source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,4,0,76.4145,184,0.415296,2,4,3,2
0,5,1,31.9778,77,0.415296,2,3.5,3,2
0,7,2,31.9778,77,0.415296,5,4.2,3,4
0,8,3,112.961,272,0.415296,1,2,2,1
0,11,4,56.4803,136,0.415296,5,4.4,4,4
0,12,5,44.0214,106,0.415296,8,4.5,3,8
0,14,6,132.895,320,0.415296,4,3,2,4
0,16,7,19.9342,48,0.415296,4,4.5,4,4
0,19,8,88.458,213,0.415296,8,4.5,3,8
0,21,9,125.004,301,0.415296,7,3.85714,3,7
0,22,10,76.4145,184,0.415296,13,5.38462,4,10
0,24,11,44.0214,106,0.415296,2,1.5,1,2
1,0,12,31.9778,77,0.415296,1,1,1,1
1,3,13,31.9778,77,0.415296,1,2,2,1
1,8,14,169.441,408,0.415296,1,2,2,1
1,9,15,84.7204,204,0.415296,4,4,3,3
1,10,16,48.1743,116,0.415296,7,4.57143,3,7
1,11,17,84.7204,204,0.415296,4,4.5,4,4
1,13,18,31.9778,77,0.415296,4,4,3,4
1,15,19,132.895,320,0.415296,7,4.71429,3,6
1,19,20,132.895,320,0.415296,9,4.55556,3,9
1,22,21,117.113,282,0.415296,15,5.53333,4,8
2,0,22,44.0214,106,0.415296,1,2,2,1
2,1,23,64.3709,155,0.415296,2,2.5,2,2
2,3,24,44.0214,106,0.415296,3,3,2,3
2,10,25,64.3709,155,0.415296,3,2.66667,2,3
2,15,26,181.484,437,0.415296,3,2.33333,2,3
2,18,27,44.0214,106,0.415296,3,4.33333,4,2
2,19,28,181.484,437,0.415296,9,4.22222,3,6
2,23,29,201.834,486,0.415296,4,3.75,3,3
3,0,30,19.9342,48,0.415296,1,2,2,1
3,5,31,31.9778,77,0.415296,1,1,1,1
3,6,32,19.9342,48,0.415296,1,2,2,1
3,8,33,112.961,272,0.415296,2,2.5,2,2
3,15,34,88.458,213,0.415296,9,4.55556,3,7
3,16,35,19.9342,48,0.415296,5,4.8,4,5
3,17,36,56.4803,136,0.415296,4,4.5,3,4
3,24,37,44.0214,106,0.415296,1,1,1,1
4,1,38,117.113,282,0.415296,2,3.5,3,2
4,2,39,157.397,379,0.415296,2,3.5,3,2
4,3,40,76.4145,184,0.415296,1,1,1,1
4,6,41,76.4145,184,0.415296,2,2.5,2,2
4,10,42,117.113,282,0.415296,7,5.14286,4,6
4,11,43,197.681,476,0.415296,7,5.42857,5,7
4,15,44,318.947,768,0.415296,7,5,4,6
4,16,45,76.4145,184,0.415296,5,5.2,5,5
4,18,46,76.4145,184,0.415296,4,5.75,5,4
4,20,47,76.4145,184,0.415296,5,5,4,4
4,21,48,436.061,1050,0.415296,11,5,4,10
4,24,49,157.397,379,0.415296,2,2.5,2,2
5,1,50,48.1743,116,0.415296,3,4,3,3
5,2,51,64.3709,155,0.415296,3,2.66667,2,2
5,4,52,117.113,282,0.415296,2,1.5,1,2
5,7,53,48.1743,116,0.415296,1,1,1,1
5,11,54,84.7204,204,0.415296,6,4.66667,4,6
5,12,55,64.3709,155,0.415296,6,4.66667,4,6
5,14,56,201.834,486,0.415296,4,3.5,3,4
5,15,57,132.895,320,0.415296,7,4.28571,3,7
5,16,58,31.9778,77,0.415296,6,4.66667,4,4
5,17,59,84.7204,204,0.415296,4,4.5,4,3
5,18,60,31.9778,77,0.415296,4,5.25,5,3
5,19,61,132.895,320,0.415296,7,4.85714,4,5
5,20,62,31.9778,77,0.415296,4,4.5,4,3
5,21,63,185.637,447,0.415296,8,4.25,3,6
6,0,64,19.9342,48,0.415296,3,4,3,3
6,1,65,31.9778,77,0.415296,6,4.5,3,6
6,2,66,44.0214,106,0.415296,1,1,1,1
6,5,67,31.9778,77,0.415296,2,1.5,1,2
