source,destination,link_id,used_rate_c,usage,capacity_c
24,8,88,1373.05,0.640757,2142.86
24,3,86,1847.48,0.84816,2178.22
24,2,84,623.775,0.286369,2178.22
24,1,82,1127.94,0.517829,2178.22
24,0,80,458.071,0.210296,2178.22
24,14,49,1284.51,0.812327,1581.27
23,22,78,76.4145,0.0305658,2500
23,21,77,1118.16,0.461691,2421.88
23,19,69,1695.4,0.788028,2151.44
22,23,79,1572.52,0.629008,2500
22,21,75,1550.92,0.64038,2421.88
21,23,76,201.834,0.0833379,2421.88
21,22,74,1061.5,0.438295,2421.88
21,19,72,1064.2,0.494647,2151.44
21,8,70,2142.86,1,2142.86
21,14,47,1581.27,1,1581.27
20,19,67,245.855,0.114275,2151.44
20,14,45,1373.68,0.868716,1581.27
19,21,73,237.965,0.110607,2151.44
19,23,68,1612.5,0.749498,2151.44
19,20,66,1252.33,0.582088,2151.44
19,18,64,945.003,0.439242,2151.44
19,14,43,1485.37,0.93935,1581.27
18,19,65,979.672,0.455356,2151.44
18,17,63,772.655,0.309062,2500
17,18,62,581.081,0.232432,2500
17,14,41,1299.05,0.82152,1581.27
16,15,60,220.937,0.088375,2500
16,9,58,75.9992,0.0303997,2500
15,16,61,406.159,0.162464,2500
15,11,56,282.401,0.112961,2500
15,10,54,525.431,0.210173,2500
15,9,52,427.34,0.170936,2500
15,8,50,1568.57,0.732001,2142.86
15,14,39,947.705,0.599331,1581.27
14,24,48,1581.27,1,1581.27
14,21,46,1581.27,1,1581.27
14,20,44,450.181,0.284695,1581.27
14,19,42,1581.27,1,1581.27
14,17,40,1581.27,1,1581.27
14,15,38,1581.27,1,1581.27
14,13,36,612.146,0.387123,1581.27
14,12,34,1272.47,0.804711,1581.27
14,10,32,1581.27,1,1581.27
14,8,30,2142.86,1,2142.86
13,14,37,694.375,0.439124,1581.27
13,12,29,44.0214,0.0176086,2500
12,14,35,1332.43,0.84263,1581.27
12,13,28,0,0,2500
11,15,57,903.684,0.361474,2500
11,10,27,84.7204,0.0338882,2500
11,9,23,480.082,0.192033,2500
10,15,55,406.078,0.162431,2500
10,14,33,1581.27,1,1581.27
10,11,26,531.953,0.212781,2500
10,9,24,606.274,0.24251,2500
9,16,59,325.177,0.130071,2500
9,15,53,875.444,0.350178,2500
9,10,25,971.793,0.388717,2500
9,11,22,282.401,0.112961,2500
9,2,7,1107.59,0.443035,2500
8,24,89,1681.95,0.784909,2142.86
8,21,71,2142.86,1,2142.86
8,15,51,1949.65,0.909834,2142.86
8,14,31,2142.86,1,2142.86
8,7,21,1598.33,0.745886,2142.86
8,2,5,1269.56,0.592461,2142.86
7,8,20,2142.86,1,2142.86
7,6,18,297.767,0.119107,2500
7,5,17,1216.26,0.486502,2500
6,7,19,128.326,0.0513306,2500
6,5,15,346.351,0.13854,2500
6,2,3,1102.61,0.441044,2500
5,7,16,1170.64,0.468255,2500
5,6,14,628.343,0.251337,2500
5,4,12,1082.1,0.432841,2500
5,3,10,112.124,0.0448497,2500
4,5,13,683.495,0.273398,2500
4,3,8,1200.29,0.480115,2500
3,24,87,1513.84,0.694988,2178.22
3,5,11,148.261,0.0593043,2500
3,4,9,1055.18,0.422072,2500
2,24,85,594.704,0.273023,2178.22
2,9,6,986.328,0.394531,2500
2,8,4,898.701,0.419394,2142.86
2,6,2,567.704,0.227082,2500
1,24,83,833.914,0.382843,2178.22
1,0,1,31.9778,0.0127911,2500
0,24,81,840.559,0.385893,2178.22
0,1,0,0,0,2500
