source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,4,0,64.8967,184,0.352699,2,4,3
0,5,1,27.1579,77,0.352699,2,3.5,3
0,7,2,27.1579,77,0.352699,3,3.66667,3
0,8,3,95.9343,272,0.352699,1,2,2
0,11,4,47.5311,136,0.349493,5,4.4,4
0,12,5,37.3861,106,0.352699,7,4.28571,3
0,14,6,112.864,320,0.352699,4,3,2
0,16,7,16.9296,48,0.352699,4,4.5,4
0,19,8,42.3432,213,0.198794,9,4.55556,3
0,21,9,106.163,301,0.352699,9,4.11111,3
0,22,10,64.8967,184,0.352699,13,5.46154,4
0,24,11,37.3861,106,0.352699,2,1.5,1
1,0,12,27.1579,77,0.352699,1,1,1
1,3,13,27.1579,77,0.352699,1,2,2
1,8,14,143.901,408,0.352699,1,2,2
1,9,15,71.9507,204,0.352699,2,4,3
1,10,16,39.4254,116,0.339874,5,4.2,3
1,11,17,71.9507,204,0.352699,4,4.5,4
1,13,18,27.1579,77,0.352699,4,4,3
1,15,19,112.864,320,0.352699,6,4.5,3
1,19,20,112.864,320,0.352699,9,4.55556,3
1,22,21,99.4613,282,0.352699,13,5.61538,4
2,0,22,37.3861,106,0.352699,1,2,2
2,1,23,54.6684,155,0.352699,2,2.5,2
2,3,24,37.3861,106,0.352699,3,3,2
2,10,25,54.6684,155,0.352699,3,2.66667,2
2,15,26,154.13,437,0.352699,3,2.33333,2
2,18,27,36.7064,106,0.346287,3,4.33333,4
2,19,28,149.926,437,0.34308,9,4.22222,3
2,23,29,171.412,486,0.352699,3,3.66667,3
3,0,30,16.9296,48,0.352699,1,2,2
3,5,31,27.1579,77,0.352699,1,1,1
3,6,32,16.9296,48,0.352699,1,2,2
3,8,33,95.9343,272,0.352699,1,2,2
3,15,34,74.442,213,0.349493,6,4.33333,3
3,16,35,16.9296,48,0.352699,3,4.33333,4
3,17,36,47.9671,136,0.352699,2,3.5,3
3,24,37,37.3861,106,0.352699,1,1,1
4,1,38,99.4613,282,0.352699,2,3.5,3
4,2,39,133.673,379,0.352699,1,3,3
4,3,40,64.8967,184,0.352699,1,1,1
4,6,41,64.8967,184,0.352699,1,2,2
4,10,42,95.8445,282,0.339874,6,5.16667,4
4,11,43,167.885,476,0.352699,4,5,5
4,15,44,270.873,768,0.352699,6,5,4
4,16,45,64.8967,184,0.352699,6,5.33333,5
4,18,46,64.8967,184,0.352699,4,5.75,5
4,20,47,64.8967,184,0.352699,4,4.75,4
4,21,48,370.334,1050,0.352699,8,4.75,4
4,24,49,133.673,379,0.352699,2,2.5,2
5,1,50,40.9131,116,0.352699,3,4,3
5,2,51,54.6684,155,0.352699,2,2.5,2
5,4,52,99.4613,282,0.352699,2,1.5,1
5,7,53,40.9131,116,0.352699,1,1,1
5,11,54,71.9507,204,0.352699,4,4.5,4
5,12,55,54.6684,155,0.352699,4,4.5,4
5,14,56,171.412,486,0.352699,3,3.33333,3
5,15,57,112.864,320,0.352699,5,4.2,3
5,16,58,27.1579,77,0.352699,5,4.6,4
5,17,59,71.9507,204,0.352699,4,4.5,4
5,18,60,27.1579,77,0.352699,5,5.4,5
5,19,61,111.838,320,0.349493,8,5.375,4
5,20,62,26.6641,77,0.346287,4,4.75,4
5,21,63,157.657,447,0.352699,6,4,3
6,0,64,16.9296,48,0.352699,1,3,3
6,1,65,27.1579,77,0.352699,2,3.5,3
6,2,66,37.3861,106,0.352699,1,1,1
