source,destination,link_id,used_rate,usage,link_capa
24,8,88,918.515,0.367406,2500
24,3,86,1331.01,0.532403,2500
24,2,84,1045.44,0.418177,2500
24,1,82,642.198,0.256879,2500
24,0,80,632.008,0.252803,2500
24,14,49,1509.97,0.603988,2500
23,22,78,455.354,0.182141,2500
23,21,77,1576.45,0.63058,2500
23,19,69,1694.49,0.677794,2500
22,23,79,1261.96,0.504785,2500
22,21,75,1570.01,0.628006,2500
21,23,76,849.639,0.339856,2500
21,22,74,828.774,0.33151,2500
21,19,72,1632.64,0.653055,2500
21,8,70,1968.51,0.787403,2500
21,14,47,1756.08,0.702432,2500
20,19,67,1197.85,0.479141,2500
20,14,45,1637.29,0.654915,2500
19,21,73,1123.42,0.449367,2500
19,23,68,1141.38,0.456553,2500
19,20,66,1424.92,0.569968,2500
19,18,64,1324.88,0.52995,2500
19,14,43,1667.23,0.666893,2500
18,19,65,679.042,0.271617,2500
18,17,63,1445.11,0.578045,2500
17,18,62,579.589,0.231836,2500
17,14,41,1612.63,0.645051,2500
16,15,60,541.938,0.216775,2500
16,9,58,176.984,0.0707937,2500
15,16,61,479.221,0.191688,2500
15,11,56,425.772,0.170309,2500
15,10,54,509.045,0.203618,2500
15,9,52,495.523,0.198209,2500
15,8,50,1142.14,0.456857,2500
15,14,39,1391.11,0.556445,2500
14,24,48,1936.83,0.774733,2500
14,21,46,1387.73,0.555093,2500
14,20,44,1316.53,0.526612,2500
14,19,42,1370.55,0.54822,2500
14,17,40,1362.24,0.544895,2500
14,15,38,1945.11,0.778045,2500
14,13,36,729.092,0.291637,2500
14,12,34,737.021,0.294808,2500
14,10,32,1942.9,0.777161,2500
14,8,30,1948.15,0.779259,2500
13,14,37,812.136,0.324854,2500
13,12,29,301.368,0.120547,2500
12,14,35,810.022,0.324009,2500
12,13,28,286.197,0.114479,2500
11,15,57,726.474,0.29059,2500
11,10,27,418.335,0.167334,2500
11,9,23,380.07,0.152028,2500
10,15,55,786.054,0.314422,2500
10,14,33,1387.4,0.554962,2500
10,11,26,653.89,0.261556,2500
10,9,24,636.228,0.254491,2500
9,16,59,709.452,0.283781,2500
9,15,53,744.149,0.297659,2500
9,10,25,615.262,0.246105,2500
9,11,22,577.032,0.230813,2500
9,2,7,1240.55,0.496218,2500
8,24,89,1191.37,0.476549,2500
8,21,71,1570.25,0.6281,2500
8,15,51,1487.63,0.595052,2500
8,14,31,1511.4,0.604559,2500
8,7,21,1354.5,0.541799,2500
8,2,5,1192.95,0.477179,2500
7,8,20,1334.62,0.533849,2500
7,6,18,648.862,0.259545,2500
7,5,17,1027.34,0.410935,2500
6,7,19,293.399,0.11736,2500
6,5,15,1020.43,0.408173,2500
6,2,3,1328.56,0.531426,2500
5,7,16,613.391,0.245356,2500
5,6,14,707.48,0.282992,2500
5,4,12,1082.17,0.432866,2500
5,3,10,810.15,0.32406,2500
4,5,13,656.097,0.262439,2500
4,3,8,809.369,0.323748,2500
3,24,87,1317.09,0.526838,2500
3,5,11,123.569,0.0494277,2500
3,4,9,1071.77,0.428709,2500
2,24,85,639.096,0.255638,2500
2,9,6,1450.69,0.580274,2500
2,8,4,596.517,0.238607,2500
2,6,2,1299.62,0.519849,2500
1,24,83,652.214,0.260885,2500
1,0,1,32.469,0.0129876,2500
0,24,81,650.423,0.260169,2500
0,1,0,271.221,0.108488,2500
