switch_id,used_rules,usage
49,515,1.55589
48,374,1.12991
47,104,0.314199
46,268,0.809668
45,323,0.975831
44,369,1.1148
43,535,1.61631
42,261,0.78852
41,131,0.39577
40,46,0.138973
39,247,0.746224
38,378,1.14199
37,341,1.03021
36,193,0.583082
35,249,0.752266
34,297,0.897281
33,202,0.610272
32,313,0.945619
31,469,1.41692
30,226,0.682779
29,299,0.903323
28,422,1.27492
27,295,0.891239
26,128,0.386707
25,497,1.50151
24,466,1.40785
23,322,0.97281
22,437,1.32024
21,442,1.33535
20,169,0.510574
19,362,1.09366
18,408,1.23263
17,195,0.589124
16,394,1.19033
15,185,0.558912
14,257,0.776435
13,552,1.66767
12,227,0.685801
11,430,1.29909
10,371,1.12085
9,267,0.806647
8,246,0.743202
7,195,0.589124
6,341,1.03021
5,386,1.16616
4,343,1.03625
3,506,1.5287
2,261,0.78852
1,211,0.637462
0,313,0.945619
