switch_id,used_rules,usage
49,544,1.6435
48,379,1.14502
47,118,0.356495
46,272,0.821752
45,335,1.01208
44,364,1.0997
43,588,1.77644
42,268,0.809668
41,188,0.567976
40,83,0.250755
39,248,0.749245
38,380,1.14804
37,397,1.1994
36,202,0.610272
35,244,0.73716
34,350,1.0574
33,202,0.610272
32,313,0.945619
31,505,1.52568
30,242,0.731118
29,308,0.930514
28,429,1.29607
27,330,0.996979
26,141,0.425982
25,501,1.5136
24,481,1.45317
23,322,0.97281
22,443,1.33837
21,443,1.33837
20,223,0.673716
19,352,1.06344
18,417,1.25982
17,213,0.643505
16,392,1.18429
15,204,0.616314
14,254,0.767372
13,574,1.73414
12,235,0.70997
11,487,1.4713
10,367,1.10876
9,270,0.81571
8,281,0.848943
7,212,0.640483
6,351,1.06042
5,371,1.12085
4,328,0.990937
3,560,1.69184
2,303,0.915408
1,228,0.688822
0,321,0.969789
