source,destination,link_id,used_rate_c,usage,capacity_c
27,23,79,4.3125,0.215625,20
27,14,76,3.75,0.1875,20
27,16,63,20,1,20
26,24,81,2.0625,0.103125,20
26,21,73,2.0625,0.103125,20
26,3,19,0.75,0.0375,20
25,22,75,6.6657,0.333285,20
25,7,41,1.5,0.075,20
25,4,29,2.0625,0.109762,18.7907
24,26,80,2.4375,0.121875,20
24,20,71,4.3125,0.215625,20
24,17,65,3.375,0.17723,19.0431
23,27,78,13.0625,0.653125,20
23,19,69,4.5,0.23948,18.7907
23,10,53,5.52029,0.277467,19.8953
22,25,74,1.6875,0.084375,20
22,18,67,0.5625,0.028125,20
21,26,72,3,0.15,20
21,16,61,5.625,0.28125,20
21,1,11,0.1875,0.009375,20
20,24,70,5.25,0.2625,20
20,7,39,2.4375,0.121875,20
20,4,27,1.6875,0.0898051,18.7907
19,23,68,10.8125,0.575418,18.7907
19,14,57,8.0625,0.429069,18.7907
19,13,55,7.125,0.379177,18.7907
19,6,37,2.625,0.139697,18.7907
19,5,33,5.625,0.29935,18.7907
18,22,66,0.9375,0.046875,20
18,8,43,0.9375,0.046875,20
17,24,64,9.1875,0.482459,19.0431
17,16,59,9.4375,0.495587,19.0431
17,10,51,7.5,0.376974,19.8953
17,4,25,7.08279,0.376931,18.7907
16,27,62,8.625,0.43125,20
16,21,60,11.8125,0.590625,20
16,17,58,9.9375,0.521844,19.0431
15,5,31,0.75,0.0375,20
15,2,15,2.625,0.13125,20
14,27,77,16.125,0.80625,20
14,19,56,3.375,0.17961,18.7907
14,2,13,1.5,0.075,20
13,19,54,15.9375,0.848159,18.7907
13,9,47,1.3125,0.065625,20
13,0,7,1.9782,0.0989099,20
12,10,49,7.1875,0.361266,19.8953
12,4,23,18.7907,1,18.7907
12,0,5,5.625,0.28125,20
11,9,45,7.125,0.35625,20
11,0,3,7.3125,0.365625,20
10,23,52,16.6875,0.838766,19.8953
10,17,50,19.8953,1,19.8953
10,12,48,7.875,0.395822,19.8953
10,6,35,5.25,0.263882,19.8953
9,13,46,8.625,0.43125,20
9,11,44,1.875,0.09375,20
8,18,42,4.125,0.20625,20
8,4,21,4.875,0.259437,18.7907
7,25,40,5.0625,0.253125,20
7,20,38,4.3125,0.215625,20
7,3,17,2.625,0.13125,20
6,19,36,9.5,0.505569,18.7907
6,10,34,13,0.653421,19.8953
6,0,1,1.875,0.09375,20
5,19,32,7.3125,0.389155,18.7907
5,15,30,5.0625,0.253125,20
4,25,28,17.436,0.927905,18.7907
4,20,26,6,0.319307,18.7907
4,17,24,7.125,0.379177,18.7907
4,12,22,9.1875,0.488939,18.7907
4,8,20,6,0.319307,18.7907
3,26,18,4.3125,0.215625,20
3,7,16,4.5,0.225,20
3,1,9,1.125,0.05625,20
2,15,14,1.6875,0.084375,20
2,14,12,11.0625,0.553125,20
1,21,10,3.9375,0.196875,20
1,3,8,2.4375,0.121875,20
0,13,6,10.6875,0.534375,20
0,12,4,16.6032,0.83016,20
0,11,2,6.9375,0.346875,20
0,6,0,12.375,0.61875,20
