source,destination,link_id,used_rate_c,usage,capacity_c
27,23,79,4.89613,0.429131,11.4094
27,14,76,2.71501,0.240212,11.3025
27,16,63,11.0819,1,11.0819
26,24,81,4.91553,0.416022,11.8156
26,21,73,5.2633,0.44981,11.7012
26,3,19,1.46702,0.116233,12.6214
25,22,75,3.99744,0.31971,12.5033
25,7,41,3.4905,0.293519,11.8919
25,4,29,0.104957,0.00944498,11.1124
24,26,80,5.01138,0.424134,11.8156
24,20,71,3.63189,0.308624,11.768
24,17,65,3.83547,0.346372,11.0733
23,27,78,8.46069,0.741554,11.4094
23,19,69,3.25167,0.301029,10.8019
23,10,53,4.21252,0.381602,11.039
22,25,74,4.61967,0.369476,12.5033
22,18,67,1.31255,0.097641,13.4426
21,26,72,3.92221,0.335198,11.7012
21,16,61,6.96399,0.628414,11.0819
21,1,11,1.42226,0.0880311,16.1564
20,24,70,5.25971,0.44695,11.768
20,7,39,4.08935,0.343877,11.8919
20,4,27,1.51454,0.136293,11.1124
19,23,68,9.41282,0.871407,10.8019
19,14,57,7.21747,0.63857,11.3025
19,13,55,3.91072,0.328221,11.9149
19,6,37,3.1182,0.267642,11.6507
19,5,33,6.27522,0.501618,12.51
18,22,66,5.13891,0.382285,13.4426
18,8,43,0.599243,0.0435577,13.7575
17,24,64,6.27997,0.567129,11.0733
17,16,59,7.08318,0.639169,11.0819
17,10,51,5.01019,0.453861,11.039
17,4,25,6.38609,0.57468,11.1124
16,27,62,11.0819,1,11.0819
16,21,60,6.64672,0.599784,11.0819
16,17,58,6.15442,0.55536,11.0819
15,5,31,4.38481,0.350505,12.51
15,2,15,3.42594,0.280094,12.2314
14,27,77,8.1098,0.71752,11.3025
14,19,56,3.19068,0.282297,11.3025
14,2,13,1.68247,0.137554,12.2314
13,19,54,11.6371,0.976686,11.9149
13,9,47,1.11927,0.0786659,14.2282
13,0,7,1.23215,0.107874,11.4221
12,10,49,5.98569,0.54223,11.039
12,4,23,11.1124,1,11.1124
12,0,5,4.50046,0.394013,11.4221
11,9,45,10.1344,0.71228,14.2282
11,0,3,3.26398,0.285759,11.4221
10,23,52,10.3491,0.937502,11.039
10,17,50,11.039,1,11.039
10,12,48,9.42836,0.854093,11.039
10,6,35,7.34854,0.630741,11.6507
9,13,46,10.5365,0.740534,14.2282
9,11,44,2.63857,0.185447,14.2282
8,18,42,5.82291,0.423255,13.7575
8,4,21,2.2334,0.200982,11.1124
7,25,40,6.17541,0.519296,11.8919
7,20,38,4.28421,0.360263,11.8919
7,3,17,5.63874,0.446762,12.6214
6,19,36,10.441,0.896175,11.6507
6,10,34,10.0077,0.858983,11.6507
6,0,1,5.21258,0.456358,11.4221
5,19,32,8.74981,0.699428,12.51
5,15,30,7.49944,0.599478,12.51
4,25,28,5.44118,0.489648,11.1124
4,20,26,6.09144,0.548165,11.1124
4,17,24,7.39845,0.665782,11.1124
4,12,22,7.36439,0.662717,11.1124
4,8,20,5.53577,0.49816,11.1124
3,26,18,5.89896,0.467379,12.6214
3,7,16,5.19991,0.411993,12.6214
3,1,9,4.55551,0.281964,16.1564
2,15,14,5.72588,0.468129,12.2314
2,14,12,7.41706,0.606395,12.2314
1,21,10,5.98767,0.370608,16.1564
1,3,8,4.70602,0.29128,16.1564
0,13,6,11.0692,0.969098,11.4221
0,12,4,10.0457,0.879498,11.4221
0,11,2,9.51382,0.832929,11.4221
0,6,0,11.352,0.993858,11.4221
