source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,0.5625,6,0.09375,2,6.5,6
0,2,1,0.5625,6,0.09375,3,4.33333,4
0,3,2,0.1875,2,0.09375,3,5.33333,5
0,4,3,1.5,16,0.09375,1,2,2
0,5,4,0.375,4,0.09375,1,3,3
0,6,5,1.5,16,0.09375,1,1,1
0,7,6,0.375,4,0.09375,4,5,4
0,8,7,0.75,8,0.09375,2,4,3
0,9,8,0.375,4,0.09375,2,2,2
0,10,9,1.875,20,0.09375,1,2,2
0,11,10,2.4375,26,0.09375,1,1,1
0,12,11,2.625,28,0.09375,1,1,1
0,13,12,3.5625,38,0.09375,1,1,1
0,14,13,0.75,8,0.09375,1,3,3
0,15,14,0.5625,6,0.09375,2,4,4
0,16,15,1.5,16,0.09375,3,4.33333,4
0,17,16,1.3125,14,0.09375,2,3,3
0,18,17,0.75,8,0.09375,1,4,4
0,19,18,0.9375,10,0.09375,2,2,2
0,20,19,0.75,8,0.09375,1,3,3
0,21,20,1.3125,14,0.09375,5,5.8,5
0,22,21,1.125,12,0.09375,3,5.33333,4
0,23,22,0.9375,10,0.09375,2,3,3
0,24,23,0.5625,6,0.09375,5,5.4,4
0,25,24,1.6875,18,0.09375,2,6.5,3
0,26,25,0.1875,2,0.09375,2,6,5
0,27,26,0.75,8,0.09375,4,4,4
1,2,27,0.1875,2,0.09375,1,5,5
1,3,28,0.1875,2,0.09375,1,1,1
1,4,29,0.1875,2,0.09375,2,4.5,4
1,5,30,0.1875,2,0.09375,3,6.33333,6
1,6,31,0.1875,2,0.09375,2,5.5,5
1,7,32,0.1875,2,0.09375,1,2,2
1,8,33,0.1875,2,0.09375,3,5.33333,5
1,9,34,0.1875,2,0.09375,3,7.66667,7
1,10,35,0.75,8,0.09375,2,4.5,4
1,11,36,0.1875,2,0.09375,2,7.5,7
1,12,37,0.1875,2,0.09375,3,5.33333,5
1,13,38,0.375,4,0.09375,2,6,6
1,14,39,0.1875,2,0.09375,1,4,4
1,15,40,0.1875,2,0.09375,1,6,6
