source,destination,link_id,used_rate_c,usage,capacity_c
27,23,79,4.3125,0.229502,18.7907
27,14,76,3.75,0.199567,18.7907
27,16,63,18.0426,1,18.0426
26,24,81,2.0625,0.103125,20
26,21,73,2.0625,0.103125,20
26,3,19,1.35229,0.0676146,20
25,22,75,5.625,0.28125,20
25,7,41,1.3125,0.065625,20
25,4,29,2.0625,0.122957,16.7742
24,26,80,2.25,0.1125,20
24,20,71,3.25,0.1625,20
24,17,65,3.375,0.203493,16.5854
23,27,78,10.8125,0.575418,18.7907
23,19,69,4.5,0.272071,16.5398
23,10,53,3.5625,0.21114,16.8727
22,25,74,1.5,0.075,20
22,18,67,0.5625,0.028125,20
21,26,72,2.85229,0.142615,20
21,16,61,5.625,0.311763,18.0426
21,1,11,1.875,0.09375,20
20,24,70,4.875,0.24375,20
20,7,39,2.4375,0.121875,20
20,4,27,1.6875,0.100601,16.7742
19,23,68,8.4375,0.510133,16.5398
19,14,57,8.85229,0.535212,16.5398
19,13,55,7.125,0.430779,16.5398
19,6,37,1.6875,0.102027,16.5398
19,5,33,5.625,0.340089,16.5398
18,22,66,0.75,0.0375,20
18,8,43,1.125,0.05625,20
17,24,64,7.43523,0.4483,16.5854
17,16,59,14.6875,0.814048,18.0426
17,10,51,7.5,0.444504,16.8727
17,4,25,5.50276,0.328049,16.7742
16,27,62,8.625,0.478037,18.0426
16,21,60,13.1648,0.729652,18.0426
16,17,58,11.8778,0.658319,18.0426
15,5,31,0.75,0.0375,20
15,2,15,2.12776,0.106388,20
14,27,77,16.4176,0.873706,18.7907
14,19,56,3.375,0.204053,16.5398
14,2,13,1.5,0.075,20
13,19,54,16.5398,1,16.5398
13,9,47,1.3125,0.065625,20
13,0,7,0.435227,0.0217614,20
12,10,49,7.3125,0.433392,16.8727
12,4,23,16.7742,1,16.7742
12,0,5,5.625,0.28125,20
11,9,45,7.125,0.35625,20
11,0,3,7.3125,0.365625,20
10,23,52,15.5,0.918642,16.8727
10,17,50,16.8727,1,16.8727
10,12,48,8.75,0.518588,16.8727
10,6,35,5.25,0.311153,16.8727
9,13,46,8.25,0.4125,20
9,11,44,1.875,0.09375,20
8,18,42,3.75,0.1875,20
8,4,21,5.0625,0.301803,16.7742
7,25,40,7.35229,0.367615,20
7,20,38,4.3125,0.215625,20
7,3,17,2.4375,0.121875,20
6,19,36,7.875,0.476124,16.5398
6,10,34,11.4977,0.681439,16.8727
6,0,1,1.875,0.09375,20
5,19,32,7.3125,0.442116,16.5398
5,15,30,5.0625,0.253125,20
4,25,28,13.0028,0.775165,16.7742
4,20,26,5.71169,0.340505,16.7742
4,17,24,8.8125,0.525361,16.7742
4,12,22,9.1875,0.547716,16.7742
4,8,20,5.625,0.335337,16.7742
3,26,18,4.3125,0.215625,20
3,7,16,6.78979,0.33949,20
3,1,9,0.9375,0.046875,20
2,15,14,1.6875,0.084375,20
2,14,12,10.5653,0.528263,20
1,21,10,3.75,0.1875,20
1,3,8,4.125,0.20625,20
0,13,6,12.375,0.61875,20
0,12,4,15.5625,0.778125,20
0,11,2,6.9375,0.346875,20
0,6,0,10.1852,0.509261,20
