source,destination,link_id,used_rate,usage,link_capa
16,8,42,0,0,20
16,0,37,0,0,20
16,1,29,0,0,20
16,5,5,0,0,20
15,1,27,0,0,20
15,14,23,0,0,20
15,13,17,0,0,20
14,15,22,0,0,20
14,12,20,0,0,20
13,3,18,0,0,20
13,15,16,0,0,20
13,0,14,0,0,20
13,12,12,0,0,20
12,14,21,0,0,20
12,13,13,0,0,20
11,10,39,0,0,20
11,1,31,0,0,20
10,9,40,0,0,20
10,11,38,0,0,20
9,7,50,0,0,20
9,8,49,0,0,20
9,10,41,0,0,20
8,9,48,0,0,20
8,6,45,0,0,20
8,16,43,0,0,20
8,1,33,0,0,20
7,9,51,0,0,20
7,6,47,0,0,20
6,7,46,0,0,20
6,8,44,0,0,20
5,16,4,0,0,20
5,0,2,0,0,20
5,2,0,0,0,20
4,3,10,0,0,20
4,0,8,0,0,20
4,2,6,0,0,20
3,13,19,0,0,20
3,4,11,0,0,20
2,0,34,0,0,20
2,4,7,0,0,20
2,5,1,0,0,20
1,8,32,0,0,20
1,11,30,0,0,20
1,16,28,0,0,20
1,15,26,0,0,20
1,0,24,0,0,20
0,16,36,0,0,20
0,2,35,0,0,20
0,1,25,0,0,20
0,13,15,0,0,20
0,4,9,0,0,20
0,5,3,0,0,20
