source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,0,42,0,0,-nan,1,0
0,2,1,0,42,0,0,-nan,2,0
0,3,2,0,22,0,0,-nan,2,0
0,4,3,0,20,0,0,-nan,1,0
0,5,4,0,20,0,0,-nan,1,0
0,6,5,0,20,0,0,-nan,1,0
0,7,6,0,20,0,0,-nan,1,0
0,8,7,0,17,0,0,-nan,2,0
0,9,8,0,7,0,0,-nan,2,0
0,10,9,0,7,0,0,-nan,3,0
0,11,10,0,17,0,0,-nan,1,0
0,12,11,0,7,0,0,-nan,1,0
0,13,12,0,17,0,0,-nan,2,0
0,14,13,0,17,0,0,-nan,1,0
0,15,14,0,7,0,0,-nan,3,0
1,0,15,0,41,0,0,-nan,1,0
1,2,16,0,14,0,0,-nan,2,0
1,3,17,0,14,0,0,-nan,3,0
1,4,18,0,7,0,0,-nan,1,0
1,5,19,0,7,0,0,-nan,1,0
1,6,20,0,7,0,0,-nan,2,0
1,7,21,0,7,0,0,-nan,2,0
1,8,22,0,11,0,0,-nan,2,0
1,9,23,0,5,0,0,-nan,2,0
1,10,24,0,5,0,0,-nan,3,0
1,11,25,0,11,0,0,-nan,1,0
1,12,26,0,5,0,0,-nan,1,0
1,13,27,0,11,0,0,-nan,2,0
1,14,28,0,11,0,0,-nan,1,0
1,15,29,0,5,0,0,-nan,3,0
2,0,30,0,41,0,0,-nan,2,0
2,1,31,0,14,0,0,-nan,2,0
2,3,32,0,14,0,0,-nan,1,0
2,4,33,0,7,0,0,-nan,3,0
2,5,34,0,7,0,0,-nan,1,0
2,6,35,0,7,0,0,-nan,1,0
2,7,36,0,7,0,0,-nan,1,0
2,8,37,0,11,0,0,-nan,2,0
2,9,38,0,5,0,0,-nan,2,0
2,10,39,0,5,0,0,-nan,1,0
2,11,40,0,11,0,0,-nan,2,0
2,12,41,0,5,0,0,-nan,2,0
2,13,42,0,11,0,0,-nan,2,0
2,14,43,0,11,0,0,-nan,2,0
2,15,44,0,5,0,0,-nan,3,0
3,0,45,0,21,0,0,-nan,2,0
3,1,46,0,14,0,0,-nan,3,0
3,2,47,0,14,0,0,-nan,1,0
3,4,48,0,7,0,0,-nan,3,0
3,5,49,0,7,0,0,-nan,2,0
3,6,50,0,7,0,0,-nan,1,0
3,7,51,0,7,0,0,-nan,1,0
3,8,52,0,11,0,0,-nan,1,0
3,9,53,0,5,0,0,-nan,1,0
3,10,54,0,5,0,0,-nan,1,0
3,11,55,0,11,0,0,-nan,2,0
3,12,56,0,5,0,0,-nan,2,0
3,13,57,0,11,0,0,-nan,2,0
3,14,58,0,11,0,0,-nan,2,0
3,15,59,0,5,0,0,-nan,2,0
4,0,60,0,9,0,0,-nan,1,0
4,1,61,0,6,0,0,-nan,1,0
4,2,62,0,6,0,0,-nan,3,0
4,3,63,0,16,0,0,-nan,3,0
