source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,15872.2,0.52362,30312.5
11,1,6,19543,0.83124,23510.6
10,9,28,9752.04,0.382433,25500
10,3,16,10416.2,0.426895,24400
9,10,29,6038.98,0.236823,25500
9,7,24,13194.6,0.470417,28048.8
9,3,14,12867.7,0.527364,24400
8,11,27,14880.9,0.490917,30312.5
8,2,10,19687,0.606636,32452.8
7,9,25,18747.2,0.668379,28048.8
7,4,20,24888.9,1,24888.9
6,5,22,22793.1,0.9046,25196.9
6,4,18,15868.6,0.637578,24888.9
6,3,12,14250.5,0.584036,24400
5,6,23,25196.9,1,25196.9
5,2,8,23825.3,0.734152,32452.8
5,1,4,13884.9,0.590579,23510.6
4,7,21,13266.5,0.533029,24888.9
4,6,19,6023.28,0.242007,24888.9
4,1,2,20122.7,0.855897,23510.6
3,10,17,6380.74,0.261506,24400
3,9,15,6393.25,0.262018,24400
3,6,13,24400,1,24400
2,8,11,10281.2,0.316804,32452.8
2,5,9,24744.4,0.762473,32452.8
1,11,7,17881,0.760549,23510.6
1,5,5,12290.1,0.522748,23510.6
1,4,3,23510.6,1,23510.6
1,0,0,915.128,0.038924,23510.6
0,1,1,893.37,0.0379985,23510.6
