source,destination,link_id,used_rate,usage,link_capa
11,8,26,6902.06,0.172551,40000
11,1,6,34730.8,0.86827,40000
10,9,28,4758.83,0.118971,40000
10,3,16,9699.47,0.242487,40000
9,10,29,1363.03,0.0340758,40000
9,7,24,4728.39,0.11821,40000
9,3,14,11840.7,0.296017,40000
8,11,27,29465.1,0.736627,40000
8,2,10,12879,0.321975,40000
7,9,25,13757.7,0.343942,40000
7,4,20,40000,1,40000
6,5,22,36926.7,0.923168,40000
6,4,18,36928,0.9232,40000
6,3,12,7555.5,0.188888,40000
5,6,23,40000,0.999999,40000
5,2,8,38347.8,0.958695,40000
5,1,4,12399.3,0.309981,40000
4,7,21,39707.9,0.992697,40000
4,6,19,20647.9,0.516198,40000
4,1,2,19372,0.484301,40000
3,10,17,2248.96,0.0562239,40000
3,9,15,2443.66,0.0610914,40000
3,6,13,23942.8,0.59857,40000
2,8,11,24895.1,0.622377,40000
2,5,9,40000,1,40000
1,11,7,13749.8,0.343744,40000
1,5,5,12166.7,0.304168,40000
1,4,3,40000,1,40000
1,0,0,1074.62,0.0268655,40000
0,1,1,1070.68,0.026767,40000
