source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,195.191,3580,0.0545227,2,4,3
2,0,1,151.028,2770,0.0545227,2,3.5,3
4,10,2,95.142,1745,0.0545227,2,3,3
7,6,3,150.81,2766,0.0545227,3,3,2
7,8,4,652.582,11969,0.0545227,4,6.5,4
4,7,5,896.189,16437,0.0545227,1,1,1
5,2,6,1482.31,27187,0.0545227,1,1,1
7,10,7,527.997,9684,0.0545227,1,2,2
7,9,8,1248.9,22906,0.0545227,1,1,1
3,0,9,89.5262,1642,0.0545227,4,4.75,4
4,0,10,45.3629,832,0.0545227,1,2,2
0,6,11,34.3493,630,0.0545227,2,3,3
2,3,12,1709.99,31363,0.0545227,3,4.66667,3
6,8,13,208.44,3823,0.0545227,3,3.66667,3
4,5,14,181.942,3337,0.0545227,2,2,2
3,5,15,419.497,7694,0.0545227,1,2,2
11,8,16,2184.67,40069,0.0545227,1,1,1
6,11,17,245.734,4507,0.0545227,2,3,3
9,8,18,296.985,5447,0.0545227,6,6,5
11,3,19,875.743,16062,0.0545227,2,4,4
6,10,20,106.101,1946,0.0545227,1,2,2
3,6,21,227.087,4165,0.0545227,1,1,1
5,8,22,1019.3,18695,0.0545227,2,2.5,2
0,5,23,43.0184,789,0.0545227,1,2,2
8,9,24,281.828,5169,0.0545227,10,6.3,5
1,8,25,478.873,8783,0.0545227,1,2,2
0,9,26,12.7038,233,0.0545227,5,5.2,4
9,3,27,279.592,5128,0.0545227,2,1.5,1
11,6,28,552.315,10130,0.0545227,2,3,3
1,11,29,2025.52,37150,0.0545227,1,1,1
6,7,30,151.737,2783,0.0545227,3,3,2
6,4,31,157.734,2893,0.0545227,1,1,1
8,7,32,1862.88,34167,0.0545227,4,5.5,4
8,2,33,6669.59,122327,0.0545227,1,1,1
10,4,34,422.769,7754,0.0545227,2,3,3
6,3,35,216.019,3962,0.0545227,1,1,1
5,6,36,263.944,4841,0.0545227,2,2,1
0,11,37,301.946,5538,0.0545227,1,2,2
2,10,38,277.084,5082,0.0545227,4,6,4
2,8,39,1302.11,23882,0.0545227,1,1,1
10,8,40,702.743,12889,0.0545227,4,5.75,5
6,9,41,66.136,1213,0.0545227,2,2.5,2
8,6,42,375.879,6894,0.0545227,4,4,3
10,3,43,407.23,7469,0.0545227,1,1,1
9,2,44,379.532,6961,0.0545227,4,5.75,4
9,0,45,35.2216,646,0.0545227,5,5.2,4
10,2,46,1328.77,24371,0.0545227,3,6,4
5,11,47,727.441,13342,0.0545227,1,2,2
11,7,48,2405.49,44119,0.0545227,3,5.33333,3
7,0,49,72.8968,1337,0.0545227,1,3,3
7,5,50,649.147,11906,0.0545227,4,3.75,3
