source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,226.671,3580,0.0633158,3,4.33333,3
2,0,1,175.385,2770,0.0633158,2,3.5,3
4,10,2,110.486,1745,0.0633158,2,3,3
7,6,3,175.132,2766,0.0633158,3,3,2
7,8,4,757.827,11969,0.0633158,5,6.8,4
4,7,5,1040.72,16437,0.0633158,1,1,1
5,2,6,1721.37,27187,0.0633158,1,1,1
7,10,7,613.15,9684,0.0633158,1,2,2
7,9,8,1450.31,22906,0.0633158,1,1,1
3,0,9,103.965,1642,0.0633158,4,4.75,4
4,0,10,52.6788,832,0.0633158,1,2,2
0,6,11,39.889,630,0.0633158,2,3,3
2,3,12,1985.77,31363,0.0633158,6,5.5,3
6,8,13,242.056,3823,0.0633158,3,3.66667,3
4,5,14,211.285,3337,0.0633158,2,2,2
3,5,15,487.152,7694,0.0633158,3,4.33333,2
11,8,16,2537,40069,0.0633158,1,1,1
6,11,17,285.364,4507,0.0633158,2,3,3
9,8,18,344.881,5447,0.0633158,6,6,5
11,3,19,1016.98,16062,0.0633158,6,5.16667,4
6,10,20,123.213,1946,0.0633158,1,2,2
3,6,21,263.71,4165,0.0633158,3,3.33333,1
5,8,22,1183.69,18695,0.0633158,2,2.5,2
0,5,23,49.9562,789,0.0633158,1,2,2
8,9,24,327.279,5169,0.0633158,10,6.3,5
1,8,25,556.103,8783,0.0633158,1,2,2
0,9,26,14.7526,233,0.0633158,5,5.2,4
9,3,27,324.683,5128,0.0633158,2,1.5,1
11,6,28,641.389,10130,0.0633158,4,4,3
1,11,29,2352.18,37150,0.0633158,1,1,1
6,7,30,176.208,2783,0.0633158,3,3,2
6,4,31,183.173,2893,0.0633158,1,1,1
8,7,32,2163.31,34167,0.0633158,7,6,4
8,2,33,7745.23,122327,0.0633158,1,1,1
10,4,34,490.951,7754,0.0633158,2,3,3
6,3,35,250.857,3962,0.0633158,1,1,1
5,6,36,306.512,4841,0.0633158,2,2,1
0,11,37,350.643,5538,0.0633158,1,2,2
2,10,38,321.771,5082,0.0633158,5,6,4
2,8,39,1512.11,23882,0.0633158,1,1,1
10,8,40,816.078,12889,0.0633158,4,5.75,5
6,9,41,76.8021,1213,0.0633158,2,2.5,2
8,6,42,436.499,6894,0.0633158,4,4,3
10,3,43,472.906,7469,0.0633158,1,1,1
9,2,44,440.741,6961,0.0633158,5,6,4
9,0,45,40.902,646,0.0633158,5,5.2,4
10,2,46,1543.07,24371,0.0633158,3,6,4
5,11,47,844.76,13342,0.0633158,1,2,2
11,7,48,2793.43,44119,0.0633158,4,5.25,3
7,0,49,84.6532,1337,0.0633158,2,4.5,3
7,5,50,753.838,11906,0.0633158,4,3.75,3
5,3,51,681.975,10771,0.0633158,2,3,2
11,5,52,636.641,10055,0.0633158,2,2.5,2
9,4,53,182.539,2883,0.0633158,3,3,2
1,4,54,3549.93,56067,0.0633158,2,2,1
8,1,55,1139.11,17991,0.0633158,2,2.5,2
4,3,56,92.0612,1454,0.0633158,3,3,2
0,2,57,198.052,3128,0.0633158,2,3.5,3
1,7,58,4369.8,69016,0.0633158,4,4.25,2
7,4,59,10230.6,161581,0.0633158,2,2.5,1
3,11,60,651.52,10290,0.0633158,3,4.33333,4
2,1,61,2326.03,36737,0.0633158,2,2.5,2
5,0,62,126.125,1992,0.0633158,1,2,2
6,1,63,126.695,2001,0.0633158,2,2,2
4,11,64,955.752,15095,0.0633158,1,2,2
11,10,65,502.094,7930,0.0633158,2,5,5
11,1,66,1614.74,25503,0.0633158,1,1,1
1,2,67,388.886,6142,0.0633158,2,2.5,2
5,7,68,1416.12,22366,0.0633158,4,3.75,3
4,1,69,1651.85,26089,0.0633158,1,1,1
9,7,70,607.135,9589,0.0633158,1,1,1
8,0,71,68.1278,1076,0.0633158,2,3.5,3
1,5,72,575.794,9094,0.0633158,1,1,1
3,2,73,887.181,14012,0.0633158,2,4.5,3
2,5,74,916.243,14471,0.0633158,2,2.5,1
11,4,75,1695.53,26779,0.0633158,2,3,2
10,9,76,1655.27,26143,0.0633158,1,1,1
8,10,77,549.961,8686,0.0633158,4,6,5
7,2,78,24832.5,424969,0.0584337,7,5.85714,4
10,11,79,628.095,16178,0.038824,3,5,5
3,1,80,130.449,3424,0.0380983,4,3.75,3
9,11,81,169.634,3962,0.0428153,5,5.2,4
9,5,82,119.905,3338,0.0359213,4,3.75,3
3,7,83,484.493,7652,0.0633158,2,2.5,2
10,6,84,480.644,13517,0.0355585,2,3,2
11,9,85,393.001,6207,0.0633158,5,5.2,4
1,10,86,164.874,2604,0.0633158,2,4,4
1,0,87,135.876,2146,0.0633158,1,1,1
7,3,88,408.957,6459,0.0633158,2,2.5,2
2,6,89,2135.9,33734,0.0633158,4,4,2
2,4,90,14848.9,329673,0.0450413,4,4,3
10,1,91,1612.45,41339,0.0390054,3,4,4
0,7,92,38.7079,1016,0.0380983,4,5.25,3
11,0,93,125.492,1982,0.0633158,1,2,2
2,9,94,172.518,3602,0.0478951,8,6.5,4
10,0,95,36.184,932,0.038824,3,5,5
0,4,96,66.8245,1754,0.0380983,2,3,2
5,1,97,507.54,8016,0.0633158,1,1,1
1,9,98,94.2636,2174,0.0433595,5,4.2,3
0,10,99,11.3838,249,0.045718,3,5,5
3,4,100,291.414,7649,0.0380983,3,3,2
6,5,101,240.6,3800,0.0633158,1,1,1
0,1,102,72.18,1140,0.0633158,1,1,1
2,11,103,1386.36,21896,0.0633158,1,2,2
9,6,104,69.5106,2006,0.0346513,3,2.66667,2
3,9,105,1396.11,22050,0.0633158,2,1.5,1
4,9,106,39.889,630,0.0633158,3,3,2
4,8,107,433.08,6840,0.0633158,1,3,3
4,2,108,817.597,12913,0.0633158,3,3.33333,3
5,4,109,664.144,14702,0.0451737,2,2,2
4,6,110,128.278,2026,0.0633158,1,1,1
7,1,111,1557.29,44484,0.0350078,5,4.8,2
7,11,112,0,71197,0,5,5.8,3
3,10,113,409.653,6470,0.0633158,1,1,1
10,7,114,2309,36468,0.0633158,1,2,2
1,3,115,157.27,3360,0.0468065,2,3,3
1,6,116,113.693,2429,0.0468065,2,2,2
10,5,117,0,29555,0,3,4.33333,3
8,11,118,3037.89,47980,0.0633158,1,1,1
9,1,119,0,955,0,5,4.2,3
8,4,120,1257.17,32998,0.0380983,4,4,3
0,8,121,72.7499,1149,0.0633158,1,3,3
11,2,122,2190.54,34597,0.0633158,1,2,2
6,2,123,494.813,7815,0.0633158,2,3.5,2
5,9,124,102.952,2094,0.049165,4,4.5,3
0,3,125,19.4247,415,0.0468065,2,4,4
2,7,126,4398.26,385991,0.0113947,8,6,4
8,5,127,555.47,8773,0.0633158,2,2.5,2
3,8,128,0,6177,0,5,5.4,4
6,0,129,47.1703,745,0.0633158,2,3,3
9,10,130,388.696,6139,0.0633158,1,1,1
8,3,131,0,11677,0,6,5.83333,4
