source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,6902.06,0.172551,40000
11,1,6,23771.9,0.81856,29041.1
10,9,28,4758.83,0.118971,40000
10,3,16,9699.47,0.256343,37837.8
9,10,29,1363.03,0.0340758,40000
9,7,24,5996.53,0.149913,40000
9,3,14,11840.7,0.312932,37837.8
8,11,27,18506.2,0.462655,40000
8,2,10,12099.6,0.302489,40000
7,9,25,13757.7,0.343942,40000
7,4,20,34666.7,1,34666.7
6,5,22,31778.9,0.957196,33200
6,4,18,29575.6,0.853142,34666.7
6,3,12,8107.99,0.214283,37837.8
5,6,23,33200,1,33200
5,2,8,33200,1,33200
5,1,4,5336.12,0.183744,29041.1
4,7,21,21396.6,0.617208,34666.7
4,6,19,15500.1,0.447119,34666.7
4,1,2,19186.5,0.660667,29041.1
3,10,17,2248.96,0.0594367,37837.8
3,9,15,3775.54,0.0997821,37837.8
3,6,13,23942.8,0.632774,37837.8
2,8,11,13936.2,0.348405,40000
2,5,9,33200,1,33200
1,11,7,13628,0.469266,29041.1
1,5,5,5103.59,0.175737,29041.1
1,4,3,29041.1,1,29041.1
1,0,0,1074.62,0.0370034,29041.1
0,1,1,1070.68,0.0368678,29041.1
