source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,7,0,640,640,1,4,2.75,2
9,13,1,0,2000,0,33,7.57576,3
21,5,2,1040,1040,1,2,3.5,3
2,19,3,156663,156663,1,3,3.33333,1
1,5,4,2400,2400,1,3,2.33333,2
8,4,5,160,160,1,7,4.28571,3
18,9,6,1120,1120,1,2,2,2
1,17,7,0,7280,0,5,3.2,2
13,11,8,3120,3120,1,23,5.04348,3
19,13,9,8400,8400,1,6,3.16667,2
19,7,10,18509,18509,1,1,1,1
18,20,11,80,80,1,2,3,3
10,21,12,0,800,0,15,6.53333,3
20,18,13,80,80,1,6,3.33333,3
19,18,14,240,240,1,3,3,2
9,0,15,0,1520,0,27,7.59259,3
14,8,16,71365,71365,1,12,4.58333,2
20,13,17,0,640,0,34,7.88235,4
1,0,18,2240,2240,1,10,4.7,3
9,20,19,2480,2480,1,1,1,1
7,8,20,560,560,1,2,2.5,2
1,22,21,0,40132,0,25,5.16,2
0,18,22,0,80,0,8,4.875,3
0,5,23,0,1200,0,15,5.33333,3
2,17,24,0,8960,0,12,5.41667,2
20,1,25,1280,1280,1,10,4.2,3
21,22,26,2480,2480,1,3,3,2
9,18,27,1120,1120,1,4,2.5,2
21,0,28,1040,1040,1,3,3,2
17,21,29,0,2800,0,18,6.66667,3
23,8,30,9200,9200,1,2,2.5,2
2,7,31,1840,1840,1,9,4.22222,2
11,13,32,3120,3120,1,13,4.53846,3
11,7,33,2800,2800,1,2,2,2
4,9,34,400,400,1,3,3.33333,2
17,1,35,7280,7280,1,7,3.42857,2
17,11,36,5360,5360,1,12,4.75,3
7,21,37,19789,19789,1,1,1,1
4,1,38,160,160,1,1,1,1
22,2,39,0,68640,0,14,4,2
9,1,40,6000,6000,1,5,3.2,2
5,19,41,3840,3840,1,14,4.35714,2
22,21,42,2480,2480,1,9,3.66667,2
22,4,43,320,320,1,14,4.42857,2
10,11,44,2400,2400,1,10,4.6,3
7,5,45,800,800,1,5,4.2,3
0,11,46,10465,10465,1,12,3.5,2
22,7,47,1760,1760,1,7,3.57143,2
0,13,48,2240,2240,1,3,3.33333,3
22,20,49,0,1120,0,21,8,3
23,20,50,0,160,0,13,8.15385,4
5,18,51,160,160,1,2,2.5,2
23,2,52,880,880,1,6,4,2
8,22,53,65076,65076,1,1,1,1
21,19,54,99326,99326,1,3,2,1
17,0,55,0,2880,0,33,7.81818,3
17,20,56,33502,33502,1,1,1,1
10,7,57,0,800,0,16,6.75,3
14,18,58,13727,13727,1,1,1,1
11,10,59,2400,2400,1,9,4.77778,3
8,2,60,4320,4320,1,11,4.27273,2
11,4,61,960,960,1,2,1.5,1
13,8,62,6560,6560,1,2,2.5,2
19,11,63,41218,41218,1,5,2.2,1
9,7,64,0,400,0,14,6.57143,3
19,1,65,5360,5360,1,6,3.16667,2
11,20,66,880,880,1,9,4.88889,4
14,20,67,70687,70687,1,9,3.22222,2
8,14,68,67929.8,71365,0.951865,42,6.09524,2
