source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,7,0,577.343,640,0.902098,4,2.75,2,4
9,13,1,1804.2,2000,0.902098,22,7.68182,3,2
21,5,2,938.182,1040,0.902098,3,3.33333,3,2
2,19,3,141325,156663,0.902098,1,1,1,1
1,5,4,2165.04,2400,0.902098,2,2.5,2,2
8,4,5,144.336,160,0.902098,9,4.22222,3,3
18,9,6,1010.35,1120,0.902098,2,2,2,1
1,17,7,6567.27,7280,0.902098,4,3,2,2
13,11,8,2814.55,3120,0.902098,16,4.3125,3,7
19,13,9,7577.62,8400,0.902098,6,3,2,4
19,7,10,16696.9,18509,0.902098,1,1,1,1
18,20,11,72.1679,80,0.902098,4,3,3,3
10,21,12,721.679,800,0.902098,7,5.42857,3,5
20,18,13,72.1679,80,0.902098,4,3.25,3,3
19,18,14,216.504,240,0.902098,6,3.83333,2,5
9,0,15,1371.19,1520,0.902098,18,7,3,5
14,8,16,64378.2,71365,0.902098,2,2,2,2
20,13,17,577.343,640,0.902098,21,8.38095,4,3
1,0,18,2020.7,2240,0.902098,12,4.83333,3,5
9,20,19,2237.2,2480,0.902098,1,1,1,1
7,8,20,505.175,560,0.902098,2,2.5,2,1
1,22,21,36203,40132,0.902098,10,4.2,2,4
0,18,22,72.1679,80,0.902098,14,5.28571,3,6
0,5,23,1082.52,1200,0.902098,11,5.09091,3,8
2,17,24,8082.8,8960,0.902098,8,4.625,2,6
20,1,25,1154.69,1280,0.902098,5,4,3,3
21,22,26,2237.2,2480,0.902098,5,3.2,2,4
9,18,27,1010.35,1120,0.902098,3,2.33333,2,2
21,0,28,938.182,1040,0.902098,5,3,2,5
17,21,29,2525.87,2800,0.902098,6,5.33333,3,5
23,8,30,8299.3,9200,0.902098,1,2,2,1
2,7,31,1659.86,1840,0.902098,8,4.125,2,4
11,13,32,2814.55,3120,0.902098,15,4.53333,3,6
