source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,7,0,640,640,1,4,2.75,2,4
9,13,1,2000,2000,1,178,10.3258,3,84
21,5,2,1040,1040,1,2,3.5,3,2
2,19,3,156663,156663,1,17,4.52941,1,13
1,5,4,2400,2400,1,3,2.33333,2,2
8,4,5,160,160,1,33,5.69697,3,25
18,9,6,1120,1120,1,2,2,2,2
1,17,7,7280,7280,1,5,3.2,2,5
13,11,8,3120,3120,1,57,5.94737,3,43
19,13,9,8400,8400,1,6,3.16667,2,6
19,7,10,18509,18509,1,1,1,1,1
18,20,11,80,80,1,4,3,3,4
10,21,12,800,800,1,24,6.83333,3,19
20,18,13,80,80,1,11,3.72727,3,10
19,18,14,240,240,1,9,4.11111,2,9
9,0,15,1520,1520,1,100,9.2,3,59
14,8,16,71365,71365,1,26,5.42308,2,15
20,13,17,640,640,1,218,10.6514,4,79
1,0,18,2240,2240,1,28,5.35714,3,23
9,20,19,2480,2480,1,1,1,1,1
7,8,20,560,560,1,6,3.16667,2,6
1,22,21,40132,40132,1,43,5.67442,2,40
0,18,22,80,80,1,29,5.89655,3,24
0,5,23,1200,1200,1,32,6.125,3,27
2,17,24,8960,8960,1,17,5.76471,2,17
20,1,25,1280,1280,1,13,4.46154,3,12
21,22,26,2480,2480,1,9,3.66667,2,9
9,18,27,1120,1120,1,9,3.66667,2,8
21,0,28,1040,1040,1,8,3.5,2,6
17,21,29,2800,2800,1,30,7.06667,3,20
23,8,30,9200,9200,1,2,2.5,2,2
2,7,31,1840,1840,1,9,4.22222,2,9
11,13,32,3120,3120,1,41,5.68293,3,37
11,7,33,2800,2800,1,3,2,2,3
4,9,34,400,400,1,5,4,2,5
17,1,35,7280,7280,1,9,3.77778,2,8
17,11,36,5360,5360,1,16,5.125,3,12
7,21,37,19789,19789,1,1,1,1,1
4,1,38,160,160,1,2,1.5,1,2
22,2,39,68640,68640,1,35,5.45714,2,12
9,1,40,6000,6000,1,11,4.54545,2,9
5,19,41,3840,3840,1,17,4.76471,2,17
22,21,42,2480,2480,1,14,4.07143,2,14
22,4,43,320,320,1,47,5.7234,2,37
10,11,44,2400,2400,1,10,4.6,3,10
7,5,45,800,800,1,5,4.2,3,5
0,11,46,10465,10465,1,17,3.76471,2,17
22,7,47,1760,1760,1,7,3.57143,2,7
0,13,48,2240,2240,1,3,3.33333,3,3
22,20,49,1120,1120,1,75,9.21333,3,46
23,20,50,160,160,1,101,10.4455,4,54
5,18,51,160,160,1,3,3,2,3
23,2,52,880,880,1,35,6.45714,2,13
8,22,53,65076,65076,1,1,1,1,1
21,19,54,99326,99326,1,3,2,1,3
17,0,55,2880,2880,1,94,8.70213,3,53
17,20,56,33502,33502,1,1,1,1,1
10,7,57,800,800,1,21,6.80952,3,17
14,18,58,13727,13727,1,1,1,1,1
11,10,59,2400,2400,1,9,4.77778,3,9
8,2,60,4320,4320,1,38,5.81579,2,18
11,4,61,960,960,1,2,1.5,1,2
13,8,62,6560,6560,1,2,2.5,2,2
19,11,63,41218,41218,1,5,2.2,1,5
