source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
15,11,0,308.233,3003,0.102642,4,5.75,3
4,10,1,13.754,134,0.102642,1,1,1
3,15,2,1348.51,13138,0.102642,2,3.5,3
8,3,3,13.8566,135,0.102642,3,4.66667,3
13,3,4,1.43698,14,0.102642,6,5.16667,3
4,8,5,424.731,4138,0.102642,3,3.33333,3
19,10,6,3.90038,38,0.102642,4,5.25,3
4,11,7,329.582,3211,0.102642,2,2,2
15,14,8,54.9132,535,0.102642,4,4.75,2
15,18,9,529.22,5156,0.102642,4,4.75,2
4,6,10,123.683,1205,0.102642,1,1,1
1,0,11,4748.92,46267,0.102642,13,5.30769,3
0,12,12,208.67,2033,0.102642,5,4.2,2
19,16,13,27.6106,269,0.102642,4,4.5,4
2,3,14,725.573,7069,0.102642,11,4.63636,3
3,5,15,57.0687,556,0.102642,4,4,3
19,21,16,132.818,1294,0.102642,4,5.25,3
12,17,17,183.318,1786,0.102642,4,3.75,2
14,11,18,59.3268,578,0.102642,1,1,1
7,12,19,10.4694,102,0.102642,1,1,1
12,18,20,870.914,8485,0.102642,5,3.4,2
12,3,21,16.4227,160,0.102642,3,3,2
0,14,22,74.4152,725,0.102642,4,4.25,2
16,1,23,72.8755,710,0.102642,6,4,4
1,21,24,3532.41,34415,0.102642,7,3.57143,2
6,15,25,890.621,8677,0.102642,4,3.25,2
15,9,26,179.931,1753,0.102642,2,3,2
18,11,27,16.0121,156,0.102642,2,3,3
13,14,28,3.59246,35,0.102642,4,3.25,2
6,7,29,121.014,1179,0.102642,3,3.33333,2
11,21,30,79.9578,779,0.102642,3,3.33333,2
2,19,31,236.486,2304,0.102642,10,5.8,2
5,8,32,84.3714,822,0.102642,15,6.2,5
13,12,33,1.33434,13,0.102642,3,3.66667,3
4,16,34,428.221,4172,0.102642,2,2,2
4,15,35,349.597,3406,0.102642,2,2.5,2
16,5,36,67.025,653,0.102642,1,4,4
0,7,37,838.274,8167,0.102642,4,5,2
12,6,38,240.489,2343,0.102642,1,2,2
6,11,39,13.9593,136,0.102642,3,3,3
5,6,40,87.8612,856,0.102642,1,1,1
14,20,41,109.519,1067,0.102642,3,4.66667,3
11,14,42,8.72454,85,0.102642,1,1,1
13,18,43,55.2212,538,0.102642,3,3.66667,3
11,8,44,1.43698,14,0.102642,10,5.6,5
13,10,45,3.59246,35,0.102642,5,4.4,3
7,13,46,0.821133,8,0.102642,2,3.5,3
1,16,47,1044.89,10180,0.102642,16,5.375,4
9,4,48,1372.22,13369,0.102642,3,3.33333,2
17,16,49,4.31095,42,0.102642,1,3,3
19,13,50,0.410566,4,0.102642,5,5.8,4
11,10,51,0.923774,9,0.102642,5,3.6,3
20,17,52,872.454,8500,0.102642,4,5.25,5
14,15,53,8.00604,78,0.102642,2,2.5,2
1,5,54,732.964,7141,0.102642,4,3.5,2
9,17,55,7.18491,70,0.102642,4,5.25,4
12,0,56,282.059,2748,0.102642,4,2.75,2
9,19,57,44.4438,433,0.102642,1,2,2
13,20,58,0.61585,6,0.102642,6,6.16667,4
13,15,59,20.9389,204,0.102642,4,4.25,3
