@pair(source-destination-demand)
15,11,3003.0
4,10,134.0
3,15,13138.0
8,3,135.0
13,3,14.0
4,8,4138.0
19,10,38.0
4,11,3211.0
15,14,535.0
15,18,5156.0
4,6,1205.0
1,0,46267.0
0,12,2033.0
19,16,269.0
2,3,7069.0
3,5,556.0
19,21,1294.0
12,17,1786.0
14,11,578.0
7,12,102.0
12,18,8485.0
12,3,160.0
0,14,725.0
16,1,710.0
1,21,34415.0
6,15,8677.0
15,9,1753.0
18,11,156.0
13,14,35.0
6,7,1179.0
11,21,779.0
2,19,2304.0
5,8,822.0
13,12,13.0
4,16,4172.0
4,15,3406.0
16,5,653.0
0,7,8167.0
12,6,2343.0
6,11,136.0
5,6,856.0
14,20,1067.0
11,14,85.0
13,18,538.0
11,8,14.0
13,10,35.0
7,13,8.0
1,16,10180.0
9,4,13369.0
17,16,42.0
19,13,4.0
11,10,9.0
20,17,8500.0
14,15,78.0
1,5,7141.0
9,17,70.0
12,0,2748.0
9,19,433.0
13,20,6.0
13,15,204.0
16,11,65.0
21,5,778.0
5,21,4009.0
2,15,26620.0
11,15,194.0
8,11,27.0
10,11,60.0
12,1,943.0
9,1,124.0
10,19,65.0
15,16,504.0
2,11,1937.0
15,20,336.0
16,6,2041.0
13,1,27.0
15,4,35420.0
1,9,1781.0
21,3,421.0
8,0,6304.0
0,10,66.0
16,0,59.0
5,2,3277.0
14,4,21941.0
6,10,435.0
15,8,836.0
19,17,52.0
4,2,990.0
13,7,7.0
8,7,109.0
21,10,10.0
0,19,42759.0
21,7,161.0
16,19,1333.0
12,19,1027.0
2,10,273.0
13,21,3151.0
5,16,240.0
8,14,292.0
10,5,950.0
1,4,35565.0
21,13,2823.0
10,2,403.0
20,16,5.0
18,20,270.0
13,17,23.0
7,10,78.0
1,11,639.0
11,12,902.0
15,12,2164.0
12,7,3046.0
15,10,136.0
7,20,239.0
21,12,586.0
13,11,13.0
6,1,2309.0
21,0,165.0
4,19,15336.0
15,21,14310.0
1,15,117644.0
14,8,1056.0
19,9,4941.0
17,19,41.0
3,11,245.0
11,20,24.0
7,5,111.0
18,13,201.0
19,11,16.0
18,12,449.0
9,2,389.0
7,17,58.0
0,15,514.0
10,9,689.0
4,0,1741.0
7,2,549.0
18,10,231.0
4,1,685.0
7,1,208.0
10,16,1801.0
7,14,287.0
19,2,634.0
11,6,110.0
8,10,83.0
9,18,4067.0
6,16,1298.0
7,15,149.0
16,8,3325.0
18,8,568.0
10,4,44044.0
8,17,46.0
12,13,29.0
14,6,2834.0
12,4,11963.0
7,19,202.0
11,18,1069.0
14,16,1913.0
0,5,1258.0
5,10,81.0
16,20,25.0
12,8,177.0
20,10,63.0
2,18,95143.0
18,17,5993.0
17,0,55.0
0,13,71.0
0,4,13150.0
21,9,234.0
12,11,642.0
1,14,40325.0
21,2,1818.0
2,16,20071.0
18,15,1984.0
0,11,788.0
8,9,14153.0
0,6,247.0
9,21,1543.0
13,4,14569.0
7,9,1894.0
12,2,5358.0
9,0,4291.0
13,8,5.0
1,6,115637.0
2,13,217.0
12,20,1330.0
6,12,2316.0
12,15,12432.0
21,15,2176.0
9,13,16.0
17,6,99.0
2,0,87337.0
6,3,2270.0
15,5,1581.0
18,1,504.0
9,6,147.0
19,15,149.0
15,17,263.0
21,11,1049.0
3,18,27184.0
14,0,1438.0
2,6,241173.0
13,16,19.0
0,2,19621.0
14,18,7913.0
5,15,1415.0
9,14,384.0
9,10,61.0
14,2,1325.0
5,3,767.0
20,0,234.0
0,3,1.0
7,4,33145.0
17,8,29.0
11,1,23.0
14,7,700.0
20,21,526.0
1,18,86347.0
5,12,4601.0
19,18,2964.0
4,14,1931.0
11,3,31.0
8,15,104.0
6,13,108.0
8,16,84.0
10,20,114.0
17,15,63.0
20,2,822.0
6,17,279.0
9,8,6274.0
3,8,5791.0
14,12,686.0
0,18,50905.0
4,7,6042.0
5,17,1012.0
16,10,165.0
10,15,3359.0
15,3,1004.0
4,17,954.0
14,5,2753.0
16,14,6601.0
1,12,3182.0
21,20,162.0
0,8,43423.0
4,13,1643.0
5,7,221.0
1,2,14415.0
20,9,32556.0
16,9,1758.0
4,12,1247.0
11,17,36.0
20,8,3660.0
16,21,2089.0
13,6,191.0
12,5,1241.0
6,20,210.0
7,11,66.0
2,20,15078.0
14,10,427.0
2,7,822.0
4,18,17732.0
17,4,4611.0
11,5,57.0
15,6,30728.0
20,15,4113.0
20,7,213.0
7,6,90.0
6,8,334.0
1,10,788.0
14,9,1975.0
13,19,11.0
2,17,65328.0
5,13,33.0
21,6,638.0
21,17,9291.0
19,4,21227.0
1,17,3838.0
1,19,1338.0
6,5,3183.0
7,21,3282.0
16,17,739.0
11,9,550.0
7,8,92.0
16,12,111.0
6,14,813.0
20,14,14001.0
3,14,8444.0
10,21,312.0
14,21,11285.0
19,8,515.0
15,13,23.0
7,18,4303.0
16,3,84.0
16,18,20305.0
10,0,2096.0
2,1,11740.0
19,20,158.0
11,0,1453.0
8,13,30.0
16,13,1087.0
4,20,226.0
14,19,872.0
8,4,22535.0
6,2,15547.0
15,0,2117.0
10,12,436.0
13,2,394.0
19,14,386.0
1,3,3804.0
13,5,43.0
9,15,243.0
14,3,3275.0
18,0,609.0
10,7,64.0
3,9,4181.0
17,9,889.0
18,5,884.0
21,8,355.0
11,2,203.0
6,21,5980.0
16,4,14075.0
20,18,9050.0
8,5,112.0
9,20,359.0
19,3,243.0
4,9,8389.0
5,18,2958.0
10,17,3027.0
11,13,1.0
10,13,1026.0
16,2,1639.0
5,1,547.0
19,1,175.0
7,16,168.0
18,3,578.0
12,16,734.0
20,6,1157.0
13,0,60.0
14,1,2212.0
1,13,1514.0
21,1,281.0
12,10,88.0
19,6,41.0
18,6,473.0
7,0,2924.0
9,3,346.0
3,2,1118.0
15,1,1092.0
16,15,3882.0
10,14,423.0
21,16,198.0
19,0,5543.0
3,1,216.0
6,18,6944.0
3,21,7859.0
9,11,55.0
5,11,699.0
3,20,53.0
0,17,307.0
17,13,1.0
3,19,5638.0
17,21,4069.0
21,18,15342.0
5,4,14734.0
10,6,1853.0
18,7,167.0
2,4,205332.0
6,0,2775.0
17,1,95.0
15,19,264.0
5,0,732.0
16,7,249.0
0,21,666.0
8,19,285.0
3,16,175.0
1,7,1025.0
17,2,116.0
2,5,71045.0
17,5,181.0
20,11,57.0
3,0,321.0
13,9,513.0
3,4,12912.0
8,20,189.0
3,10,161.0
8,2,544.0
0,1,1799.0
20,3,135.0
9,7,113.0
4,3,571.0
12,14,3183.0
18,19,876.0
10,1,6840.0
19,5,102.0
18,21,4442.0
8,1,43.0
17,10,77.0
11,7,25.0
17,3,100.0
20,19,1953.0
1,8,323.0
20,5,2256.0
8,18,2920.0
18,14,3179.0
2,14,25837.0
14,17,658.0
17,12,485.0
3,7,147.0
4,5,3005.0
8,12,107.0
20,1,102.0
19,12,169.0
3,6,7736.0
18,16,895.0
17,18,15117.0
21,4,5754.0
9,5,451.0
2,8,49148.0
7,3,222.0
20,13,6.0
18,2,1240.0
5,20,677.0
2,12,39448.0
17,14,145.0
9,16,218.0
21,19,162.0
18,9,1138.0
0,20,3.0
20,4,10143.0
17,11,24.0
18,4,10253.0
19,7,132.0
2,21,126006.0
20,12,125.0
15,2,38695.0
15,7,168.0
12,9,442.0
