source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
15,11,0,208.688,3003,0.069493,1,3,3,1
4,10,1,9.31206,134,0.069493,1,1,1,1
3,15,2,912.999,13138,0.069493,2,3.5,3,2
8,3,3,9.38156,135,0.069493,1,3,3,1
13,3,4,0.972902,14,0.069493,1,3,3,1
4,8,5,287.562,4138,0.069493,3,3.33333,3,1
19,10,6,2.64073,38,0.069493,2,3.5,3,2
4,11,7,223.142,3211,0.069493,2,2,2,2
15,14,8,37.1788,535,0.069493,1,2,2,1
15,18,9,358.306,5156,0.069493,1,2,2,1
4,6,10,83.7391,1205,0.069493,1,1,1,1
1,0,11,3215.23,46267,0.069493,4,3.25,3,3
0,12,12,141.279,2033,0.069493,3,3,2,2
19,16,13,18.6936,269,0.069493,3,4.33333,4,1
2,3,14,491.246,7069,0.069493,5,3.6,3,3
3,5,15,38.6381,556,0.069493,2,3,3,2
19,21,16,89.924,1294,0.069493,1,3,3,1
12,17,17,124.115,1786,0.069493,1,2,2,1
14,11,18,40.167,578,0.069493,1,1,1,1
7,12,19,7.08829,102,0.069493,1,1,1,1
12,18,20,589.648,8485,0.069493,4,3.25,2,2
12,3,21,11.1189,160,0.069493,3,3,2,2
0,14,22,50.3824,725,0.069493,2,2.5,2,2
16,1,23,49.34,710,0.069493,3,4,4,2
1,21,24,2391.6,34415,0.069493,5,3.2,2,2
6,15,25,602.991,8677,0.069493,2,3,2,1
15,9,26,121.821,1753,0.069493,1,2,2,1
18,11,27,10.8409,156,0.069493,3,3,3,1
13,14,28,2.43226,35,0.069493,2,3.5,2,2
6,7,29,81.9323,1179,0.069493,2,2.5,2,2
11,21,30,54.1351,779,0.069493,1,2,2,1
2,19,31,160.112,2304,0.069493,1,2,2,1
5,8,32,57.1233,822,0.069493,6,6,5,2
13,12,33,0.903409,13,0.069493,1,3,3,1
4,16,34,289.925,4172,0.069493,1,2,2,1
4,15,35,236.693,3406,0.069493,2,2.5,2,2
16,5,36,45.3789,653,0.069493,1,4,4,1
0,7,37,567.549,8167,0.069493,1,2,2,1
12,6,38,162.822,2343,0.069493,1,2,2,1
6,11,39,9.45105,136,0.069493,1,3,3,1
5,6,40,59.486,856,0.069493,1,1,1,1
14,20,41,74.149,1067,0.069493,1,3,3,1
11,14,42,5.90691,85,0.069493,1,1,1,1
13,18,43,37.3872,538,0.069493,3,3.66667,3,2
11,8,44,0.972902,14,0.069493,2,5.5,5,2
13,10,45,2.43226,35,0.069493,2,3,3,1
7,13,46,0.555944,8,0.069493,2,3.5,3,2
1,16,47,707.439,10180,0.069493,3,4,4,2
9,4,48,929.052,13369,0.069493,2,2.5,2,2
17,16,49,2.91871,42,0.069493,1,3,3,1
19,13,50,0.277972,4,0.069493,3,4.33333,4,2
11,10,51,0.625437,9,0.069493,2,3,3,1
20,17,52,590.691,8500,0.069493,2,5,5,2
14,15,53,5.42045,78,0.069493,1,2,2,1
1,5,54,496.25,7141,0.069493,2,2.5,2,2
9,17,55,4.86451,70,0.069493,1,4,4,1
12,0,56,190.967,2748,0.069493,4,2.75,2,2
9,19,57,30.0905,433,0.069493,1,2,2,1
13,20,58,0.416958,6,0.069493,1,4,4,1
13,15,59,14.1766,204,0.069493,2,4,3,2
16,11,60,4.51705,65,0.069493,3,4,4,2
21,5,61,54.0656,778,0.069493,2,2,2,1
5,21,62,278.597,4009,0.069493,1,2,2,1
2,15,63,1849.9,26620,0.069493,1,2,2,1
11,15,64,13.4816,194,0.069493,1,3,3,1
8,11,65,1.87631,27,0.069493,5,5.4,5,3
10,11,66,4.16958,60,0.069493,2,3,3,1
12,1,67,65.5319,943,0.069493,1,3,3,1
9,1,68,8.61713,124,0.069493,3,4.33333,4,2
10,19,69,4.51705,65,0.069493,1,3,3,1
15,16,70,35.0245,504,0.069493,1,3,3,1
2,11,71,134.608,1937,0.069493,1,2,2,1
15,20,72,23.3497,336,0.069493,1,3,3,1
16,6,73,141.835,2041,0.069493,2,3,3,1
13,1,74,1.87631,27,0.069493,1,1,1,1
15,4,75,2461.44,35420,0.069493,2,2.5,2,2
1,9,76,123.767,1781,0.069493,5,4.8,4,3
21,3,77,29.2566,421,0.069493,2,3,3,1
8,0,78,438.084,6304,0.069493,2,2,2,1
0,10,79,4.58654,66,0.069493,2,2.5,2,2
16,0,80,4.10009,59,0.069493,3,3.33333,3,2
5,2,81,227.729,3277,0.069493,1,2,2,1
14,4,82,1524.75,21941,0.069493,1,1,1,1
6,10,83,30.2295,435,0.069493,1,2,2,1
15,8,84,58.0962,836,0.069493,1,3,3,1
19,17,85,3.61364,52,0.069493,2,4.5,4,1
4,2,86,68.7981,990,0.069493,1,2,2,1
13,7,87,0.486451,7,0.069493,2,3.5,3,2
8,7,88,7.57474,109,0.069493,3,4.33333,4,2
21,10,89,0.69493,10,0.069493,1,1,1,1
0,19,90,2971.45,42759,0.069493,1,1,1,1
21,7,91,11.1884,161,0.069493,1,3,3,1
16,19,92,92.6342,1333,0.069493,3,4.33333,4,1
12,19,93,71.3693,1027,0.069493,4,3.75,3,2
2,10,94,18.9716,273,0.069493,5,3.6,3,4
13,21,95,218.972,3151,0.069493,2,3,2,2
5,16,96,16.6783,240,0.069493,1,4,4,1
8,14,97,20.292,292,0.069493,3,4.33333,4,2
10,5,98,66.0184,950,0.069493,2,3,3,1
1,4,99,2471.52,35565,0.069493,3,2.33333,2,2
21,13,100,196.179,2823,0.069493,1,2,2,1
10,2,101,28.0057,403,0.069493,2,3,3,2
20,16,102,0.347465,5,0.069493,1,2,2,1
18,20,103,18.7631,270,0.069493,1,3,3,1
13,17,104,1.59834,23,0.069493,1,3,3,1
7,10,105,5.42045,78,0.069493,1,2,2,1
1,11,106,44.406,639,0.069493,1,2,2,1
11,12,107,62.6827,902,0.069493,1,1,1,1
15,12,108,150.383,2164,0.069493,3,3.33333,3,1
12,7,109,211.676,3046,0.069493,1,1,1,1
15,10,110,9.45105,136,0.069493,1,2,2,1
7,20,111,16.6088,239,0.069493,1,3,3,1
21,12,112,40.7229,586,0.069493,2,3,3,1
13,11,113,0.903409,13,0.069493,2,3.5,3,2
6,1,114,160.459,2309,0.069493,1,1,1,1
21,0,115,11.4663,165,0.069493,1,2,2,1
4,19,116,1065.74,15336,0.069493,1,2,2,1
15,21,117,994.445,14310,0.069493,1,1,1,1
1,15,118,8175.44,117644,0.069493,3,3.33333,3,1
14,8,119,73.3846,1056,0.069493,3,4.33333,4,3
19,9,120,343.365,4941,0.069493,1,2,2,1
17,19,121,2.84921,41,0.069493,2,4.5,4,2
