source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
15,11,0,200.69,3003,0.0668297,1,3,3,1
4,10,1,8.95518,134,0.0668297,1,1,1,1
3,15,2,878.009,13138,0.0668297,2,3.5,3,2
8,3,3,9.02201,135,0.0668297,1,3,3,1
13,3,4,0.935616,14,0.0668297,1,3,3,1
4,8,5,276.541,4138,0.0668297,3,3.33333,3,2
19,10,6,2.53953,38,0.0668297,2,3.5,3,2
4,11,7,214.59,3211,0.0668297,2,2,2,2
15,14,8,35.7539,535,0.0668297,1,2,2,1
15,18,9,344.574,5156,0.0668297,1,2,2,1
4,6,10,80.5298,1205,0.0668297,1,1,1,1
1,0,11,3092.01,46267,0.0668297,4,3.25,3,3
0,12,12,135.865,2033,0.0668297,3,3,2,2
19,16,13,17.9772,269,0.0668297,3,4.33333,4,1
2,3,14,472.419,7069,0.0668297,3,3,3,2
3,5,15,37.1573,556,0.0668297,1,3,3,1
19,21,16,86.4777,1294,0.0668297,1,3,3,1
12,17,17,119.358,1786,0.0668297,1,2,2,1
14,11,18,38.6276,578,0.0668297,1,1,1,1
7,12,19,6.81663,102,0.0668297,1,1,1,1
12,18,20,567.05,8485,0.0668297,2,2.5,2,2
12,3,21,10.6928,160,0.0668297,2,2.5,2,2
0,14,22,48.4515,725,0.0668297,2,2.5,2,2
16,1,23,47.4491,710,0.0668297,3,4,4,2
1,21,24,2299.94,34415,0.0668297,4,2.75,2,3
6,15,25,579.881,8677,0.0668297,2,3,2,2
15,9,26,117.152,1753,0.0668297,1,2,2,1
18,11,27,10.4254,156,0.0668297,2,3,3,1
13,14,28,2.33904,35,0.0668297,2,3.5,2,2
6,7,29,78.7922,1179,0.0668297,2,2.5,2,2
11,21,30,52.0603,779,0.0668297,1,2,2,1
2,19,31,153.976,2304,0.0668297,1,2,2,1
5,8,32,54.934,822,0.0668297,4,5.5,5,3
13,12,33,0.868786,13,0.0668297,1,3,3,1
4,16,34,278.814,4172,0.0668297,1,2,2,1
4,15,35,227.622,3406,0.0668297,2,2.5,2,2
16,5,36,43.6398,653,0.0668297,1,4,4,1
0,7,37,545.798,8167,0.0668297,1,2,2,1
12,6,38,156.582,2343,0.0668297,1,2,2,1
6,11,39,9.08884,136,0.0668297,1,3,3,1
5,6,40,57.2062,856,0.0668297,1,1,1,1
14,20,41,71.3073,1067,0.0668297,1,3,3,1
11,14,42,5.68053,85,0.0668297,1,1,1,1
13,18,43,35.9544,538,0.0668297,3,3.66667,3,2
11,8,44,0.935616,14,0.0668297,2,5.5,5,2
13,10,45,2.33904,35,0.0668297,2,3,3,2
7,13,46,0.534638,8,0.0668297,1,3,3,1
1,16,47,680.327,10180,0.0668297,3,4,4,1
9,4,48,893.446,13369,0.0668297,2,2.5,2,2
17,16,49,2.80685,42,0.0668297,1,3,3,1
19,13,50,0.267319,4,0.0668297,3,4.33333,4,2
11,10,51,0.601467,9,0.0668297,2,3,3,1
20,17,52,568.053,8500,0.0668297,2,5,5,2
14,15,53,5.21272,78,0.0668297,1,2,2,1
1,5,54,477.231,7141,0.0668297,2,2.5,2,2
9,17,55,4.67808,70,0.0668297,2,5,4,2
12,0,56,183.648,2748,0.0668297,3,2.33333,2,2
9,19,57,28.9373,433,0.0668297,1,2,2,1
13,20,58,0.400978,6,0.0668297,1,4,4,1
13,15,59,13.6333,204,0.0668297,2,4,3,2
16,11,60,4.34393,65,0.0668297,3,4,4,1
21,5,61,51.9935,778,0.0668297,2,2,2,1
5,21,62,267.92,4009,0.0668297,1,2,2,1
2,15,63,1779.01,26620,0.0668297,2,2.5,2,2
11,15,64,12.965,194,0.0668297,1,3,3,1
8,11,65,1.8044,27,0.0668297,5,5.4,5,3
10,11,66,4.00978,60,0.0668297,2,3,3,1
12,1,67,63.0204,943,0.0668297,1,3,3,1
9,1,68,8.28688,124,0.0668297,3,4.33333,4,2
10,19,69,4.34393,65,0.0668297,1,3,3,1
15,16,70,33.6822,504,0.0668297,1,3,3,1
2,11,71,129.449,1937,0.0668297,1,2,2,1
