source,destination,link_id,used_rate_c,usage,capacity_c
21,18,71,16710.4,0.41776,40000
21,17,69,3846.26,0.0961564,40000
21,15,65,15397.4,0.384936,40000
21,14,63,2569.28,0.064232,40000
21,10,57,1434.53,0.0358633,40000
21,6,47,4499.42,0.112486,40000
20,9,55,6349.32,0.158733,40000
20,3,25,5123.78,0.128094,40000
19,8,53,6649.64,0.166241,40000
19,0,9,6838.84,0.181396,37701.1
18,21,70,4072.97,0.101824,40000
18,16,67,1853.59,0.0463398,40000
18,4,37,4160.83,0.127136,32727.3
17,21,68,3694.68,0.092367,40000
17,5,43,702.858,0.0175715,40000
16,18,66,7799.73,0.194993,40000
16,3,23,1076.8,0.0269199,40000
15,21,64,18137.4,0.453435,40000
15,0,7,9208.38,0.244247,37701.1
14,21,62,18307.4,0.457684,40000
14,11,61,1260.34,0.0315085,40000
14,4,35,16953.2,0.518014,32727.3
14,1,15,1678.42,0.0419606,40000
13,6,45,2152.5,0.0538126,40000
13,1,13,8.15507,0.000203877,40000
12,11,59,4332.08,0.108302,40000
12,7,49,450.704,0.0112676,40000
12,5,41,15931.6,0.398291,40000
12,4,33,24060.9,0.735193,32727.3
12,2,19,1763.45,0.0440863,40000
11,14,60,5068.54,0.126713,40000
11,12,58,939.79,0.0234948,40000
10,21,56,4448.54,0.111213,40000
10,4,31,6528.3,0.199476,32727.3
9,20,54,1838.26,0.0459565,40000
9,8,51,7319.88,0.182997,40000
9,0,5,3890.08,0.103182,37701.1
8,19,52,3493.41,0.0873354,40000
8,9,50,2698.68,0.0674669,40000
7,12,48,96.3386,0.00240846,40000
7,4,29,5142.15,0.157121,32727.3
6,21,46,14847.5,0.371187,40000
6,13,44,800.502,0.0200125,40000
6,5,39,2945.61,0.0736403,40000
6,4,27,17565.7,0.53673,32727.3
6,2,17,3498.96,0.087474,40000
6,1,11,1689.4,0.0422351,40000
5,17,42,8918.06,0.222951,40000
5,12,40,3439.26,0.0859816,40000
5,6,38,780.929,0.0195232,40000
4,18,36,24394.3,0.745382,32727.3
4,14,34,4087.43,0.124894,32727.3
4,12,32,1906.55,0.0582556,32727.3
4,10,30,1571.75,0.0480258,32727.3
4,7,28,2027.13,0.0619402,32727.3
4,6,26,2667.14,0.081496,32727.3
4,3,21,9178.26,0.280447,32727.3
4,0,3,15905.8,0.42189,37701.1
3,20,24,5663.53,0.141588,40000
3,16,22,5068.21,0.126705,40000
3,4,20,12750.3,0.389592,32727.3
2,12,18,40000,1,40000
2,6,16,40000,1,40000
2,0,1,37701.1,1,37701.1
1,14,14,31732.8,0.79332,40000
1,13,12,185.174,0.00462936,40000
1,6,10,28878.7,0.721968,40000
0,19,8,13977.5,0.370744,37701.1
0,15,6,18522,0.491284,37701.1
0,9,4,15756.4,0.417928,37701.1
0,4,2,27293.1,0.723934,37701.1
0,2,0,6601.15,0.175091,37701.1
