source,destination,link_id,used_rate_c,usage,capacity_c
10,8,76,0.908418,1,0.908418
10,5,74,0.87,0.986654,0.881769
10,2,64,0.608325,0.700573,0.868325
10,3,50,0.820441,0.943634,0.869448
10,7,48,0.858189,1,0.858189
10,6,46,0.880165,1,0.880165
10,1,45,0.819448,0.939925,0.871822
10,0,43,0,0,0.863262
9,5,69,0.53,0.601065,0.881769
9,2,61,0,0,0.868325
9,1,59,0.06,0.0688213,0.871822
9,0,57,0,0,0.863262
9,6,55,0,0,0.880165
9,3,41,0.01,0.0115016,0.869448
9,7,39,0.313262,0.365027,0.858189
9,8,36,0.84,0.924685,0.908418
8,10,77,0,0,0.908418
8,6,71,0.0732623,0.0832369,0.880165
8,9,37,0.7,0.770571,0.908418
8,4,35,0.44,0.50078,0.878629
8,2,29,0,0,0.868325
8,3,21,0.36,0.414056,0.869448
8,0,7,0,0,0.863262
7,0,73,0,0,0.863262
7,10,49,0,0,0.858189
7,9,38,0.858189,1,0.858189
7,4,33,0.548189,0.623913,0.878629
7,2,27,0.01,0.0115164,0.868325
7,5,23,0.681769,0.773183,0.881769
7,3,19,0.519448,0.597446,0.869448
7,1,17,0.52,0.596452,0.871822
7,6,1,0.800165,0.909108,0.880165
6,4,81,0.75,0.853602,0.878629
6,8,70,0.880165,1,0.880165
6,9,54,0.880165,1,0.880165
6,3,52,0.76,0.874118,0.869448
6,10,47,0.03,0.0340845,0.880165
6,0,5,0,0,0.863262
6,7,0,0.79,0.897559,0.880165
5,3,83,0.03,0.0345047,0.869448
5,10,75,0,0,0.881769
5,9,68,0.881769,1,0.881769
5,4,31,0.0983245,0.111907,0.878629
5,2,25,0,0,0.868325
5,7,22,0.14,0.158772,0.881769
5,1,15,0,0,0.871822
4,6,80,0.85,0.967416,0.878629
4,3,79,0.65,0.747601,0.869448
4,2,67,0,0,0.868325
4,8,34,0.878629,1,0.878629
4,7,32,0.71,0.808077,0.878629
4,5,30,0.73,0.83084,0.878629
4,1,13,0.22,0.252345,0.871822
3,5,82,0.68,0.782106,0.869448
3,4,78,0.620441,0.713603,0.869448
3,6,53,0.84,0.96613,0.869448
3,10,51,0,0,0.869448
3,9,40,0.869448,1,0.869448
3,8,20,0.869448,1,0.869448
3,7,18,0.71,0.81661,0.869448
3,1,11,0.2,0.229404,0.871822
2,4,66,0.86,0.990413,0.868325
2,10,65,0.525103,0.604731,0.868325
2,9,60,0.868325,1,0.868325
2,8,28,0.868325,1,0.868325
2,7,26,0.86,0.990413,0.868325
2,5,24,0.868325,1,0.868325
2,1,9,0.87,0.99791,0.871822
2,0,3,0,0,0.863262
1,0,63,0,0,0.863262
1,9,58,0.871822,1,0.871822
1,10,44,0.01,0.0114702,0.871822
1,7,16,0.593262,0.680485,0.871822
1,5,14,0.71,0.814386,0.871822
1,4,12,0.71,0.814386,0.871822
1,3,10,0.659448,0.756402,0.871822
1,2,8,0.47,0.539101,0.871822
0,7,72,0.863262,1,0.863262
0,1,62,0.863262,1,0.863262
0,9,56,0.863262,1,0.863262
0,10,42,0.863262,1,0.863262
0,8,6,0.863262,1,0.863262
0,6,4,0.863262,1,0.863262
0,2,2,0.863262,1,0.863262
