source,destination,length,path
0,1,1,0,1,0.666667
0,1,2,0,9,1,0.111111
0,1,2,0,2,1,0.111111
0,1,3,0,8,3,1,0.111111
0,4,2,0,7,4,0.333333
0,4,2,0,8,4,0.333333
0,4,2,0,2,4,0.111111
0,4,2,0,6,4,0.222222
0,5,2,0,9,5,0.333333
0,5,2,0,2,5,0.333333
0,5,3,0,6,3,5,0.111111
0,5,3,0,8,3,5,0.111111
0,5,3,0,7,3,5,0.111111
0,7,1,0,7,0.333333
0,7,2,0,10,7,0.222222
0,7,2,0,9,7,0.222222
0,7,3,0,10,1,7,0.111111
0,7,2,0,1,7,0.111111
1,2,1,1,2,0.333333
1,2,2,1,10,2,0.166667
4,5,1,4,5,0.555556
4,5,2,4,1,5,0.222222
4,5,2,4,3,5,0.111111
4,5,2,4,7,5,0.111111
4,6,1,4,6,0.555556
4,6,2,4,3,6,0.222222
4,6,2,4,8,6,0.111111
4,6,2,4,7,6,0.111111
3,4,1,3,4,0.388889
3,4,2,3,1,4,0.111111
3,9,1,3,9,0.444444
3,9,2,3,1,9,0.0555556
0,10,1,0,10,0.333333
0,10,2,0,8,10,0.0555556
0,10,2,0,2,10,0.111111
10,5,1,10,5,0.555556
10,5,2,10,1,5,0.222222
10,5,2,10,7,5,0.222222
10,6,1,10,6,0.666667
10,6,2,10,3,6,0.333333
0,6,1,0,6,0.388889
0,6,2,0,9,6,0.111111
6,8,1,6,8,0.555556
6,8,2,6,9,8,0.333333
6,8,2,6,4,8,0.111111
2,9,1,2,9,0.666667
2,9,2,2,5,9,0.222222
2,9,2,2,7,9,0.111111
1,9,1,1,9,0.555556
1,9,2,1,7,9,0.111111
1,9,3,1,4,8,9,0.111111
1,9,2,1,5,9,0.111111
1,9,3,1,3,8,9,0.111111
3,8,1,3,8,0.444444
3,8,2,3,10,8,0.0555556
7,9,1,7,9,0.444444
7,9,2,7,5,9,0.222222
7,9,3,7,2,8,9,0.111111
7,9,2,7,3,9,0.111111
7,9,2,7,6,9,0.111111
2,3,2,2,8,3,0.0555556
2,3,2,2,1,3,0.222222
2,3,2,2,10,3,0.111111
2,3,2,2,7,3,0.0555556
2,3,2,2,4,3,0.0555556
2,6,2,2,7,6,0.333333
2,6,2,2,8,6,0.222222
2,6,2,2,4,6,0.111111
2,6,3,2,8,9,6,0.111111
2,6,3,2,4,8,6,0.111111
2,6,3,2,1,7,6,0.111111
10,8,1,10,8,0.666667
10,8,3,10,1,4,8,0.111111
10,8,2,10,0,8,0.111111
10,8,2,10,2,8,0.111111
6,7,1,6,7,0.555556
6,7,2,6,4,7,0.111111
6,7,2,6,3,7,0.333333
