source,destination,link_id,used_rate,usage,link_capa
10,8,76,0.165531,0.165531,1
10,5,74,0.148511,0.148511,1
10,2,64,0.141649,0.141649,1
10,3,50,0.144394,0.144394,1
10,7,48,0.146315,0.146315,1
10,6,46,0.165531,0.165531,1
10,1,45,0.144394,0.144394,1
10,0,43,0.00109805,0.00109805,1
9,5,69,0.0977265,0.0977265,1
9,2,61,0,0,1
9,1,59,0.0301964,0.0301964,1
9,0,57,0,0,1
9,6,55,0.0859225,0.0859225,1
9,3,41,0.00988246,0.00988246,1
9,7,39,0.0340396,0.0340396,1
9,8,36,0.121884,0.121884,1
8,10,77,0.0159217,0.0159217,1
8,6,71,0.144119,0.144119,1
8,9,37,0.146315,0.146315,1
8,4,35,0.0631379,0.0631379,1
8,2,29,0,0,1
8,3,21,0.0853734,0.0853734,1
8,0,7,0,0,1
7,0,73,0,0,1
7,10,49,0.0115295,0.0115295,1
7,9,38,0.165257,0.165257,1
7,4,33,0.119413,0.119413,1
7,2,27,0.0142747,0.0142747,1
7,5,23,0.143296,0.143296,1
7,3,19,0.120237,0.120237,1
7,1,17,0.0603928,0.0603928,1
7,6,1,0.165531,0.165531,1
6,4,81,0.116393,0.116393,1
6,8,70,0.147688,0.147688,1
6,9,54,0.147413,0.147413,1
6,3,52,0.117491,0.117491,1
6,10,47,0.0156472,0.0156472,1
6,0,5,0,0,1
6,7,0,0.137805,0.137805,1
5,3,83,0.000274513,0.000274513,1
5,10,75,0,0,1
5,9,68,0.164982,0.164982,1
5,4,31,0.00933343,0.00933343,1
5,2,25,0,0,1
5,7,22,0,0,1
5,1,15,0,0,1
4,6,80,0.165257,0.165257,1
4,3,79,0.13259,0.13259,1
4,2,67,0.00960794,0.00960794,1
4,8,34,0.164982,0.164982,1
4,7,32,0.137256,0.137256,1
4,5,30,0.145492,0.145492,1
4,1,13,0.100472,0.100472,1
3,5,82,0.143845,0.143845,1
3,4,78,0.134237,0.134237,1
3,6,53,0.165531,0.165531,1
3,10,51,0.0194904,0.0194904,1
3,9,40,0.164159,0.164159,1
3,8,20,0.163061,0.163061,1
3,7,18,0.137256,0.137256,1
3,1,11,0.0842754,0.0842754,1
2,4,66,0.14357,0.14357,1
2,10,65,0.111727,0.111727,1
2,9,60,0.165806,0.165806,1
2,8,28,0.165806,0.165806,1
2,7,26,0.143845,0.143845,1
2,5,24,0.147688,0.147688,1
2,1,9,0.141649,0.141649,1
2,0,3,0.00164708,0.00164708,1
1,0,63,0,0,1
1,9,58,0.165531,0.165531,1
1,10,44,0.0288238,0.0288238,1
1,7,16,0.138354,0.138354,1
1,5,14,0.145217,0.145217,1
1,4,12,0.136707,0.136707,1
1,3,10,0.135884,0.135884,1
1,2,8,0.134511,0.134511,1
0,7,72,0.190786,0.190786,1
0,1,62,0.190786,0.190786,1
0,9,56,0.190237,0.190237,1
0,10,42,0.189963,0.189963,1
0,8,6,0.190237,0.190237,1
0,6,4,0.189139,0.189139,1
0,2,2,0.190237,0.190237,1
