source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
0,1,0,1,2,0.5,11,2.45455,1,9
0,4,1,1,3,0.333333,12,2.58333,2,12
0,5,2,1,3,0.333333,21,2.85714,2,18
0,7,3,1,4,0.25,15,2.66667,1,14
1,2,4,0.5,1,0.5,4,1.75,1,4
4,5,5,1,2,0.5,7,2.14286,1,7
4,6,6,1,2,0.5,19,2.94737,1,14
3,4,7,0.5,1,0.5,3,1.66667,1,2
3,9,8,0.5,1,0.5,11,2.54545,1,9
0,10,9,0.5,1,0.5,7,2,1,7
10,5,10,1,3,0.333333,6,2,1,6
10,6,11,1,2,0.5,20,2.95,1,18
0,6,12,0.5,1,0.5,44,3.47727,1,24
6,8,13,1,4,0.25,3,1.66667,1,3
2,9,14,1,5,0.2,14,2.71429,1,11
1,9,15,1,2,0.5,17,2.70588,1,11
3,8,16,0.5,1,0.5,13,2.69231,1,9
7,9,17,1,3,0.333333,13,2.46154,1,13
2,3,18,0.5,1,0.5,8,2.25,2,5
2,6,19,1,3,0.333333,22,2.86364,2,17
10,8,20,1,5,0.2,12,2.75,1,9
6,7,21,1,3,0.333333,6,2,1,5
