source,destination,link_id,used_rate_c,usage,capacity_c
10,8,76,0.97207,1,0.97207
10,5,74,0.857143,0.888717,0.964472
10,2,64,0.542147,0.579834,0.935004
10,3,50,0.785714,0.858875,0.914817
10,7,48,0.785714,0.858875,0.914817
10,6,46,0.892857,0.96831,0.922078
10,1,45,0.821429,0.873877,0.939982
10,0,43,0.0969011,0.105519,0.91833
9,5,69,0.5,0.518418,0.964472
9,2,61,0,0,0.935004
9,1,59,0.0714286,0.0759893,0.939982
9,0,57,0,0,0.91833
9,6,55,0,0,0.922078
9,3,41,0.0714286,0.0780796,0.914817
9,7,39,0.275472,0.301123,0.914817
9,8,36,0.714286,0.734809,0.97207
8,10,77,0,0,0.97207
8,6,71,0.285714,0.309859,0.922078
8,9,37,0.642857,0.661328,0.97207
8,4,35,0.321429,0.33792,0.951196
8,2,29,0,0,0.935004
8,3,21,0.357143,0.390398,0.914817
8,0,7,0,0,0.91833
7,0,73,0,0,0.91833
7,10,49,0,0,0.914817
7,9,38,0.857143,0.936955,0.914817
7,4,33,0.571429,0.600747,0.951196
7,2,27,0.0357143,0.0381969,0.935004
7,5,23,0.642857,0.666538,0.964472
7,3,19,0.392857,0.429438,0.914817
7,1,17,0.142857,0.151979,0.939982
7,6,1,0.75,0.81338,0.922078
6,4,81,0.642857,0.675841,0.951196
6,8,70,0.857143,0.929577,0.922078
6,9,54,0.821429,0.890845,0.922078
6,3,52,0.678571,0.741756,0.914817
6,10,47,0.178571,0.193662,0.922078
6,0,5,0,0,0.91833
6,7,0,0.75,0.81338,0.922078
5,3,83,0.0714286,0.0780796,0.914817
5,10,75,0,0,0.964472
5,9,68,0.857143,0.888717,0.964472
5,4,31,0,0,0.951196
5,2,25,0,0,0.935004
5,7,22,0.0714286,0.0740597,0.964472
5,1,15,0,0,0.939982
4,6,80,0.785714,0.826028,0.951196
4,3,79,0.5,0.546557,0.914817
4,2,67,0,0,0.935004
4,8,34,0.857143,0.901121,0.951196
4,7,32,0.464286,0.488107,0.951196
4,5,30,0.642857,0.675841,0.951196
4,1,13,0.178571,0.189973,0.939982
3,5,82,0.607143,0.663677,0.914817
3,4,78,0.571429,0.624637,0.914817
3,6,53,0.75,0.819836,0.914817
3,10,51,0,0,0.914817
3,9,40,0.821429,0.897915,0.914817
3,8,20,0.892857,0.975995,0.914817
3,7,18,0.5,0.546557,0.914817
3,1,11,0.25,0.265962,0.939982
2,4,66,0.75,0.802135,0.935004
2,10,65,0.525472,0.562,0.935004
2,9,60,0.935004,1,0.935004
2,8,28,0.935004,1,0.935004
2,7,26,0.821429,0.878529,0.935004
2,5,24,0.821429,0.878529,0.935004
2,1,9,0.75,0.797887,0.939982
2,0,3,0.0254725,0.0277379,0.91833
1,0,63,0,0,0.91833
1,9,58,0.857143,0.911871,0.939982
1,10,44,0.0357143,0.0379946,0.939982
1,7,16,0.489758,0.521029,0.939982
1,5,14,0.642857,0.683903,0.939982
1,4,12,0.571429,0.607914,0.939982
1,3,10,0.607143,0.645909,0.939982
1,2,8,0.392857,0.417941,0.939982
0,7,72,0.91833,1,0.91833
0,1,62,0.91833,1,0.91833
0,9,56,0.91833,1,0.91833
0,10,42,0.91833,1,0.91833
0,8,6,0.91833,1,0.91833
0,6,4,0.91833,1,0.91833
0,2,2,0.91833,1,0.91833
