source,destination,link_id,used_rate,usage,link_capa
38,37,242,139.409,0.138303,1008
38,1,240,203.452,0.201837,1008
38,37,239,139.864,0.138754,1008
38,1,9,204.878,0.203252,1008
37,38,243,136.287,0.135205,1008
37,38,238,136.516,0.135433,1008
37,5,236,235.007,0.233142,1008
37,3,234,122.136,0.121167,1008
37,5,39,235.021,0.233155,1008
37,3,23,122.954,0.121978,1008
36,4,232,96.7155,0.0959479,1008
36,3,230,49.3504,0.0489588,1008
36,2,228,143.162,0.142025,1008
36,4,33,96.7238,0.0959561,1008
36,3,21,48.0633,0.0476818,1008
36,2,15,146.334,0.145173,1008
35,34,226,104.421,0.103593,1008
35,4,224,117.148,0.116218,1008
35,2,222,127.247,0.126237,1008
35,34,221,105.241,0.104406,1008
35,4,31,117.072,0.116142,1008
35,2,13,126.728,0.125722,1008
34,35,227,103.349,0.102529,1008
34,35,220,104.274,0.103447,1008
34,0,218,82.0422,0.081391,1008
34,0,3,82.1458,0.0814938,1008
33,32,216,183.454,0.181998,1008
33,4,214,131.47,0.130426,1008
33,0,212,85.2661,0.0845894,1008
33,32,211,184.145,0.182684,1008
33,4,29,131.111,0.13007,1008
33,0,1,86.2761,0.0855914,1008
32,33,217,181.108,0.17967,1008
32,33,210,180.278,0.178847,1008
32,9,208,194.836,0.19329,1008
32,9,65,195.116,0.193568,1008
31,21,206,113.823,0.11292,1008
31,16,204,145.699,0.144543,1008
31,15,202,189.544,0.18804,1008
31,6,200,218.189,0.216458,1008
31,21,153,112.285,0.111394,1008
31,16,117,145.768,0.144611,1008
31,15,109,189.568,0.188064,1008
31,6,49,218.141,0.216409,1008
30,24,198,112.046,0.111156,1008
30,23,196,47.8602,0.0474804,1008
30,20,194,76.6852,0.0760766,1008
30,24,169,113.004,0.112108,1008
30,23,165,45.838,0.0454742,1008
30,20,145,76.8976,0.0762873,1008
29,17,192,362.654,0.359776,1008
29,13,190,374.532,0.371559,1008
29,17,125,364.234,0.361343,1008
29,13,95,374.595,0.371622,1008
28,25,188,325.836,0.32325,1008
28,17,186,366.81,0.363899,1008
28,25,175,321.341,0.318791,1008
28,17,123,349.676,0.346901,1008
27,19,184,194.732,0.193187,1008
27,18,182,227.709,0.225902,1008
27,14,180,454.24,0.450635,1008
27,19,137,195.049,0.193501,1008
27,18,133,227.134,0.225332,1008
27,14,101,454.591,0.450983,1008
26,25,178,349.039,0.346268,1008
26,18,176,589.269,0.584593,1008
26,25,173,346.278,0.34353,1008
26,18,131,567.771,0.563265,1008
25,28,189,342.727,0.340007,1008
25,26,179,335.425,0.332762,1008
25,28,174,332.627,0.329988,1008
25,26,172,336.304,0.333634,1008
25,20,170,367.716,0.364798,1008
25,20,143,368.435,0.365511,1008
24,30,199,113.026,0.112129,1008
