switch_id,used_rules,usage
38,467,0.630229
37,1038,1.40081
36,553,0.746289
35,661,0.892038
34,424,0.5722
33,1118,1.50877
32,1090,1.47099
31,1310,1.76788
30,422,0.569501
29,799,1.07827
28,458,0.618084
27,853,1.15115
26,484,0.653171
25,949,1.2807
24,498,0.672065
23,794,1.07152
22,377,0.508772
21,1210,1.63293
20,1091,1.47233
19,494,0.666667
18,635,0.85695
17,876,1.18219
16,1158,1.56275
15,1261,1.70175
14,1214,1.63833
13,1273,1.71795
12,1589,2.1444
11,1293,1.74494
10,1103,1.48853
9,1295,1.74764
8,428,0.577598
7,1058,1.4278
6,1471,1.98516
5,1152,1.55466
4,1612,2.17544
3,764,1.03104
2,448,0.604588
1,413,0.557355
0,500,0.674764
