source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
16,6,0,8.5538,642,0.0133237,4,2,2
2,21,1,4.14367,311,0.0133237,161,6,6
28,14,2,46.9527,3524,0.0133237,4,2,2
10,28,3,4.23693,318,0.0133237,249,8.13253,5
37,0,4,4.34352,326,0.0133237,18,4.11111,4
0,2,5,12.9639,973,0.0133237,8,3,3
38,24,6,5.92904,445,0.0133237,32,5,5
18,11,7,5.62456,2023,0.00278031,142,6.52113,6
19,13,8,0.152648,437,0.00034931,72,5.01389,4
32,6,9,2.38494,179,0.0133237,20,4,4
1,18,10,68.8076,10114,0.0068032,259,9.88803,9
26,30,11,11.6582,875,0.0133237,8,3,3
8,17,12,2.758,207,0.0133237,33,5,5
19,38,13,0.192121,275,0.00069862,250,9.996,9
15,9,14,13.6435,1024,0.0133237,4,2,2
13,15,15,15.8952,1193,0.0133237,2,1,1
4,36,16,2.59812,195,0.0133237,2,1,1
16,9,17,4.43679,333,0.0133237,63,4.71429,3
7,6,18,93.6122,7026,0.0133237,4,1.5,1
6,28,19,9.32658,700,0.0133237,190,6.19474,5
9,7,20,11.5117,864,0.0133237,23,4.08696,4
5,28,21,0.852716,64,0.0133237,144,6.59722,6
19,15,22,0.323361,540,0.000598817,79,6.31646,4
5,23,23,1.9719,148,0.0133237,8,3,3
9,26,24,13.9604,1076,0.0129744,256,9.01953,5
6,31,25,11.3917,855,0.0133237,2,1,1
28,35,26,1.95858,147,0.0133237,239,8.74477,8
9,34,27,6.55525,492,0.0133237,16,4,4
8,23,28,5.60927,421,0.0133237,27,4.33333,4
11,29,29,3.57075,268,0.0133237,16,4,4
22,24,30,2.37394,1351,0.00175717,210,7.72381,6
0,7,31,4.2769,321,0.0133237,41,5.21951,5
37,19,32,3.46715,360,0.00963098,248,9.29435,8
4,17,33,1.45228,109,0.0133237,68,6.08824,6
20,25,34,23.7561,1783,0.0133237,2,1,1
1,8,35,11.565,868,0.0133237,162,5.44444,5
6,24,36,19.5858,1470,0.0133237,20,3.45,3
15,23,37,18.9596,1423,0.0133237,16,3,3
29,34,38,3.15771,237,0.0133237,184,7.69565,7
5,35,39,0.839392,63,0.0133237,23,4.04348,4
1,29,40,15.3889,1155,0.0133237,201,7.57214,7
22,14,41,35.5343,2667,0.0133237,27,3.81481,3
33,23,42,1.95858,147,0.0133237,99,6.09091,6
11,38,43,6.42201,482,0.0133237,17,4,4
9,13,44,7.84765,589,0.0133237,12,2.66667,2
38,11,45,6.42201,482,0.0133237,16,4,4
10,38,46,3.22433,242,0.0133237,41,5,5
23,17,47,16.8811,1267,0.0133237,18,4.05556,4
9,38,48,4.91644,369,0.0133237,130,6.1,6
31,20,49,2.41159,181,0.0133237,53,3.58491,2
2,1,50,259.345,19465,0.0133237,2,1,1
24,34,51,6.43534,483,0.0133237,148,7.01351,7
3,11,52,4.45011,334,0.0133237,12,2.66667,2
8,12,53,13.0039,976,0.0133237,16,3,3
5,27,54,1.1639,119,0.00978068,181,7.72928,6
13,6,55,9.3932,705,0.0133237,18,3.11111,3
0,9,56,3.57075,268,0.0133237,8,3,3
30,13,57,3.86387,290,0.0133237,8,3,3
7,25,58,24.5023,1839,0.0133237,67,4.76119,4
5,4,59,0.719479,54,0.0133237,14,3.14286,3
3,2,60,18.893,1418,0.0133237,4,2,2
28,9,61,7.5412,566,0.0133237,246,8.42683,4
28,20,62,6.68849,502,0.0133237,4,2,2
28,2,63,6.78175,509,0.0133237,242,9.83471,9
1,26,64,37.666,2827,0.0133237,256,9.48828,9
7,11,65,10.6723,801,0.0133237,4,2,2
6,0,66,5.11629,384,0.0133237,16,4,4
21,18,67,9.61301,1376,0.0069862,187,6.36898,5
12,1,68,76.6511,5753,0.0133237,114,6.57018,6
28,33,69,1.06589,80,0.0133237,212,8.21698,6
27,12,70,25.1334,5335,0.00471105,99,6.50505,2
8,32,71,0.586242,44,0.0133237,8,3,3
27,22,72,43.1821,3241,0.0133237,4,2,2
18,37,73,6.33373,2289,0.00276703,229,8.20087,8
18,29,74,54.3207,4077,0.0133237,28,4.5,2
36,22,75,2.91145,286,0.0101799,246,9.63821,9
38,1,76,400.163,30034,0.0133237,2,1,1
6,34,77,9.60637,721,0.0133237,16,4,4
7,9,78,11.5117,864,0.0133237,21,4.2381,4
8,19,79,1.71197,169,0.01013,198,7.25758,6
29,30,80,4.72991,355,0.0133237,16,4,4
27,21,81,3.14499,312,0.0100801,113,6.38938,5
27,28,82,36.9732,2775,0.0133237,25,3.72,3
16,29,83,8.47386,636,0.0133237,4,2,2
27,14,84,94.2651,7075,0.0133237,13,3.15385,1
8,21,85,1.89196,142,0.0133237,16,3,3
37,36,86,7.62115,572,0.0133237,4,2,2
35,32,87,0.852716,64,0.0133237,24,3.66667,3
22,15,88,6.31832,833,0.00758502,137,6.25547,5
20,34,89,1.95858,147,0.0133237,201,7.61194,7
30,18,90,15.4526,2985,0.00517676,148,6.77703,4
17,10,91,5.52933,415,0.0133237,36,4.13889,4
21,26,92,5.3428,401,0.0133237,58,4.72414,4
16,33,93,0.612889,46,0.0133237,34,5,5
35,26,94,4.45011,334,0.0133237,209,8.47847,8
0,3,95,2.26503,170,0.0133237,24,3.66667,3
23,35,96,3.78393,284,0.0133237,134,6.06716,6
24,0,97,3.50413,263,0.0133237,169,7.01775,7
20,28,98,6.68849,502,0.0133237,4,2,2
31,6,99,11.3917,855,0.0133237,2,1,1
16,12,100,22.3438,1677,0.0133237,12,2.66667,2
25,20,101,23.7561,1783,0.0133237,2,1,1
23,27,102,13.4219,1601,0.00838344,146,6.07534,5
15,8,103,6.3021,473,0.0133237,4,2,2
10,11,104,6.26213,470,0.0133237,2,1,1
36,0,105,3.74395,281,0.0133237,8,3,3
23,4,106,2.37162,178,0.0133237,66,5.15152,5
25,29,107,27.9993,2105,0.0133013,30,3.93333,3
34,38,108,7.46126,560,0.0133237,84,5.2619,4
34,25,109,10.6057,796,0.0133237,221,8.58371,8
2,34,110,27.2603,2046,0.0133237,4,2,2
15,38,111,4.14367,311,0.0133237,65,5.50769,5
36,16,112,1.14584,86,0.0133237,60,5.46667,5
12,28,113,38.4921,2889,0.0133237,196,6.55612,3
30,25,114,17.2542,1295,0.0133237,4,2,2
13,20,115,4.21028,316,0.0133237,21,3.2381,2
13,2,116,5.5693,418,0.0133237,160,6.9125,6
9,28,117,7.5412,566,0.0133237,239,8.75732,4
4,0,118,1.81202,136,0.0133237,4,2,2
37,22,119,5.76396,569,0.01013,244,9.20082,9
30,35,120,1.82534,137,0.0133237,174,7.01724,7
38,6,121,10.3392,776,0.0133237,8,3,3
27,3,122,1.38926,232,0.00598817,228,9.24561,7
1,27,123,24.791,2400,0.0103296,246,9.60976,8
7,36,124,4.86314,365,0.0133237,18,4,4
7,2,125,17.8138,1337,0.0133237,35,5,5
14,36,126,4.41014,331,0.0133237,64,6.03125,6
24,37,127,7.90094,593,0.0133237,16,4,4
13,23,128,13.8833,1042,0.0133237,4,2,2
19,3,129,0.954365,153,0.00623768,243,9.91358,8
16,19,130,2.3791,274,0.00868285,153,5.85621,5
26,3,131,3.59739,270,0.0133237,182,8.15934,8
31,18,132,8.26727,1534,0.00538935,85,5.24706,5
14,3,133,3.85054,289,0.0133237,96,6.36458,6
11,16,134,2.49153,187,0.0133237,8,3,3
20,4,135,0.666184,50,0.0133237,118,5.90678,5
33,8,136,0.599566,45,0.0133237,16,4,4
36,2,137,156.207,11724,0.0133237,2,1,1
20,18,138,10.4968,3005,0.0034931,94,5.91489,3
27,10,139,3.75883,575,0.00653709,170,8.74706,4
31,36,140,1.11919,84,0.0133237,34,4.52941,4
10,8,141,6.98161,524,0.0133237,2,1,1
14,31,142,7.58118,569,0.0133237,9,3.22222,3
