@pair(source-destination-demand)
16,6,642.0
2,21,311.0
28,14,3524.0
10,28,318.0
37,0,326.0
0,2,973.0
38,24,445.0
18,11,2023.0
19,13,437.0
32,6,179.0
1,18,10114.0
26,30,875.0
8,17,207.0
19,38,275.0
15,9,1024.0
13,15,1193.0
4,36,195.0
16,9,333.0
7,6,7026.0
6,28,700.0
9,7,864.0
5,28,64.0
19,15,540.0
5,23,148.0
9,26,1076.0
6,31,855.0
28,35,147.0
9,34,492.0
8,23,421.0
11,29,268.0
22,24,1351.0
0,7,321.0
37,19,360.0
4,17,109.0
20,25,1783.0
1,8,868.0
6,24,1470.0
15,23,1423.0
29,34,237.0
5,35,63.0
1,29,1155.0
22,14,2667.0
33,23,147.0
11,38,482.0
9,13,589.0
38,11,482.0
10,38,242.0
23,17,1267.0
9,38,369.0
31,20,181.0
2,1,19465.0
24,34,483.0
3,11,334.0
8,12,976.0
5,27,119.0
13,6,705.0
0,9,268.0
30,13,290.0
7,25,1839.0
5,4,54.0
3,2,1418.0
28,9,566.0
28,20,502.0
28,2,509.0
1,26,2827.0
7,11,801.0
6,0,384.0
21,18,1376.0
12,1,5753.0
28,33,80.0
27,12,5335.0
8,32,44.0
27,22,3241.0
18,37,2289.0
18,29,4077.0
36,22,286.0
38,1,30034.0
6,34,721.0
7,9,864.0
8,19,169.0
29,30,355.0
27,21,312.0
27,28,2775.0
16,29,636.0
27,14,7075.0
8,21,142.0
37,36,572.0
35,32,64.0
22,15,833.0
20,34,147.0
30,18,2985.0
17,10,415.0
21,26,401.0
16,33,46.0
35,26,334.0
0,3,170.0
23,35,284.0
24,0,263.0
20,28,502.0
31,6,855.0
16,12,1677.0
25,20,1783.0
23,27,1601.0
15,8,473.0
10,11,470.0
36,0,281.0
23,4,178.0
25,29,2105.0
34,38,560.0
34,25,796.0
2,34,2046.0
15,38,311.0
36,16,86.0
12,28,2889.0
30,25,1295.0
13,20,316.0
13,2,418.0
9,28,566.0
4,0,136.0
37,22,569.0
30,35,137.0
38,6,776.0
27,3,232.0
1,27,2400.0
7,36,365.0
7,2,1337.0
14,36,331.0
24,37,593.0
13,23,1042.0
19,3,153.0
16,19,274.0
26,3,270.0
31,18,1534.0
14,3,289.0
11,16,187.0
20,4,50.0
33,8,45.0
36,2,11724.0
20,18,3005.0
27,10,575.0
31,36,84.0
10,8,524.0
14,31,569.0
35,11,288.0
37,8,233.0
26,4,193.0
14,4,216.0
5,13,57.0
30,4,83.0
3,4,221.0
27,37,548.0
20,37,173.0
23,25,3553.0
20,16,313.0
24,2,1005.0
8,6,1432.0
33,2,377.0
24,33,136.0
11,19,323.0
30,9,354.0
15,19,540.0
33,13,65.0
11,5,169.0
25,27,5451.0
12,13,5321.0
35,7,344.0
8,35,88.0
27,5,119.0
11,6,1141.0
22,8,266.0
36,3,407.0
6,33,204.0
6,12,3569.0
36,11,301.0
33,15,108.0
13,9,589.0
22,12,3402.0
8,14,409.0
4,34,280.0
4,9,182.0
26,28,3047.0
26,0,329.0
12,10,2391.0
28,1,1254.0
4,28,88.0
28,17,3729.0
5,18,498.0
1,25,3813.0
36,34,603.0
12,8,976.0
36,9,247.0
5,17,78.0
22,35,306.0
23,9,909.0
34,11,497.0
1,0,1770.0
2,9,888.0
35,22,306.0
35,28,147.0
8,28,165.0
16,34,156.0
22,3,241.0
24,9,668.0
8,34,155.0
33,9,166.0
3,16,78.0
1,37,8690.0
0,24,263.0
33,20,43.0
17,26,2521.0
8,22,266.0
13,27,987.0
11,36,301.0
33,36,109.0
11,14,677.0
3,8,89.0
19,29,534.0
7,27,1053.0
37,32,101.0
14,19,1927.0
16,18,2075.0
17,24,776.0
5,25,193.0
12,20,1200.0
23,6,1934.0
35,16,88.0
35,37,392.0
19,20,327.0
19,27,2783.0
4,8,67.0
14,30,754.0
24,22,1351.0
15,30,433.0
36,27,270.0
24,23,2210.0
8,5,62.0
16,30,294.0
4,10,113.0
34,10,272.0
38,28,216.0
13,7,578.0
8,2,328.0
37,26,643.0
5,11,169.0
9,21,224.0
8,18,1130.0
19,36,182.0
21,2,311.0
34,26,598.0
16,20,313.0
28,34,264.0
14,10,851.0
19,12,2353.0
6,3,442.0
8,1,868.0
18,23,7231.0
7,28,609.0
2,36,11724.0
27,30,601.0
17,37,353.0
22,7,1063.0
7,23,1830.0
27,26,4415.0
0,16,85.0
17,27,4012.0
35,29,132.0
32,28,86.0
7,1,3637.0
12,27,5335.0
0,8,83.0
30,20,368.0
0,36,281.0
37,31,198.0
17,30,420.0
38,30,225.0
0,15,192.0
13,35,120.0
11,21,173.0
6,13,705.0
6,21,849.0
11,12,1473.0
38,19,275.0
24,4,162.0
25,10,858.0
38,37,1846.0
3,17,148.0
9,8,310.0
35,0,863.0
10,27,575.0
0,22,304.0
22,29,842.0
2,33,377.0
14,0,349.0
22,6,1195.0
30,17,420.0
36,33,109.0
37,11,802.0
9,31,302.0
12,23,3944.0
21,20,154.0
0,38,281.0
17,23,1267.0
2,22,1046.0
0,33,241.0
26,11,572.0
15,0,192.0
32,4,39.0
4,33,71.0
24,35,274.0
32,18,649.0
38,29,200.0
25,1,3813.0
36,38,643.0
5,3,97.0
37,9,514.0
2,38,2509.0
13,28,686.0
7,21,1109.0
22,36,286.0
13,34,214.0
30,21,369.0
27,20,599.0
1,13,1045.0
26,9,1076.0
6,36,438.0
13,22,670.0
24,11,474.0
6,20,464.0
32,35,64.0
2,17,618.0
14,11,677.0
19,37,360.0
3,23,252.0
9,11,636.0
29,9,578.0
30,3,122.0
23,32,141.0
19,7,650.0
24,17,776.0
11,2,1056.0
30,22,676.0
17,11,339.0
27,7,1053.0
3,22,241.0
25,37,875.0
23,18,7231.0
4,1,1546.0
28,38,216.0
3,12,573.0
22,38,436.0
25,33,238.0
5,7,281.0
31,0,80.0
31,12,1279.0
23,21,780.0
21,5,52.0
20,12,1200.0
13,18,3117.0
16,0,85.0
4,18,691.0
33,37,156.0
11,37,802.0
19,6,745.0
1,4,1546.0
37,2,2085.0
13,10,398.0
10,37,357.0
4,19,111.0
32,34,119.0
9,37,514.0
24,19,752.0
30,32,60.0
8,16,157.0
26,2,1152.0
2,23,1027.0
5,20,39.0
16,7,553.0
20,27,599.0
6,14,1658.0
16,22,448.0
36,23,281.0
14,7,1392.0
7,33,168.0
35,34,3297.0
34,21,145.0
2,35,1417.0
12,38,992.0
0,23,274.0
16,15,748.0
27,4,171.0
4,25,262.0
16,36,86.0
11,0,256.0
25,0,437.0
11,28,270.0
27,33,162.0
20,7,426.0
16,2,315.0
20,3,71.0
4,2,643.0
1,28,1254.0
34,29,237.0
14,27,7075.0
9,1,2160.0
29,19,534.0
21,14,415.0
35,14,354.0
10,15,1216.0
14,38,509.0
11,35,288.0
11,1,2784.0
5,31,49.0
34,35,3297.0
37,12,1372.0
27,35,291.0
9,35,272.0
12,9,4743.0
10,22,490.0
6,7,7026.0
32,29,79.0
5,21,52.0
1,15,1789.0
21,3,79.0
10,34,272.0
33,18,646.0
25,11,784.0
27,36,270.0
1,32,447.0
9,10,809.0
19,23,899.0
11,4,353.0
15,22,833.0
25,8,466.0
31,14,569.0
13,38,181.0
21,35,82.0
31,38,138.0
6,10,1197.0
21,32,36.0
26,13,953.0
13,0,117.0
9,4,182.0
35,10,153.0
7,18,4484.0
27,19,2783.0
5,22,122.0
6,9,1128.0
10,21,190.0
31,24,410.0
38,25,658.0
9,17,777.0
18,9,3773.0
36,28,139.0
0,4,136.0
34,37,642.0
29,26,1281.0
18,28,8625.0
34,16,156.0
17,35,180.0
0,18,1189.0
27,1,2400.0
30,6,823.0
32,30,60.0
22,25,5837.0
1,10,1390.0
37,35,392.0
8,3,89.0
8,36,90.0
37,27,548.0
7,32,142.0
29,31,326.0
10,35,153.0
2,27,985.0
33,22,165.0
6,1,4348.0
8,20,103.0
16,24,480.0
14,26,3856.0
17,13,1012.0
3,6,442.0
24,38,445.0
1,11,2784.0
33,28,80.0
3,13,103.0
34,28,264.0
21,9,224.0
34,17,324.0
23,3,252.0
14,33,197.0
34,19,357.0
34,22,550.0
10,24,457.0
25,34,796.0
17,25,3893.0
30,23,1522.0
36,12,642.0
3,35,219.0
8,33,45.0
13,16,542.0
27,38,412.0
20,38,128.0
9,14,1705.0
15,33,108.0
32,38,75.0
36,8,90.0
1,24,2554.0
15,24,761.0
10,1,1390.0
17,34,324.0
4,27,171.0
29,21,203.0
4,12,439.0
8,26,327.0
12,29,4008.0
31,26,455.0
14,20,799.0
3,30,122.0
31,23,929.0
37,28,290.0
26,36,315.0
30,14,754.0
34,32,119.0
18,15,3677.0
22,23,1547.0
4,30,83.0
3,31,78.0
3,18,965.0
9,25,1475.0
3,14,289.0
37,20,173.0
31,15,737.0
36,13,115.0
31,11,195.0
3,21,79.0
6,18,5035.0
13,14,2069.0
35,4,171.0
37,16,194.0
27,25,5451.0
6,29,753.0
18,19,11852.0
23,30,1522.0
14,37,689.0
19,8,169.0
36,19,182.0
0,13,117.0
31,22,346.0
15,21,315.0
10,19,320.0
36,35,428.0
34,12,1222.0
9,18,3773.0
32,31,43.0
23,20,1623.0
32,1,447.0
36,7,365.0
19,2,665.0
2,30,504.0
34,20,147.0
9,36,247.0
37,30,303.0
10,36,150.0
20,33,43.0
8,38,153.0
4,20,50.0
27,13,987.0
34,31,148.0
31,32,43.0
32,24,117.0
8,27,290.0
35,33,187.0
35,1,2265.0
35,25,445.0
35,38,351.0
16,26,632.0
24,1,2554.0
37,21,204.0
29,2,462.0
36,20,80.0
12,16,1677.0
3,5,97.0
18,26,104079.0
29,28,1056.0
7,3,358.0
19,0,197.0
3,1,6106.0
7,4,239.0
11,26,572.0
30,15,433.0
13,3,103.0
30,12,1307.0
0,14,349.0
