source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
16,6,0,5.02574,642,0.00782825,4,2,2,4
2,21,1,2.43459,311,0.00782825,11,6,6,4
28,14,2,27.5868,3524,0.00782825,4,2,2,3
10,28,3,2.48938,318,0.00782825,12,5.16667,5,3
37,0,4,2.55201,326,0.00782825,14,4.85714,4,1
0,2,5,7.61689,973,0.00782825,7,3,3,3
38,24,6,3.48357,445,0.00782825,10,5,5,3
18,11,7,15.8365,2023,0.00782825,14,6,6,1
19,13,8,3.42095,437,0.00782825,12,4.33333,4,2
32,6,9,1.40126,179,0.00782825,11,4,4,2
1,18,10,79.1749,10114,0.00782825,14,9.28571,9,1
26,30,11,6.84972,875,0.00782825,5,3,3,5
8,17,12,1.62045,207,0.00782825,12,5,5,2
19,38,13,2.15277,275,0.00782825,15,9.4,9,0
15,9,14,8.01613,1024,0.00782825,5,2,2,3
13,15,15,9.3391,1193,0.00782825,2,1,1,2
4,36,16,1.52651,195,0.00782825,2,1,1,2
16,9,17,2.60681,333,0.00782825,9,3.44444,3,3
7,6,18,55.0013,7026,0.00782825,2,1,1,2
6,28,19,5.47977,700,0.00782825,12,5,5,3
9,7,20,6.76361,864,0.00782825,13,4,4,2
5,28,21,0.501008,64,0.00782825,15,6.06667,6,0
19,15,22,4.22725,540,0.00782825,9,4,4,4
5,23,23,1.15858,148,0.00782825,8,3,3,3
9,26,24,8.4232,1076,0.00782825,15,6.53333,5,0
6,31,25,6.69315,855,0.00782825,2,1,1,2
28,35,26,1.15075,147,0.00782825,15,8.66667,8,0
9,34,27,3.8515,492,0.00782825,12,4,4,3
8,23,28,3.29569,421,0.00782825,9,4,4,3
11,29,29,2.09797,268,0.00782825,12,4,4,3
22,24,30,10.576,1351,0.00782825,13,7.07692,6,2
0,7,31,2.51287,321,0.00782825,12,5,5,3
37,19,32,2.81817,360,0.00782825,15,8.13333,8,0
4,17,33,0.853279,109,0.00782825,14,6,6,1
20,25,34,13.9578,1783,0.00782825,2,1,1,2
1,8,35,6.79492,868,0.00782825,12,5,5,2
6,24,36,11.5075,1470,0.00782825,8,3,3,4
15,23,37,11.1396,1423,0.00782825,8,3,3,4
29,34,38,1.8553,237,0.00782825,14,7,7,1
5,35,39,0.49318,63,0.00782825,13,4.76923,4,2
1,29,40,9.04163,1155,0.00782825,14,7,7,1
22,14,41,20.8779,2667,0.00782825,8,3,3,4
33,23,42,1.15075,147,0.00782825,13,6,6,2
11,38,43,3.77322,482,0.00782825,13,4,4,2
9,13,44,4.61084,589,0.00782825,4,2,2,3
38,11,45,3.77322,482,0.00782825,14,4,4,1
10,38,46,1.89444,242,0.00782825,11,5,5,4
23,17,47,9.91839,1267,0.00782825,9,4,4,3
9,38,48,2.88862,369,0.00782825,15,6,6,0
31,20,49,1.41691,181,0.00782825,4,2,2,4
2,1,50,152.377,19465,0.00782825,2,1,1,2
24,34,51,3.78104,483,0.00782825,15,7,7,0
3,11,52,2.61464,334,0.00782825,4,2,2,3
8,12,53,7.64037,976,0.00782825,9,3,3,4
5,27,54,0.931562,119,0.00782825,15,6.86667,6,0
13,6,55,5.51892,705,0.00782825,8,3,3,4
0,9,56,2.09797,268,0.00782825,6,3,3,4
30,13,57,2.27019,290,0.00782825,8,3,3,5
7,25,58,14.3962,1839,0.00782825,10,4,4,5
5,4,59,0.422725,54,0.00782825,6,3,3,3
3,2,60,11.1005,1418,0.00782825,4,2,2,4
28,9,61,4.43079,566,0.00782825,10,5.3,4,4
28,20,62,3.92978,502,0.00782825,4,2,2,4
28,2,63,3.98458,509,0.00782825,15,9.46667,9,0
1,26,64,22.1305,2827,0.00782825,15,9,9,0
7,11,65,6.27043,801,0.00782825,4,2,2,4
6,0,66,3.00605,384,0.00782825,11,4,4,4
21,18,67,10.7717,1376,0.00782825,14,5.5,5,1
12,1,68,45.0359,5753,0.00782825,15,6.2,6,0
28,33,69,0.62626,80,0.00782825,14,6,6,1
27,12,70,41.7637,5335,0.00782825,4,2,2,4
8,32,71,0.344443,44,0.00782825,7,3,3,4
27,22,72,25.3714,3241,0.00782825,4,2,2,4
18,37,73,17.9189,2289,0.00782825,14,8,8,1
18,29,74,31.9158,4077,0.00782825,4,2,2,4
36,22,75,2.23888,286,0.00782825,15,9,9,0
38,1,76,235.114,30034,0.00782825,2,1,1,2
6,34,77,5.64417,721,0.00782825,10,4,4,4
7,9,78,6.76361,864,0.00782825,11,4,4,4
8,19,79,1.32297,169,0.00782825,13,6,6,2
29,30,80,2.77903,355,0.00782825,9,4,4,4
27,21,81,2.44241,312,0.00782825,13,5,5,2
27,28,82,21.7234,2775,0.00782825,7,3,3,5
16,29,83,4.97877,636,0.00782825,4,2,2,3
27,14,84,55.3849,7075,0.00782825,2,1,1,2
8,21,85,1.11161,142,0.00782825,7,3,3,5
37,36,86,4.47776,572,0.00782825,4,2,2,4
35,32,87,0.501008,64,0.00782825,11,3.72727,3,4
22,15,88,6.52093,833,0.00782825,12,5,5,3
20,34,89,1.15075,147,0.00782825,12,7.83333,7,2
30,18,90,23.3673,2985,0.00782825,11,4.09091,4,3
17,10,91,3.24872,415,0.00782825,9,4,4,4
21,26,92,3.13913,401,0.00782825,10,4,4,5
16,33,93,0.360099,46,0.00782825,11,5,5,4
