source,destination,link_id,used_rate_c,usage,capacity_c
38,37,242,244.604,0.483016,506.409
38,1,240,344.008,0.673795,510.553
38,37,239,244.147,0.482114,506.409
38,1,9,345.606,0.676925,510.553
37,38,243,236.466,0.466946,506.409
37,38,238,248.976,0.49165,506.409
37,5,236,372.124,0.735395,506.019
37,3,234,267.46,0.527709,506.832
37,5,39,372.444,0.736027,506.019
37,3,23,273.664,0.539951,506.832
36,4,232,183.932,0.363893,505.455
36,3,230,177.391,0.349999,506.832
36,2,228,256.366,0.503513,509.154
36,4,33,183.655,0.363345,505.455
36,3,21,181.109,0.357335,506.832
36,2,15,263.42,0.517368,509.154
35,34,226,216.305,0.42446,509.6
35,4,224,198.482,0.39268,505.455
35,2,222,258.481,0.507668,509.154
35,34,221,220.93,0.433536,509.6
35,4,31,199.279,0.394256,505.455
35,2,13,265.511,0.521475,509.154
34,35,227,236.745,0.46457,509.6
34,35,220,242.814,0.476479,509.6
34,0,218,162.085,0.318583,508.769
34,0,3,162.401,0.319204,508.769
33,32,216,295.573,0.583411,506.629
33,4,214,207.451,0.410424,505.455
33,0,212,183.202,0.360089,508.769
33,32,211,301.762,0.595626,506.629
33,4,29,226.599,0.448307,505.455
33,0,1,194.88,0.383042,508.769
32,33,217,326.902,0.645248,506.629
32,33,210,326.139,0.643742,506.629
32,9,208,315.738,0.623898,506.073
32,9,65,316.333,0.625074,506.073
31,21,206,235.256,0.465422,505.469
31,16,204,245.282,0.483949,506.835
31,15,202,325.303,0.643085,505.848
31,6,200,309.77,0.613187,505.179
31,21,153,244.771,0.484246,505.469
31,16,117,248.981,0.491247,506.835
31,15,109,325.923,0.644311,505.848
31,6,49,310.336,0.614309,505.179
30,24,198,217.113,0.427912,507.378
30,23,196,154.07,0.3044,506.141
30,20,194,190.785,0.377411,505.508
30,24,169,217.959,0.429579,507.378
30,23,165,155.668,0.307558,506.141
30,20,145,192.1,0.380014,505.508
29,17,192,437.46,0.864189,506.209
29,13,190,505.987,1,505.987
29,17,125,440.347,0.869892,506.209
29,13,95,505.987,1,505.987
28,25,188,492.499,0.973693,505.805
28,17,186,463.925,0.91647,506.209
28,25,175,494.917,0.978473,505.805
28,17,123,495.809,0.979456,506.209
27,19,184,322.221,0.635941,506.684
27,18,182,436.384,0.862396,506.014
27,14,180,506.498,1,506.498
27,19,137,326.355,0.6441,506.684
27,18,133,431.91,0.853554,506.014
27,14,101,506.498,1,506.498
26,25,178,505.805,1,505.805
26,18,176,506.014,1,506.014
26,25,173,505.805,1,505.805
26,18,131,506.014,1,506.014
25,28,189,499.265,0.98707,505.805
25,26,179,505.805,1,505.805
25,28,174,505.805,1,505.805
25,26,172,487.843,0.964489,505.805
25,20,170,505.508,1,505.508
25,20,143,505.508,1,505.508
24,30,199,221.987,0.437518,507.378
24,30,168,219.875,0.433356,507.378
24,21,166,247.58,0.489802,505.469
24,21,151,246.165,0.487003,505.469
23,30,197,154.927,0.306094,506.141
23,30,164,167.767,0.331463,506.141
23,21,162,255.857,0.506178,505.469
23,20,160,181.05,0.358154,505.508
23,16,158,233.023,0.45976,506.835
23,21,149,264.448,0.523175,505.469
23,20,141,183.372,0.362749,505.508
23,16,115,234.3,0.46228,506.835
22,19,156,373.672,0.737485,506.684
22,18,154,479.094,0.9468,506.014
22,19,135,364.793,0.719962,506.684
22,18,129,490.153,0.968655,506.014
21,31,207,219.714,0.434673,505.469
21,24,167,255.088,0.504656,505.469
21,23,163,266.093,0.526429,505.469
21,31,152,224.879,0.444893,505.469
21,24,150,262.507,0.519334,505.469
21,23,148,266.23,0.526698,505.469
21,7,146,359.898,0.711377,505.917
21,7,55,361.267,0.714083,505.917
20,30,195,177.12,0.35038,505.508
20,25,171,505.508,1,505.508
20,23,161,168.68,0.333683,505.508
20,30,144,183.561,0.363121,505.508
20,25,142,505.508,1,505.508
20,23,140,192.776,0.38135,505.508
20,16,138,205.338,0.405137,506.835
20,16,113,216.621,0.427399,506.835
19,27,185,331.197,0.653656,506.684
19,22,157,358.468,0.707479,506.684
19,27,136,341.022,0.673047,506.684
19,22,134,349.542,0.689862,506.684
18,27,183,409.939,0.810133,506.014
18,26,177,506.014,1,506.014
18,22,155,506.014,1,506.014
18,27,132,415.862,0.821838,506.014
18,26,130,506.014,1,506.014
18,22,128,506.014,1,506.014
18,17,126,506.209,1,506.209
18,17,121,506.209,1,506.209
17,29,193,464.857,0.918311,506.209
17,28,187,506.209,1,506.209
17,18,127,506.209,1,506.209
17,29,124,463.43,0.915491,506.209
17,28,122,506.209,1,506.209
17,18,120,506.209,1,506.209
17,14,118,412.421,0.814259,506.498
17,14,99,388.547,0.767125,506.498
16,31,205,209.792,0.413925,506.835
16,23,159,231.155,0.456076,506.835
16,20,139,180.881,0.356884,506.835
16,31,116,232.303,0.458341,506.835
16,23,114,239.182,0.471913,506.835
16,20,112,188.907,0.372719,506.835
16,13,110,328.213,0.648659,505.987
16,13,93,331.689,0.655528,505.987
15,31,203,314.396,0.621522,505.848
15,31,108,318.346,0.629331,505.848
15,13,106,295.159,0.583333,505.987
15,12,104,319.484,0.63083,506.451
15,10,102,361.214,0.714255,505.721
