source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
16,6,0,8.5538,642,0.0133237,4,2,2,4
2,21,1,4.14367,311,0.0133237,161,6,6,70
28,14,2,46.9527,3524,0.0133237,4,2,2,4
10,28,3,4.23693,318,0.0133237,249,8.13253,5,15
37,0,4,4.34352,326,0.0133237,18,4.11111,4,16
0,2,5,12.9639,973,0.0133237,8,3,3,8
38,24,6,5.92904,445,0.0133237,32,5,5,32
18,11,7,26.9538,2023,0.0133237,142,6.52113,6,53
19,13,8,5.82245,437,0.0133237,72,5.01389,4,26
32,6,9,2.38494,179,0.0133237,20,4,4,16
1,18,10,134.756,10114,0.0133237,259,9.88803,9,7
26,30,11,11.6582,875,0.0133237,8,3,3,8
8,17,12,2.758,207,0.0133237,33,5,5,32
19,38,13,3.66401,275,0.0133237,250,9.996,9,16
15,9,14,13.6435,1024,0.0133237,4,2,2,4
13,15,15,15.8952,1193,0.0133237,2,1,1,2
4,36,16,2.59812,195,0.0133237,2,1,1,2
16,9,17,4.43679,333,0.0133237,63,4.71429,3,50
7,6,18,93.6122,7026,0.0133237,4,1.5,1,3
6,28,19,9.32658,700,0.0133237,190,6.19474,5,54
9,7,20,11.5117,864,0.0133237,23,4.08696,4,16
5,28,21,0.852716,64,0.0133237,144,6.59722,6,63
19,15,22,7.19479,540,0.0133237,79,6.31646,4,21
5,23,23,1.9719,148,0.0133237,8,3,3,8
9,26,24,14.3363,1076,0.0133237,256,9.01953,5,11
6,31,25,11.3917,855,0.0133237,2,1,1,2
28,35,26,1.95858,147,0.0133237,239,8.74477,8,24
9,34,27,6.55525,492,0.0133237,16,4,4,16
8,23,28,5.60927,421,0.0133237,27,4.33333,4,19
11,29,29,3.57075,268,0.0133237,16,4,4,16
22,24,30,18.0003,1351,0.0133237,210,7.72381,6,52
0,7,31,4.2769,321,0.0133237,41,5.21951,5,33
37,19,32,4.79653,360,0.0133237,248,9.29435,8,17
4,17,33,1.45228,109,0.0133237,68,6.08824,6,62
20,25,34,23.7561,1783,0.0133237,2,1,1,2
1,8,35,11.565,868,0.0133237,162,5.44444,5,61
6,24,36,19.5858,1470,0.0133237,20,3.45,3,10
15,23,37,18.9596,1423,0.0133237,16,3,3,16
29,34,38,3.15771,237,0.0133237,184,7.69565,7,67
5,35,39,0.839392,63,0.0133237,23,4.04348,4,18
1,29,40,15.3889,1155,0.0133237,201,7.57214,7,49
22,14,41,35.5343,2667,0.0133237,27,3.81481,3,16
33,23,42,1.95858,147,0.0133237,99,6.09091,6,58
11,38,43,6.42201,482,0.0133237,17,4,4,16
9,13,44,7.84765,589,0.0133237,12,2.66667,2,12
38,11,45,6.42201,482,0.0133237,16,4,4,16
10,38,46,3.22433,242,0.0133237,41,5,5,34
23,17,47,16.8811,1267,0.0133237,18,4.05556,4,16
9,38,48,4.91644,369,0.0133237,130,6.1,6,74
31,20,49,2.41159,181,0.0133237,53,3.58491,2,37
2,1,50,259.345,19465,0.0133237,2,1,1,2
24,34,51,6.43534,483,0.0133237,148,7.01351,7,79
3,11,52,4.45011,334,0.0133237,12,2.66667,2,12
8,12,53,13.0039,976,0.0133237,16,3,3,16
5,27,54,1.58552,119,0.0133237,181,7.72928,6,49
13,6,55,9.3932,705,0.0133237,18,3.11111,3,16
0,9,56,3.57075,268,0.0133237,8,3,3,8
30,13,57,3.86387,290,0.0133237,8,3,3,8
7,25,58,24.5023,1839,0.0133237,67,4.76119,4,47
5,4,59,0.719479,54,0.0133237,14,3.14286,3,8
3,2,60,18.893,1418,0.0133237,4,2,2,4
28,9,61,7.5412,566,0.0133237,246,8.42683,4,19
28,20,62,6.68849,502,0.0133237,4,2,2,4
28,2,63,6.78175,509,0.0133237,242,9.83471,9,22
1,26,64,37.666,2827,0.0133237,256,9.48828,9,11
7,11,65,10.6723,801,0.0133237,4,2,2,4
6,0,66,5.11629,384,0.0133237,16,4,4,16
21,18,67,18.3334,1376,0.0133237,187,6.36898,5,54
12,1,68,76.6511,5753,0.0133237,114,6.57018,6,63
28,33,69,1.06589,80,0.0133237,212,8.21698,6,50
27,12,70,71.0818,5335,0.0133237,99,6.50505,2,23
8,32,71,0.586242,44,0.0133237,8,3,3,8
27,22,72,43.1821,3241,0.0133237,4,2,2,4
18,37,73,30.4979,2289,0.0133237,229,8.20087,8,30
18,29,74,54.3207,4077,0.0133237,28,4.5,2,12
36,22,75,3.81057,286,0.0133237,246,9.63821,9,20
38,1,76,400.163,30034,0.0133237,2,1,1,2
6,34,77,9.60637,721,0.0133237,16,4,4,16
7,9,78,11.5117,864,0.0133237,21,4.2381,4,16
8,19,79,2.2517,169,0.0133237,198,7.25758,6,46
29,30,80,4.72991,355,0.0133237,16,4,4,16
