source,destination,link_id,used_rate,usage,link_capa
11,7,33,126.867,0.818498,155
11,6,29,26.2621,0.169433,155
11,3,17,18.2353,0.117647,155
10,6,27,149.155,0.962291,155
10,5,25,61.5639,0.397187,155
10,4,21,84.0069,0.54198,155
10,1,9,50.2645,0.324287,155
10,0,1,0,0,155
9,7,31,89.1502,0.575163,155
9,2,11,28.2101,0.182001,155
8,5,23,57.9788,0.374057,155
8,4,19,78.7078,0.507792,155
7,11,32,155,1,155
7,9,30,112.762,0.727499,155
7,1,7,20.495,0.132226,155
6,11,28,137.778,0.888888,155
6,10,26,75.9805,0.490197,155
6,3,15,29.1453,0.188034,155
5,0,35,37.6393,0.242834,155
5,10,24,113.776,0.734036,155
5,8,22,128.894,0.831573,155
4,10,20,61.7198,0.398192,155
4,8,18,115.178,0.743086,155
4,3,13,146.349,0.944189,155
3,11,16,135.439,0.873802,155
3,6,14,53.3031,0.343891,155
3,4,12,103.645,0.668677,155
2,9,10,155,1,155
2,1,5,106.606,0.687782,155
2,0,3,150.869,0.973349,155
1,10,8,155,1,155
1,7,6,155,1,155
1,2,4,79.3312,0.511814,155
0,5,34,154.999,0.999994,155
0,2,2,148.298,0.956759,155
0,10,0,155,1,155
