source,destination,link_id,used_rate,usage,link_capa
11,7,33,97.7803,0.630841,155
11,6,29,23.2231,0.149826,155
11,3,17,16.0061,0.103265,155
10,6,27,124.113,0.800731,155
10,5,25,51.6312,0.333105,155
10,4,21,86.2472,0.556433,155
10,1,9,72.8448,0.469966,155
10,0,1,0,0,155
9,7,31,78.1433,0.504151,155
9,2,11,12.1796,0.0785782,155
8,5,23,7.81418,0.0504141,155
8,4,19,83.3986,0.538055,155
7,11,32,130.018,0.838825,155
7,9,30,88.9659,0.573973,155
7,1,7,14.0145,0.090416,155
6,11,28,109.309,0.705219,155
6,10,26,79.054,0.510026,155
6,3,15,53.384,0.344413,155
5,0,35,7.15728,0.046176,155
5,10,24,91.1949,0.588354,155
5,8,22,92.2131,0.594923,155
4,10,20,87.7058,0.565844,155
4,8,18,87.4639,0.564283,155
4,3,13,124.191,0.801232,155
3,11,16,109.278,0.705017,155
3,6,14,82.7267,0.533721,155
3,4,12,82.8507,0.53452,155
2,9,10,125.258,0.808118,155
2,1,5,85.6977,0.552889,155
2,0,3,120.441,0.777036,155
1,10,8,129.206,0.833586,155
1,7,6,125.252,0.80808,155
1,2,4,92.7162,0.598169,155
0,5,34,126.369,0.815285,155
0,2,2,97.4638,0.628799,155
0,10,0,126.017,0.813012,155
