source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,141.83,0.915031,155
11,6,29,26.2621,0.169433,155
11,3,17,18.2353,0.117647,155
10,6,27,118.095,1,118.095
10,5,25,28.6333,0.24246,118.095
10,4,21,65.1448,0.465726,139.878
10,1,9,28.5995,0.242174,118.095
10,0,1,0,0,118.095
9,7,31,89.1502,0.575163,155
9,2,11,12.9395,0.0834808,155
8,5,23,57.9788,0.374057,155
8,4,19,76.1359,0.544302,139.878
7,11,32,155,1,155
7,9,30,112.762,0.727499,155
7,1,7,14.4499,0.0932252,155
6,11,28,137.778,0.888888,155
6,10,26,61.0178,0.516683,118.095
6,3,15,35.4573,0.228756,155
5,0,35,44.3415,0.286074,155
5,10,24,78.7855,0.667135,118.095
5,8,22,124.251,0.801619,155
4,10,20,46.7571,0.33427,139.878
4,8,18,115.178,0.82342,139.878
4,3,13,139.878,1,139.878
3,11,16,150.402,0.970336,155
3,6,14,53.3031,0.343891,155
3,4,12,103.645,0.740966,139.878
2,9,10,155,1,155
2,1,5,106.606,0.687782,155
2,0,3,116.926,0.754362,155
1,10,8,118.095,1,118.095
1,7,6,155,1,155
1,2,4,72.6289,0.468574,155
0,5,34,154.999,0.999994,155
0,2,2,155,1,155
0,10,0,118.095,1,118.095
