source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,97.7803,0.86134,113.521
11,6,29,22.3363,0.203291,109.873
11,3,17,13.6099,0.124776,109.074
10,6,27,109.873,1,109.873
10,5,25,51.6312,0.473359,109.074
10,4,21,74.4363,0.69634,106.897
10,1,9,54.7413,0.501873,109.074
10,0,1,0,0,107.588
9,7,31,64.317,0.566564,113.521
9,2,11,0,0,105
8,5,23,5.7942,0.0531217,109.074
8,4,19,71.7429,0.671144,106.897
7,11,32,113.521,1,113.521
7,9,30,84.5502,0.744797,113.521
7,1,7,4.9044,0.044964,109.074
6,11,28,107.437,0.977824,109.873
6,10,26,79.054,0.719501,109.873
6,3,15,47.3494,0.434103,109.074
5,0,35,5.32093,0.0494564,107.588
5,10,24,72.4026,0.663793,109.074
5,8,22,82.7423,0.758588,109.074
4,10,20,79.3561,0.742364,106.897
4,8,18,87.4639,0.818211,106.897
4,3,13,109.074,1,109.074
3,11,16,109.074,1,109.074
3,6,14,81.7712,0.749685,109.074
3,4,12,82.8507,0.759582,109.074
2,9,10,105,1,105
2,1,5,85.6977,0.785684,109.074
2,0,3,99.4133,0.924016,107.588
1,10,8,109.074,1,109.074
1,7,6,109.074,1,109.074
1,2,4,77.3936,0.70955,109.074
0,5,34,107.588,1,107.588
0,2,2,95.6275,0.888828,107.588
0,10,0,107.588,1,107.588
