source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,100.133,1,100.133
11,6,29,18.8793,0.197928,95.3846
11,3,17,14.3849,0.148713,96.7293
10,6,27,95.3846,1,95.3846
10,5,25,70.019,0.71943,97.3256
10,4,21,80.5878,0.844872,95.3846
10,1,9,48.6492,0.487765,99.7391
10,0,1,0,0,95.8993
9,7,31,73.885,0.737871,100.133
9,2,11,0,0,95.8993
8,5,23,8.63086,0.0886803,97.3256
8,4,19,63.7128,0.667956,95.3846
7,11,32,100.133,1,100.133
7,9,30,97.0733,0.969446,100.133
7,1,7,0,0,99.7391
6,11,28,95.3846,1,95.3846
6,10,26,82.0187,0.859874,95.3846
6,3,15,64.3652,0.665415,96.7293
5,0,35,0,0,95.8993
5,10,24,75.1752,0.77241,97.3256
5,8,22,84.1554,0.864679,97.3256
4,10,20,89.8185,0.941645,95.3846
4,8,18,95.3846,1,95.3846
4,3,13,96.7293,1,96.7293
3,11,16,96.7293,1,96.7293
3,6,14,91.5277,0.946224,96.7293
3,4,12,91.1208,0.942018,96.7293
2,9,10,95.8993,1,95.8993
2,1,5,75.1112,0.753077,99.7391
2,0,3,77.4184,0.807289,95.8993
1,10,8,99.7391,1,99.7391
1,7,6,99.7391,1,99.7391
1,2,4,84.9888,0.852111,99.7391
0,5,34,95.8993,1,95.8993
0,2,2,95.8993,1,95.8993
0,10,0,95.8993,1,95.8993
