source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,25.037,195,0.128395,2,2,2
0,2,1,20.2864,158,0.128395,1,1,1
0,3,2,8.50604,174,0.0488853,4,3.5,3
0,4,3,12.9679,101,0.128395,2,2.5,2
0,5,4,25.4222,198,0.128395,1,1,1
0,6,5,20.2864,158,0.128395,2,3,2
0,7,6,23.0962,182,0.126902,3,3.33333,3
0,8,7,19.7728,154,0.128395,2,2.5,2
0,9,8,22.4691,175,0.128395,2,3,2
0,10,9,15.6642,122,0.128395,2,1.5,1
0,11,10,12.5613,114,0.110187,6,4.16667,3
1,2,11,22.9827,179,0.128395,1,1,1
1,3,12,8.03303,117,0.0686584,3,3,3
1,4,13,13.4815,105,0.128395,1,2,2
1,5,14,20.4148,159,0.128395,2,2.5,2
1,6,15,18.3934,198,0.092896,5,3.6,2
1,7,16,24.2667,189,0.128395,2,2,1
1,8,17,21.3136,166,0.128395,5,4,3
1,9,18,18.2321,142,0.128395,2,2,2
1,10,19,17.5901,137,0.128395,3,2.66667,1
1,11,20,10.5274,163,0.0645851,3,4,2
2,3,21,15.2551,131,0.116451,7,4.42857,4
2,4,22,20.4148,159,0.128395,4,3.5,3
2,5,23,21.0568,164,0.128395,3,2.66667,2
2,6,24,15.288,128,0.119437,7,4.42857,3
2,7,25,25.037,195,0.128395,2,2,2
2,8,26,10.5266,130,0.0809736,4,3.75,3
2,9,27,13.4815,105,0.128395,2,2,1
2,10,28,21.9541,173,0.126902,3,2.33333,2
2,11,29,17.3453,157,0.110479,2,3,3
3,4,30,24.9086,194,0.128395,1,1,1
3,5,31,16.0494,125,0.128395,2,3,3
3,6,32,14.1235,110,0.128395,1,1,1
3,7,33,16.9482,132,0.128395,2,2.5,2
3,8,34,20.4148,159,0.128395,1,2,2
3,9,35,13.9951,109,0.128395,2,3.5,3
3,10,36,16.1778,126,0.128395,1,2,2
3,11,37,12.8395,100,0.128395,2,1.5,1
4,5,38,15.921,124,0.128395,2,2,2
4,6,39,13.6099,106,0.128395,2,2,2
4,7,40,17.4617,136,0.128395,4,3.5,3
4,8,41,18.4889,144,0.128395,1,1,1
4,9,42,21.5704,168,0.128395,5,4.4,4
4,10,43,15.279,119,0.128395,1,1,1
4,11,44,16.3062,127,0.128395,3,2.66667,2
5,6,45,13.4815,105,0.128395,2,3,2
5,7,46,18.8741,147,0.128395,2,4,3
5,8,47,17.9753,140,0.128395,1,1,1
5,9,48,16.1237,198,0.081433,6,4.66667,3
5,10,49,13.3531,104,0.128395,1,1,1
5,11,50,14.5086,113,0.128395,4,4,3
6,7,51,21.6988,169,0.128395,2,2.5,2
6,8,52,24.0099,187,0.128395,2,3,3
6,9,53,25.1654,196,0.128395,2,3.5,3
6,10,54,24.7803,193,0.128395,1,1,1
6,11,55,19.3877,151,0.128395,2,1.5,1
7,8,56,13.6099,106,0.128395,1,4,4
7,9,57,16.0494,125,0.128395,1,1,1
7,10,58,24.619,194,0.126902,3,3,2
7,11,59,24.9086,194,0.128395,1,1,1
8,9,60,5.42295,123,0.044089,6,4.83333,4
8,10,61,23.2395,181,0.128395,2,2,2
8,11,62,24.7803,193,0.128395,1,3,3
9,10,63,2.23946,181,0.0123727,4,3.5,3
9,11,64,25.037,195,0.128395,1,2,2
10,11,65,18.1037,141,0.128395,2,2.5,2
