source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,27.7192,195,0.14215,2,2,2
0,2,1,22.4596,158,0.14215,1,1,1
0,3,2,14.3462,174,0.0824496,4,3.5,3
0,4,3,14.3571,101,0.14215,3,2.66667,2
0,5,4,28.1456,198,0.14215,2,1.5,1
0,6,5,20.2328,158,0.128056,5,3.8,2
0,7,6,25.8712,182,0.14215,2,3,3
0,8,7,19.7205,154,0.128056,3,2.66667,2
0,9,8,20.0848,175,0.11477,2,3,2
0,10,9,17.3423,122,0.14215,2,1.5,1
0,11,10,0,114,0,9,4.55556,3
1,2,11,25.4448,179,0.14215,1,1,1
1,3,12,13.7084,117,0.117166,3,3,3
1,4,13,14.9257,105,0.14215,1,2,2
1,5,14,22.6018,159,0.14215,3,3,2
1,6,15,23.1225,198,0.11678,8,4.5,2
1,7,16,26.8663,189,0.14215,2,2,1
1,8,17,22.0966,166,0.133112,5,4,3
1,9,18,20.1853,142,0.14215,2,2,2
1,10,19,19.4745,137,0.14215,3,2.66667,1
1,11,20,0,163,0,10,5.4,2
2,3,21,15.6147,131,0.119196,9,4.33333,4
2,4,22,22.6018,159,0.14215,4,3.5,3
2,5,23,18.6528,164,0.113737,3,2.66667,2
2,6,24,2.40386,128,0.0187802,8,4.25,3
2,7,25,27.7192,195,0.14215,2,2,2
2,8,26,1.83224,130,0.0140942,5,3.8,3
2,9,27,14.9257,105,0.14215,2,2,1
2,10,28,0.122643,173,0.000708919,3,2.33333,2
2,11,29,11.5723,157,0.0737089,2,3,3
3,4,30,27.577,194,0.14215,1,1,1
3,5,31,17.7687,125,0.14215,2,3,3
3,6,32,15.6365,110,0.14215,1,1,1
3,7,33,16.9033,132,0.128056,2,2.5,2
3,8,34,22.6018,159,0.14215,1,2,2
3,9,35,14.9545,109,0.137197,2,3.5,3
3,10,36,17.9109,126,0.14215,1,2,2
3,11,37,14.215,100,0.14215,2,1.5,1
4,5,38,17.6266,124,0.14215,2,2,2
4,6,39,15.0679,106,0.14215,2,2,2
4,7,40,15.7178,136,0.115572,6,4,3
4,8,41,20.4696,144,0.14215,1,1,1
4,9,42,22.1222,168,0.13168,6,4.66667,4
4,10,43,16.9158,119,0.14215,1,1,1
4,11,44,18.053,127,0.14215,4,3,2
5,6,45,14.9257,105,0.14215,3,3.33333,2
5,7,46,17.6952,147,0.120376,5,4.4,3
5,8,47,19.901,140,0.14215,1,1,1
5,9,48,6.93674,198,0.0350341,8,5.125,3
5,10,49,14.7836,104,0.14215,1,1,1
5,11,50,15.3348,113,0.135707,4,4,3
6,7,51,24.0233,169,0.14215,2,2.5,2
6,8,52,26.582,187,0.14215,2,3,3
6,9,53,27.8613,196,0.14215,2,3.5,3
6,10,54,27.4349,193,0.14215,1,1,1
6,11,55,21.4646,151,0.14215,2,1.5,1
7,8,56,14.3849,106,0.135707,8,5,4
7,9,57,17.7687,125,0.14215,1,1,1
7,10,58,18.5149,194,0.0954376,6,3.83333,2
7,11,59,27.577,194,0.14215,1,1,1
8,9,60,2.33199,123,0.0189593,6,5.33333,4
8,10,61,25.7291,181,0.14215,2,2,2
8,11,62,12.3311,193,0.0638916,6,4.16667,3
9,10,63,0.364435,181,0.00201345,4,3.5,3
9,11,64,27.7192,195,0.14215,1,2,2
10,11,65,10.5827,141,0.0750546,4,3,2
