source,destination,link_id,used_rate_c,usage,capacity_c
14,8,35,159.223,0.200711,793.296
14,7,29,268.125,0.369664,725.322
13,12,43,255.269,0.363267,702.703
13,10,41,219.661,0.225763,972.973
13,6,25,597.191,0.892915,668.81
12,13,42,264.822,0.376862,702.703
12,10,39,210.953,0.216812,972.973
12,5,21,473.332,0.721778,655.786
11,9,37,124.025,0.16065,772.021
11,8,33,207.809,0.261956,793.296
10,13,40,208.911,0.214714,972.973
10,12,38,230.238,0.236633,972.973
9,11,36,112.446,0.145652,772.021
9,8,31,198.124,0.249748,793.296
9,6,23,420.841,0.629239,668.81
8,14,34,141.509,0.178381,793.296
8,11,32,187.448,0.23629,793.296
8,9,30,216.06,0.272358,793.296
8,7,27,275.518,0.379856,725.322
7,14,28,224.188,0.309087,725.322
7,8,26,249.357,0.343787,725.322
7,2,15,713.897,0.758516,941.176
7,0,5,423.855,0.525211,807.018
6,13,24,576.502,0.861981,668.81
6,9,22,392.531,0.58691,668.81
6,0,3,341.199,0.42279,807.018
5,12,20,443.847,0.676816,655.786
5,3,19,643.085,0.807277,796.61
5,1,11,655.786,1,655.786
5,0,1,626.52,0.77634,807.018
4,3,17,535.23,0.671884,796.61
4,2,13,310.666,0.330082,941.176
4,1,9,590.387,0.700226,843.137
3,5,18,562.426,0.706024,796.61
3,4,16,599.657,0.752761,796.61
2,7,14,661.568,0.702916,941.176
2,4,12,295.155,0.313602,941.176
2,1,7,600.487,0.638018,941.176
1,5,10,650.453,0.991868,655.786
1,4,8,525.657,0.623454,843.137
1,2,6,528.728,0.561773,941.176
0,7,4,342.729,0.424686,807.018
0,6,2,276.02,0.342025,807.018
0,5,0,619.723,0.767917,807.018
