source,destination,link_id,used_rate_c,usage,capacity_c
14,8,35,209.018,0.209018,1000
14,7,29,151.979,0.184869,822.086
13,12,43,452.191,0.539151,838.71
13,10,41,142.712,0.169264,843.137
13,6,25,737.209,0.965161,763.819
12,13,42,304.008,0.362471,838.71
12,10,39,170.057,0.20276,838.71
12,5,21,607.173,0.862119,704.28
11,9,37,176.663,0.18157,972.973
11,8,33,259.439,0.259439,1000
10,13,40,219.778,0.260667,843.137
10,12,38,103.563,0.123479,838.71
9,11,36,206.739,0.212482,972.973
9,8,31,177.574,0.182507,972.973
9,6,23,659.257,0.863106,763.819
8,14,34,174.84,0.17484,1000
8,11,32,199.676,0.199676,1000
8,9,30,247.399,0.254271,972.973
8,7,27,308.503,0.375269,822.086
7,14,28,267.576,0.325485,822.086
7,8,26,264.564,0.32182,822.086
7,2,15,822.086,1,822.086
7,0,5,473.025,0.551862,857.143
6,13,24,763.819,1,763.819
6,9,22,609.256,0.797644,763.819
6,0,3,419.454,0.489363,857.143
5,12,20,480.596,0.682394,704.28
5,3,19,956.522,1,956.522
5,1,11,704.28,1,704.28
5,0,1,857.143,1,857.143
4,3,17,710.929,0.743244,956.522
4,2,13,49.824,0.0507553,981.651
4,1,9,898.101,0.914888,981.651
3,5,18,718.98,0.751661,956.522
3,4,16,944.963,0.987916,956.522
2,7,14,822.086,1,822.086
2,4,12,121.218,0.123484,981.651
2,1,7,795.199,0.795199,1000
1,5,10,704.28,1,704.28
1,4,8,611.813,0.623249,981.651
1,2,6,913.795,0.913795,1000
0,7,4,411.048,0.479556,857.143
0,6,2,399.276,0.465822,857.143
0,5,0,857.143,1,857.143
