source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,454.265,5981,0.0759513,1,2,2,1
0,2,1,61.9763,816,0.0759513,2,3,2,1
0,3,2,42.7606,563,0.0759513,1,2,2,1
0,4,3,32.735,431,0.0759513,2,3,3,2
0,5,4,120.914,1592,0.0759513,1,1,1,1
0,6,5,33.7224,444,0.0759513,1,1,1,1
0,7,6,43.7479,576,0.0759513,1,1,1,1
0,8,7,37.2921,491,0.0759513,1,2,2,1
0,9,8,42.7606,563,0.0759513,1,2,2,1
0,10,9,19.1397,252,0.0759513,1,3,3,1
0,11,10,52.7861,695,0.0759513,2,3,3,1
0,12,11,24.6082,324,0.0759513,2,2.5,2,2
0,13,12,118.18,1556,0.0759513,1,2,2,1
0,14,13,52.7861,695,0.0759513,1,2,2,1
1,0,14,541.685,7132,0.0759513,1,2,2,1
1,2,15,200.815,2644,0.0759513,1,1,1,1
1,3,16,170.055,2239,0.0759513,1,2,2,1
1,4,17,57.3432,755,0.0759513,1,1,1,1
1,5,18,463.455,6102,0.0759513,2,2,1,2
1,6,19,139.143,1832,0.0759513,5,4.8,3,1
1,7,20,374.44,4930,0.0759513,1,2,2,1
1,8,21,19.2157,253,0.0759513,2,3.5,3,2
1,9,22,148.257,1952,0.0759513,3,4.66667,4,2
1,10,23,57.3432,755,0.0759513,2,4,3,1
1,11,24,82.7869,1090,0.0759513,2,4.5,4,2
1,12,25,42.7606,563,0.0759513,2,3,2,1
1,13,26,31.8236,419,0.0759513,2,4,3,1
1,14,27,140.89,1855,0.0759513,2,3.5,3,2
2,0,28,74.2044,977,0.0759513,2,3,2,2
2,1,29,239.323,3151,0.0759513,2,1.5,1,2
2,3,30,23.6968,312,0.0759513,1,2,2,1
2,4,31,18.2283,240,0.0759513,1,1,1,1
2,5,32,19.1397,252,0.0759513,2,2.5,2,1
2,6,33,2.88615,38,0.0759513,1,3,3,1
2,7,34,87.268,1149,0.0759513,1,1,1,1
2,8,35,6.45586,85,0.0759513,1,2,2,1
2,9,36,7.36728,97,0.0759513,1,3,3,1
2,10,37,7.36728,97,0.0759513,2,4.5,4,1
2,11,38,11.0129,145,0.0759513,1,3,3,1
2,12,39,6.45586,85,0.0759513,2,3.5,3,1
2,13,40,2.8102,37,0.0759513,2,4.5,4,2
2,14,41,32.735,431,0.0759513,1,2,2,1
3,0,42,51.495,678,0.0759513,1,2,2,1
3,1,43,203.17,2675,0.0759513,1,2,2,1
3,2,44,28.102,370,0.0759513,1,2,2,1
3,4,45,74.5842,982,0.0759513,1,1,1,1
3,5,46,70.0271,922,0.0759513,1,1,1,1
3,6,47,5.46849,72,0.0759513,2,3.5,3,2
3,7,48,12.0003,158,0.0759513,1,3,3,1
3,8,49,5.46849,72,0.0759513,2,5,4,1
3,9,50,18.2283,240,0.0759513,2,4.5,4,1
3,10,51,11.0129,145,0.0759513,1,3,3,1
3,11,52,11.0129,145,0.0759513,2,5.5,5,2
3,12,53,115.522,1521,0.0759513,1,2,2,1
3,13,54,11.9244,157,0.0759513,1,3,3,1
3,14,55,14.5826,192,0.0759513,1,4,4,1
4,0,56,38.8871,512,0.0759513,1,3,3,1
4,1,57,68.7359,905,0.0759513,1,1,1,1
4,2,58,21.7221,286,0.0759513,1,1,1,1
4,3,59,89.3947,1177,0.0759513,1,1,1,1
4,5,60,7.44323,98,0.0759513,1,2,2,1
4,6,61,2.8102,37,0.0759513,2,4.5,4,2
4,7,62,9.11415,120,0.0759513,1,2,2,1
4,8,63,4.63303,61,0.0759513,1,3,3,1
4,9,64,4.63303,61,0.0759513,2,5,4,1
4,10,65,2.8102,37,0.0759513,1,4,4,1
4,11,66,6.53181,86,0.0759513,1,4,4,1
4,12,67,6.45586,85,0.0759513,1,3,3,1
4,13,68,2.88615,38,0.0759513,1,4,4,1
4,14,69,6.53181,86,0.0759513,1,3,3,1
5,0,70,144.535,1903,0.0759513,2,3,1,1
5,1,71,552.546,7275,0.0759513,2,2,1,1
5,2,72,22.6335,298,0.0759513,1,3,2,1
5,3,73,84.0021,1106,0.0759513,1,1,1,1
5,4,74,9.19011,121,0.0759513,1,2,2,1
5,6,75,7.36728,97,0.0759513,2,2.5,2,2
5,7,76,66.3814,874,0.0759513,2,4,2,1
5,8,77,6.53181,86,0.0759513,2,4,3,2
5,9,78,43.672,575,0.0759513,2,3.5,3,1
5,10,79,13.7472,181,0.0759513,1,2,2,1
5,11,80,10.0256,132,0.0759513,2,4.5,4,1
5,12,81,12.0003,158,0.0759513,1,1,1,1
5,13,82,18.2283,240,0.0759513,1,2,2,1
5,14,83,20.0511,264,0.0759513,1,3,3,1
6,0,84,40.7099,536,0.0759513,1,1,1,1
6,1,85,166.257,2189,0.0759513,4,5,3,2
6,2,86,3.72161,49,0.0759513,1,3,3,1
6,3,87,6.37991,84,0.0759513,2,3.5,3,2
6,4,88,3.64566,48,0.0759513,2,4.5,4,1
6,5,89,9.11415,120,0.0759513,2,2.5,2,2
6,7,90,4.63303,61,0.0759513,1,2,2,1
6,8,91,20.1271,265,0.0759513,1,2,2,1
6,9,92,14.6586,193,0.0759513,1,1,1,1
6,10,93,7.36728,97,0.0759513,1,2,2,1
6,11,94,4.55708,60,0.0759513,1,2,2,1
6,12,95,4.63303,61,0.0759513,1,2,2,1
6,13,96,5.54444,73,0.0759513,1,1,1,1
6,14,97,14.5826,192,0.0759513,1,3,3,1
7,0,98,52.4823,691,0.0759513,1,1,1,1
7,1,99,446.897,5884,0.0759513,1,2,2,1
7,2,100,103.901,1368,0.0759513,2,3,1,1
7,3,101,14.5826,192,0.0759513,2,3,3,2
7,4,102,10.861,143,0.0759513,2,3,2,1
7,5,103,79.521,1047,0.0759513,2,4,2,1
7,6,104,5.54444,73,0.0759513,1,2,2,1
7,8,105,15.4941,204,0.0759513,1,1,1,1
7,9,106,13.7472,181,0.0759513,1,2,2,1
7,10,107,7.36728,97,0.0759513,1,4,4,1
7,11,108,11.0129,145,0.0759513,1,2,2,1
7,12,109,11.9244,157,0.0759513,2,3.5,3,2
7,13,110,18.3043,241,0.0759513,1,3,3,1
7,14,111,39.1909,516,0.0759513,1,1,1,1
8,0,112,44.3556,584,0.0759513,1,2,2,1
8,1,113,22.7094,299,0.0759513,4,4.75,3,1
8,2,114,8.20274,108,0.0759513,1,2,2,1
8,3,115,6.37991,84,0.0759513,2,4,4,2
8,4,116,5.54444,73,0.0759513,1,3,3,1
8,5,117,8.20274,108,0.0759513,1,3,3,1
8,6,118,24.4563,322,0.0759513,1,2,2,1
8,7,119,18.9878,250,0.0759513,1,1,1,1
8,9,120,15.4941,204,0.0759513,1,1,1,1
8,10,121,5.54444,73,0.0759513,1,4,4,1
8,11,122,20.9626,276,0.0759513,1,1,1,1
8,12,123,4.63303,61,0.0759513,1,4,4,1
8,13,124,9.11415,120,0.0759513,1,3,3,1
8,14,125,19.1397,252,0.0759513,1,1,1,1
9,0,126,51.495,678,0.0759513,2,2.5,2,1
9,1,127,177.042,2331,0.0759513,5,5.8,4,1
9,2,128,9.11415,120,0.0759513,1,3,3,1
9,3,129,21.7221,286,0.0759513,2,4.5,4,2
9,4,130,5.54444,73,0.0759513,1,4,4,1
9,5,131,52.4064,690,0.0759513,3,4,3,2
9,6,132,17.3169,228,0.0759513,1,1,1,1
9,7,133,16.3295,215,0.0759513,1,2,2,1
9,8,134,18.9878,250,0.0759513,1,1,1,1
9,10,135,31.8236,419,0.0759513,1,3,3,1
9,11,136,91.8251,1209,0.0759513,1,1,1,1
9,12,137,69.1157,910,0.0759513,2,3.5,3,1
9,13,138,86.3566,1137,0.0759513,1,2,2,1
9,14,139,50.8874,670,0.0759513,1,2,2,1
10,0,140,22.6335,298,0.0759513,1,3,3,1
10,1,141,68.7359,905,0.0759513,2,4,3,2
10,2,142,9.11415,120,0.0759513,2,4.5,4,1
10,3,143,13.6712,180,0.0759513,1,3,3,1
10,4,144,3.72161,49,0.0759513,1,4,4,1
10,5,145,16.3295,215,0.0759513,1,2,2,1
10,6,146,9.11415,120,0.0759513,1,2,2,1
10,7,147,9.11415,120,0.0759513,1,4,4,1
10,8,148,6.37991,84,0.0759513,1,4,4,1
10,9,149,37.9756,500,0.0759513,1,3,3,1
10,11,150,18.2283,240,0.0759513,1,4,4,1
10,12,151,46.4822,612,0.0759513,1,1,1,1
10,13,152,29.1653,384,0.0759513,1,1,1,1
10,14,153,11.9244,157,0.0759513,1,5,5,1
11,0,154,63.2674,833,0.0759513,2,3,3,2
11,1,155,98.5848,1298,0.0759513,2,4.5,4,2
11,2,156,13.6712,180,0.0759513,1,3,3,1
11,3,157,13.5953,179,0.0759513,3,5,5,1
11,4,158,8.20274,108,0.0759513,2,5,4,1
11,5,159,11.8484,156,0.0759513,2,4,4,2
11,6,160,5.46849,72,0.0759513,1,2,2,1
11,7,161,13.5953,179,0.0759513,1,2,2,1
11,8,162,25.3677,334,0.0759513,1,1,1,1
11,9,163,109.294,1439,0.0759513,1,1,1,1
11,10,164,21.7221,286,0.0759513,1,4,4,1
11,12,165,7.36728,97,0.0759513,1,4,4,1
11,13,166,7.36728,97,0.0759513,1,3,3,1
11,14,167,70.9385,934,0.0759513,1,2,2,1
12,0,168,29.8489,393,0.0759513,2,2.5,2,1
12,1,169,51.495,678,0.0759513,2,3,2,2
12,2,170,8.12679,107,0.0759513,2,3.5,3,1
12,3,171,138.155,1819,0.0759513,1,2,2,1
12,4,172,8.12679,107,0.0759513,1,3,3,1
12,5,173,14.5826,192,0.0759513,1,1,1,1
12,6,174,5.46849,72,0.0759513,1,2,2,1
12,7,175,14.5067,191,0.0759513,2,3.5,3,1
12,8,176,5.46849,72,0.0759513,1,4,4,1
12,9,177,82.1793,1082,0.0759513,2,3.5,3,2
12,10,178,55.2166,727,0.0759513,1,1,1,1
12,11,179,9.19011,121,0.0759513,1,4,4,1
12,13,180,23.7728,313,0.0759513,1,1,1,1
12,14,181,14.6586,193,0.0759513,2,4.5,4,1
13,0,182,140.89,1855,0.0759513,1,2,2,1
13,1,183,37.9756,500,0.0759513,1,3,3,1
13,2,184,3.64566,48,0.0759513,2,4.5,4,2
13,3,185,14.5067,191,0.0759513,1,3,3,1
13,4,186,3.72161,49,0.0759513,1,4,4,1
13,5,187,21.7221,286,0.0759513,1,2,2,1
13,6,188,6.45586,85,0.0759513,1,1,1,1
13,7,189,21.798,287,0.0759513,1,3,3,1
13,8,190,10.861,143,0.0759513,1,3,3,1
13,9,191,102.914,1355,0.0759513,1,2,2,1
13,10,192,35.2414,464,0.0759513,1,1,1,1
13,11,193,9.11415,120,0.0759513,1,3,3,1
13,12,194,28.102,370,0.0759513,1,1,1,1
13,14,195,7.36728,97,0.0759513,1,4,4,1
14,0,196,63.2674,833,0.0759513,1,2,2,1
14,1,197,168.004,2212,0.0759513,2,3.5,3,1
14,2,198,38.8871,512,0.0759513,1,2,2,1
14,3,199,17.2409,227,0.0759513,2,4,4,1
14,4,200,8.20274,108,0.0759513,2,4,3,2
14,5,201,24.3804,321,0.0759513,1,3,3,1
14,6,202,17.2409,227,0.0759513,1,3,3,1
14,7,203,47.0138,619,0.0759513,1,1,1,1
14,8,204,22.7094,299,0.0759513,1,1,1,1
14,9,205,60.5332,797,0.0759513,1,2,2,1
14,10,206,14.5067,191,0.0759513,1,5,5,1
14,11,207,84.9135,1118,0.0759513,1,2,2,1
14,12,208,17.3169,228,0.0759513,3,4.66667,4,1
14,13,209,9.11415,120,0.0759513,1,4,4,1
