source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,242.138,5981,0.0404845,4,3.25,2
0,2,1,61.9763,816,0.0759513,4,5.25,2
0,3,2,42.7606,563,0.0759513,3,4.33333,2
0,4,3,32.735,431,0.0759513,4,4.75,3
0,5,4,120.914,1592,0.0759513,3,3.33333,1
0,6,5,33.7224,444,0.0759513,1,1,1
0,7,6,43.7479,576,0.0759513,1,1,1
0,8,7,37.2921,491,0.0759513,1,2,2
0,9,8,42.7606,563,0.0759513,3,3,2
0,10,9,19.1397,252,0.0759513,1,3,3
0,11,10,52.7861,695,0.0759513,3,3.33333,3
0,12,11,24.6082,324,0.0759513,3,3,2
0,13,12,118.18,1556,0.0759513,1,2,2
0,14,13,52.7861,695,0.0759513,1,2,2
1,0,14,367.66,7132,0.0515508,2,2.5,2
1,2,15,200.815,2644,0.0759513,2,1.5,1
1,3,16,170.055,2239,0.0759513,1,2,2
1,4,17,57.3432,755,0.0759513,2,1.5,1
1,5,18,463.455,6102,0.0759513,3,2.66667,1
1,6,19,0,1832,0,13,5.46154,3
1,7,20,297.608,4930,0.0603667,2,2.5,2
1,8,21,0,253,0,12,5.58333,3
1,9,22,133.064,1952,0.068168,21,6.33333,4
1,10,23,57.3432,755,0.0759513,3,4.66667,3
1,11,24,0,1090,0,12,6,4
1,12,25,42.7606,563,0.0759513,3,3.66667,2
1,13,26,31.8236,419,0.0759513,6,5.16667,3
1,14,27,6.55713,1855,0.00353484,7,6.57143,3
2,0,28,74.2044,977,0.0759513,5,5.4,2
2,1,29,239.323,3151,0.0759513,2,1.5,1
2,3,30,23.6968,312,0.0759513,1,2,2
2,4,31,18.2283,240,0.0759513,1,1,1
2,5,32,19.1397,252,0.0759513,2,2.5,2
2,6,33,2.88615,38,0.0759513,7,5,3
2,7,34,87.268,1149,0.0759513,4,6.25,1
2,8,35,6.45586,85,0.0759513,6,5.83333,2
2,9,36,7.36728,97,0.0759513,6,6.16667,3
2,10,37,7.36728,97,0.0759513,2,4.5,4
2,11,38,11.0129,145,0.0759513,6,6.5,3
2,12,39,6.45586,85,0.0759513,2,3.5,3
2,13,40,2.8102,37,0.0759513,4,4.75,4
2,14,41,21.284,431,0.0493829,4,6.75,2
3,0,42,51.495,678,0.0759513,3,4.33333,2
3,1,43,203.17,2675,0.0759513,2,2.5,2
3,2,44,28.102,370,0.0759513,1,2,2
3,4,45,74.5842,982,0.0759513,1,1,1
3,5,46,70.0271,922,0.0759513,1,1,1
3,6,47,5.46849,72,0.0759513,3,4,3
3,7,48,12.0003,158,0.0759513,6,5.66667,3
3,8,49,5.46849,72,0.0759513,4,5.25,4
3,9,50,18.2283,240,0.0759513,5,5.2,4
3,10,51,11.0129,145,0.0759513,1,3,3
3,11,52,11.0129,145,0.0759513,5,5.6,5
3,12,53,115.522,1521,0.0759513,1,2,2
3,13,54,11.9244,157,0.0759513,2,3.5,3
3,14,55,0,192,0,4,5.75,4
4,0,56,0,512,0,4,4.75,3
4,1,57,68.7359,905,0.0759513,2,1.5,1
4,2,58,21.7221,286,0.0759513,1,1,1
4,3,59,89.3947,1177,0.0759513,1,1,1
4,5,60,7.44323,98,0.0759513,1,2,2
4,6,61,0,37,0,5,4.8,4
4,7,62,0,120,0,1,2,2
4,8,63,0,61,0,2,3.5,3
4,9,64,0,61,0,4,5,4
4,10,65,2.8102,37,0.0759513,1,4,4
4,11,66,0,86,0,3,5.33333,4
4,12,67,6.45586,85,0.0759513,1,3,3
4,13,68,2.88615,38,0.0759513,2,4.5,4
4,14,69,0,86,0,1,3,3
