source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
17,2,0,0.538948,48,0.0112281,11,6.45455,6,0
16,6,1,0.853334,76,0.0112281,2,1,1,2
3,9,2,0.179649,16,0.0112281,11,4.63636,4,0
2,21,3,0.404211,36,0.0112281,8,4.25,4,3
25,23,4,10.24,912,0.0112281,6,2.5,2,3
12,2,5,7.63509,680,0.0112281,10,5.2,5,2
9,23,6,0.404211,36,0.0112281,8,4,4,3
15,6,7,0.718597,64,0.0112281,4,2,2,3
14,5,8,0.494035,44,0.0112281,10,5.2,5,1
17,4,9,0.449123,40,0.0112281,11,5.63636,5,0
1,0,10,2.69474,240,0.0112281,4,2,2,3
18,11,11,0.898246,80,0.0112281,11,6.09091,5,0
4,18,12,0.718597,64,0.0112281,10,7,6,1
2,24,13,0.628772,56,0.0112281,10,5.3,5,2
1,18,14,2.47018,220,0.0112281,11,7.27273,6,0
24,21,15,1.30246,116,0.0112281,2,1,1,2
12,24,16,1.0779,96,0.0112281,8,4,4,4
1,4,17,0.898246,80,0.0112281,4,2,2,3
15,9,18,0.494035,44,0.0112281,4,2,2,4
13,10,19,0.718597,64,0.0112281,4,2,2,3
12,3,20,0.314386,28,0.0112281,11,5.18182,5,0
15,20,21,0.58386,52,0.0112281,7,3,3,4
12,9,22,2.02105,180,0.0112281,2,1,1,2
5,8,23,0.404211,36,0.0112281,4,2.25,2,3
13,15,24,1.57193,140,0.0112281,2,1,1,2
11,7,25,0.494035,44,0.0112281,3,2,2,3
16,9,26,0.494035,44,0.0112281,7,3,3,5
7,6,27,5.52421,492,0.0112281,2,1,1,2
13,18,28,1.61684,144,0.0112281,7,3.14286,3,2
19,13,29,0.673685,60,0.0112281,4,2,2,4
23,7,30,2.47018,220,0.0112281,4,2,2,4
19,3,31,0.134737,12,0.0112281,11,6.18182,6,0
2,23,32,0.449123,40,0.0112281,11,5.54545,5,0
5,20,33,0.449123,40,0.0112281,7,3.71429,3,3
16,7,34,0.853334,76,0.0112281,4,2,2,4
19,8,35,0.269474,24,0.0112281,11,4.36364,4,0
14,22,36,0.943158,84,0.0112281,6,3,3,3
6,14,37,0.628772,56,0.0112281,8,4,4,3
8,18,38,0.763509,68,0.0112281,11,5.36364,5,0
4,6,39,4.35649,388,0.0112281,7,2.57143,2,3
13,19,40,0.673685,60,0.0112281,4,2,2,3
14,0,41,0.404211,36,0.0112281,10,6.2,6,2
14,7,42,0.673685,60,0.0112281,10,5,5,2
5,23,43,0.449123,40,0.0112281,5,3,3,3
24,6,44,0.808421,72,0.0112281,5,3,3,2
