source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
17,2,0,0.701582,48,0.0146163,131,6.66412,6
16,6,1,1.11084,76,0.0146163,2,1,1
3,9,2,0.233861,16,0.0146163,54,4.7037,4
2,21,3,0.526187,36,0.0146163,17,4.05882,4
25,23,4,13.3301,912,0.0146163,23,3.47826,2
12,2,5,9.93908,680,0.0146163,125,6.544,5
9,23,6,0.526187,36,0.0146163,23,4.30435,4
15,6,7,0.935443,64,0.0146163,13,2.76923,2
14,5,8,0.643117,44,0.0146163,75,5.65333,5
17,4,9,0.584652,40,0.0146163,111,5.98198,5
1,0,10,3.50791,240,0.0146163,12,2.66667,2
18,11,11,0,80,0,130,6.36154,5
4,18,12,0,64,0,142,7.73944,6
2,24,13,0.818513,56,0.0146163,37,5.13514,5
1,18,14,3.21559,220,0.0146163,152,9.01974,6
24,21,15,1.69549,116,0.0146163,2,1,1
12,24,16,1.40316,96,0.0146163,22,4.27273,4
1,4,17,1.1693,80,0.0146163,4,2,2
15,9,18,0.643117,44,0.0146163,12,2.33333,2
13,10,19,0.935443,64,0.0146163,8,2.5,2
12,3,20,0.409256,28,0.0146163,65,5.58462,5
15,20,21,0.760048,52,0.0146163,8,3,3
12,9,22,2.63093,180,0.0146163,2,1,1
5,8,23,0.526187,36,0.0146163,17,3.17647,2
13,15,24,2.04628,140,0.0146163,2,1,1
11,7,25,0.643117,44,0.0146163,4,2,2
16,9,26,0.643117,44,0.0146163,8,3,3
7,6,27,7.19122,492,0.0146163,2,1,1
13,18,28,2.10475,144,0.0146163,30,3.66667,3
19,13,29,0.876978,60,0.0146163,16,3.5,2
23,7,30,3.21559,220,0.0146163,6,2.33333,2
19,3,31,0.175396,12,0.0146163,105,7.10476,6
2,23,32,0.584652,40,0.0146163,43,5.27907,5
5,20,33,0.584652,40,0.0146163,23,3.78261,3
16,7,34,1.11084,76,0.0146163,5,2.2,2
19,8,35,0.350791,24,0.0146163,49,4.77551,4
14,22,36,1.22777,84,0.0146163,12,3.33333,3
6,14,37,0.818513,56,0.0146163,47,4.65957,4
8,18,38,0.993908,68,0.0146163,98,5.62245,5
4,6,39,5.67112,388,0.0146163,21,3.2381,2
13,19,40,0.876978,60,0.0146163,9,3.11111,2
14,0,41,0.526187,36,0.0146163,99,6.71717,6
14,7,42,0.876978,60,0.0146163,40,5.25,5
5,23,43,0.584652,40,0.0146163,9,3.11111,3
24,6,44,1.05237,72,0.0146163,8,3,3
14,9,45,0.760048,52,0.0146163,4,2,2
24,8,46,0.584652,40,0.0146163,46,4.76087,4
8,9,47,0.409256,28,0.0146163,4,2,2
1,15,48,0.818513,56,0.0146163,61,5.01639,4
19,4,49,0.233861,16,0.0146163,132,7.37121,6
12,23,50,3.09866,212,0.0146163,16,3.5,3
22,24,51,1.1693,80,0.0146163,76,5.61842,5
7,0,52,0.643117,44,0.0146163,17,4.05882,4
0,21,53,0.409256,28,0.0146163,34,5,5
11,8,54,0.876978,60,0.0146163,8,2,2
20,21,55,0.701582,48,0.0146163,7,2.42857,2
4,17,56,0.584652,40,0.0146163,100,6.23,5
10,23,57,0.643117,44,0.0146163,27,4.18519,4
6,24,58,1.05237,72,0.0146163,8,3,3
15,23,59,0.818513,56,0.0146163,15,3.46667,3
10,6,60,1.46163,100,0.0146163,8,2,2
6,11,61,0.935443,64,0.0146163,2,1,1
10,8,62,2.98173,204,0.0146163,2,1,1
25,4,63,0.409256,28,0.0146163,122,6.48361,5
24,14,64,1.05237,72,0.0146163,38,5.18421,5
16,15,65,1.75396,120,0.0146163,4,2,2
19,9,66,0.467722,32,0.0146163,31,4,4
11,20,67,0.409256,28,0.0146163,8,3,3
25,12,68,10.3483,708,0.0146163,16,3,3
4,25,69,0.409256,28,0.0146163,123,6.52846,5
18,12,70,12.3362,844,0.0146163,67,4.61194,4
23,6,71,15.0256,1028,0.0146163,20,2.95,2
22,14,72,1.22777,84,0.0146163,8,3,3
21,16,73,1.11084,76,0.0146163,9,2.55556,2
2,20,74,0.584652,40,0.0146163,71,5.92958,5
21,8,75,1.1693,80,0.0146163,35,4.74286,3
9,21,76,0.409256,28,0.0146163,59,5.18644,5
11,23,77,0.409256,28,0.0146163,24,3.66667,3
9,13,78,0.818513,56,0.0146163,4,2,2
19,16,79,0.760048,52,0.0146163,25,3.76,3
2,7,80,0.818513,56,0.0146163,12,3.5,3
14,24,81,1.05237,72,0.0146163,41,5.21951,5
16,2,82,0.643117,44,0.0146163,24,4,4
3,19,83,0.175396,12,0.0146163,123,7.05691,6
20,3,84,0.233861,16,0.0146163,45,4.66667,4
7,12,85,1.46163,100,0.0146163,61,4.7377,4
4,2,86,2.6894,184,0.0146163,6,1.66667,1
20,8,87,0.467722,32,0.0146163,24,3.66667,3
20,22,88,1.05237,72,0.0146163,9,3.22222,3
2,1,89,16.4872,1128,0.0146163,2,1,1
9,1,90,0.818513,56,0.0146163,66,5.06061,5
24,0,91,0.643117,44,0.0146163,54,6,6
8,23,92,0.526187,36,0.0146163,32,3.96875,3
8,5,93,0.526187,36,0.0146163,14,3.28571,2
3,11,94,0.935443,64,0.0146163,12,2.66667,2
4,9,95,0.409256,28,0.0146163,12,4,3
10,15,96,2.86479,196,0.0146163,2,1,1
1,22,97,1.11084,76,0.0146163,145,8.22759,7
8,25,98,0.760048,52,0.0146163,45,4.75556,4
16,12,99,1.75396,120,0.0146163,4,2,2
13,6,100,0.935443,64,0.0146163,25,3.36,2
9,7,101,0.643117,44,0.0146163,32,4,4
11,15,102,0.409256,28,0.0146163,5,2.2,2
24,5,103,0.818513,56,0.0146163,8,3,3
22,16,104,0,64,0,32,4,4
7,25,105,1.1693,80,0.0146163,46,5.97826,4
1,7,106,2.16321,148,0.0146163,11,2.63636,2
5,4,107,0.467722,32,0.0146163,5,2.2,2
3,2,108,0.818513,56,0.0146163,9,2.11111,2
20,12,109,1.57856,108,0.0146163,8,3,3
2,22,110,0.643117,44,0.0146163,148,8.90541,8
21,11,111,0.409256,28,0.0146163,8,3,3
20,10,112,0.643117,44,0.0146163,23,4.04348,4
2,12,113,9.93908,680,0.0146163,122,6.29508,5
23,0,114,0.467722,32,0.0146163,62,5.93548,5
15,10,115,2.86479,196,0.0146163,4,1.5,1
10,22,116,0.643117,44,0.0146163,75,5.64,5
12,0,117,0.818513,56,0.0146163,64,5.84375,5
12,20,118,1.57856,108,0.0146163,8,3,3
9,19,119,0.467722,32,0.0146163,22,4,4
5,21,120,0.584652,40,0.0146163,4,2,2
8,13,121,0.643117,44,0.0146163,4,2,2
21,3,122,0.233861,16,0.0146163,9,3.11111,3
10,0,123,0.467722,32,0.0146163,18,4.66667,3
0,13,124,0.584652,40,0.0146163,51,5.78431,5
12,22,125,1.40316,96,0.0146163,30,4.03333,4
23,19,126,0,48,0,35,4.11429,4
25,11,127,0.584652,40,0.0146163,25,4.4,4
19,0,128,0.409256,28,0.0146163,142,8.11972,7
7,11,129,0.643117,44,0.0146163,4,2,2
4,14,130,0.467722,32,0.0146163,57,5.77193,5
9,3,131,0.233861,16,0.0146163,55,4.72727,4
5,1,132,1.5201,104,0.0146163,4,1.5,1
9,10,133,1.22777,84,0.0146163,2,1,1
5,15,134,0.526187,36,0.0146163,9,3.11111,3
21,18,135,1.1693,80,0.0146163,20,4.35,4
14,6,136,0.818513,56,0.0146163,22,4.27273,4
11,4,137,2.86479,196,0.0146163,29,4.31034,1
15,22,138,0.701582,48,0.0146163,21,4.2381,4
17,19,139,1.40316,96,0.0146163,2,1,1
4,7,140,0.467722,32,0.0146163,9,3.11111,3
12,15,141,2.04628,140,0.0146163,2,1,1
6,10,142,1.46163,100,0.0146163,8,2,2
12,1,143,2.63093,180,0.0146163,105,5.86667,5
2,13,144,0.701582,48,0.0146163,87,5.49425,5
9,6,145,0.584652,40,0.0146163,16,3,3
9,4,146,0.409256,28,0.0146163,17,4.82353,3
7,18,147,0,124,0,61,6.03279,5
4,19,148,0.233861,16,0.0146163,110,6.71818,6
5,22,149,0.584652,40,0.0146163,123,6.9187,6
1,2,150,16.4872,1128,0.0146163,2,1,1
10,25,151,1.05237,72,0.0146163,45,4.64444,4
25,8,152,0.760048,52,0.0146163,49,4.81633,4
6,9,153,0.584652,40,0.0146163,16,3,3
23,14,154,0.935443,64,0.0146163,17,4,4
3,7,155,0.876978,60,0.0146163,4,2,2
6,0,156,0.584652,40,0.0146163,42,4.2619,3
22,18,157,9.82215,672,0.0146163,2,1,1
7,9,158,0.643117,44,0.0146163,32,4,4
19,18,159,5.43726,372,0.0146163,3,1.33333,1
19,12,160,1.11084,76,0.0146163,16,3,3
9,17,161,0.760048,52,0.0146163,16,3,3
18,9,162,1.11084,76,0.0146163,92,5.09783,5
17,3,163,0.292326,20,0.0146163,88,6.31818,5
18,20,164,1.16007,148,0.0078383,4,2,2
20,15,165,0.760048,52,0.0146163,8,3,3
2,8,166,0.760048,52,0.0146163,38,4.28947,4
0,16,167,0.526187,36,0.0146163,50,4.76,4
0,24,168,0.643117,44,0.0146163,63,6,6
10,12,169,11.2253,768,0.0146163,8,2,2
22,25,170,2.04628,140,0.0146163,4,2,2
1,10,171,0.876978,60,0.0146163,43,4.16279,4
22,15,172,0.701582,48,0.0146163,41,4.60976,4
20,0,173,0.467722,32,0.0146163,107,6.57944,5
17,10,174,0.760048,52,0.0146163,34,3.76471,3
24,18,175,4.15103,284,0.0146163,17,4.11765,4
11,22,176,0,32,0,92,6.46739,6
6,1,177,14.6163,1000,0.0146163,32,3.28125,2
19,1,178,0.760048,52,0.0146163,123,7.2439,6
8,6,179,3.27405,224,0.0146163,3,1.66667,1
16,24,180,1.22777,84,0.0146163,6,2.33333,2
17,13,181,2.86479,196,0.0146163,10,2.6,1
3,6,182,2.63093,180,0.0146163,12,2.66667,2
3,8,183,0.175396,12,0.0146163,26,3.69231,3
1,11,184,2.33861,160,0.0146163,27,3.40741,3
22,19,185,3.15712,216,0.0146163,2,1,1
3,13,186,0.292326,20,0.0146163,65,4.90769,4
22,10,187,0.643117,44,0.0146163,76,5.59211,5
5,3,188,0.760048,52,0.0146163,2,1,1
13,3,189,0.292326,20,0.0146163,62,5.32258,4
8,14,190,0.526187,36,0.0146163,16,3.5,3
1,3,191,5.72959,392,0.0146163,2,1,1
21,9,192,0.409256,28,0.0146163,53,5.0566,5
0,17,193,0.584652,40,0.0146163,85,6.36471,6
20,17,194,1.3447,92,0.0146163,12,2.66667,2
23,10,195,0.643117,44,0.0146163,28,4.14286,4
6,2,196,8.0682,552,0.0146163,85,4.49412,3
15,12,197,2.04628,140,0.0146163,2,1,1
0,22,198,0.876978,60,0.0146163,146,8.65068,8
9,24,199,0.643117,44,0.0146163,40,5.2,5
10,3,200,0.350791,24,0.0146163,57,4.15789,3
