source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
17,2,0,0.701582,48,0.0146163,61,6.60656,6,5
16,6,1,1.11084,76,0.0146163,2,1,1,2
3,9,2,0.233861,16,0.0146163,28,4.42857,4,16
2,21,3,0.526187,36,0.0146163,16,4,4,16
25,23,4,13.3301,912,0.0146163,23,3.43478,2,12
12,2,5,9.93908,680,0.0146163,57,6.33333,5,7
9,23,6,0.526187,36,0.0146163,16,4,4,15
15,6,7,0.935443,64,0.0146163,5,2.2,2,4
14,5,8,0.643117,44,0.0146163,32,5.125,5,20
17,4,9,0.584652,40,0.0146163,56,5.78571,5,9
1,0,10,3.50791,240,0.0146163,10,2.6,2,6
18,11,11,1.1693,80,0.0146163,57,6.05263,5,8
4,18,12,0.935443,64,0.0146163,65,7.52308,6,1
2,24,13,0.818513,56,0.0146163,29,5.06897,5,19
1,18,14,3.21559,220,0.0146163,63,8.55556,6,3
24,21,15,1.69549,116,0.0146163,2,1,1,2
12,24,16,1.40316,96,0.0146163,15,4,4,14
1,4,17,1.1693,80,0.0146163,4,2,2,4
15,9,18,0.643117,44,0.0146163,8,2,2,8
13,10,19,0.935443,64,0.0146163,4,2,2,4
12,3,20,0.409256,28,0.0146163,28,5,5,21
15,20,21,0.760048,52,0.0146163,8,3,3,8
12,9,22,2.63093,180,0.0146163,2,1,1,2
5,8,23,0.526187,36,0.0146163,5,2.2,2,4
13,15,24,2.04628,140,0.0146163,2,1,1,2
11,7,25,0.643117,44,0.0146163,4,2,2,4
16,9,26,0.643117,44,0.0146163,8,3,3,8
7,6,27,7.19122,492,0.0146163,2,1,1,2
13,18,28,2.10475,144,0.0146163,19,3.15789,3,15
19,13,29,0.876978,60,0.0146163,5,2.4,2,4
23,7,30,3.21559,220,0.0146163,6,2.33333,2,4
19,3,31,0.175396,12,0.0146163,52,6.80769,6,10
2,23,32,0.584652,40,0.0146163,29,5.03448,5,20
5,20,33,0.584652,40,0.0146163,19,3.84211,3,15
16,7,34,1.11084,76,0.0146163,6,2.33333,2,4
19,8,35,0.350791,24,0.0146163,36,4.63889,4,19
14,22,36,1.22777,84,0.0146163,8,3,3,8
6,14,37,0.818513,56,0.0146163,19,4.15789,4,14
8,18,38,0.993908,68,0.0146163,53,5.33962,5,12
4,6,39,5.67112,388,0.0146163,19,3.15789,2,14
13,19,40,0.876978,60,0.0146163,4,2,2,4
14,0,41,0.526187,36,0.0146163,41,6,6,18
14,7,42,0.876978,60,0.0146163,30,5.03333,5,21
5,23,43,0.584652,40,0.0146163,8,3,3,8
24,6,44,1.05237,72,0.0146163,8,3,3,8
14,9,45,0.760048,52,0.0146163,4,2,2,4
24,8,46,0.584652,40,0.0146163,23,4.26087,4,12
8,9,47,0.409256,28,0.0146163,4,2,2,4
1,15,48,0.818513,56,0.0146163,23,4.30435,4,14
19,4,49,0.233861,16,0.0146163,58,6.7069,6,7
12,23,50,3.09866,212,0.0146163,8,3,3,8
22,24,51,1.1693,80,0.0146163,49,5.61224,5,16
7,0,52,0.643117,44,0.0146163,15,4,4,14
0,21,53,0.409256,28,0.0146163,29,5,5,17
11,8,54,0.876978,60,0.0146163,8,2,2,8
20,21,55,0.701582,48,0.0146163,5,2.2,2,4
4,17,56,0.584652,40,0.0146163,49,5.59184,5,14
10,23,57,0.643117,44,0.0146163,22,4,4,15
6,24,58,1.05237,72,0.0146163,8,3,3,8
15,23,59,0.818513,56,0.0146163,8,3,3,8
10,6,60,1.46163,100,0.0146163,6,2,2,6
6,11,61,0.935443,64,0.0146163,2,1,1,2
10,8,62,2.98173,204,0.0146163,2,1,1,2
25,4,63,0.409256,28,0.0146163,51,6.17647,5,12
24,14,64,1.05237,72,0.0146163,28,5,5,20
16,15,65,1.75396,120,0.0146163,4,2,2,4
19,9,66,0.467722,32,0.0146163,18,4,4,12
11,20,67,0.409256,28,0.0146163,8,3,3,8
25,12,68,10.3483,708,0.0146163,15,3,3,12
4,25,69,0.409256,28,0.0146163,57,6.31579,5,9
18,12,70,12.3362,844,0.0146163,43,4.5814,4,13
23,6,71,15.0256,1028,0.0146163,13,2.92308,2,8
22,14,72,1.22777,84,0.0146163,8,3,3,8
21,16,73,1.11084,76,0.0146163,4,2,2,4
2,20,74,0.584652,40,0.0146163,45,5.91111,5,17
21,8,75,1.1693,80,0.0146163,11,3.54545,3,8
9,21,76,0.409256,28,0.0146163,38,5,5,20
11,23,77,0.409256,28,0.0146163,13,3.38462,3,9
9,13,78,0.818513,56,0.0146163,4,2,2,4
19,16,79,0.760048,52,0.0146163,19,3.57895,3,9
2,7,80,0.818513,56,0.0146163,9,3.11111,3,8
14,24,81,1.05237,72,0.0146163,27,5,5,18
16,2,82,0.643117,44,0.0146163,17,4,4,16
3,19,83,0.175396,12,0.0146163,62,7.09677,6,4
