source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
17,2,0,0.831331,48,0.0173194,33,6.81818,6
16,6,1,1.31627,76,0.0173194,2,1,1
3,9,2,0.27711,16,0.0173194,27,4.96296,4
2,21,3,0.623498,36,0.0173194,22,4.54545,4
25,23,4,15.7953,912,0.0173194,15,3.26667,2
12,2,5,11.7772,680,0.0173194,32,5.6875,5
9,23,6,0.623498,36,0.0173194,16,4,4
15,6,7,1.10844,64,0.0173194,6,2.33333,2
14,5,8,0.762053,44,0.0173194,28,5.5,5
17,4,9,0.692775,40,0.0173194,33,5.9697,5
1,0,10,4.15665,240,0.0173194,7,2.42857,2
18,11,11,1.38555,80,0.0173194,34,6.38235,5
4,18,12,1.10844,64,0.0173194,34,7.76471,6
2,24,13,0.969886,56,0.0173194,25,5.52,5
1,18,14,3.81026,220,0.0173194,33,8,6
24,21,15,2.00905,116,0.0173194,2,1,1
12,24,16,1.66266,96,0.0173194,13,4,4
1,4,17,1.38555,80,0.0173194,4,2,2
15,9,18,0.762053,44,0.0173194,8,2,2
13,10,19,1.10844,64,0.0173194,6,2.33333,2
12,3,20,0.484943,28,0.0173194,29,5.51724,5
15,20,21,0.900608,52,0.0173194,8,3,3
12,9,22,3.11749,180,0.0173194,2,1,1
5,8,23,0.623498,36,0.0173194,8,2.5,2
13,15,24,2.42471,140,0.0173194,2,1,1
11,7,25,0.762053,44,0.0173194,4,2,2
16,9,26,0.762053,44,0.0173194,8,3,3
7,6,27,8.52114,492,0.0173194,2,1,1
13,18,28,2.49399,144,0.0173194,17,3.35294,3
19,13,29,1.03916,60,0.0173194,4,2,2
23,7,30,3.81026,220,0.0173194,4,2,2
19,3,31,0.207833,12,0.0173194,32,6.84375,6
2,23,32,0.692775,40,0.0173194,30,5.56667,5
5,20,33,0.692775,40,0.0173194,16,3.75,3
16,7,34,1.31627,76,0.0173194,5,2.2,2
19,8,35,0.415665,24,0.0173194,27,4.81481,4
14,22,36,1.45483,84,0.0173194,8,3,3
6,14,37,0.969886,56,0.0173194,18,4.22222,4
8,18,38,1.17772,68,0.0173194,32,5.8125,5
4,6,39,6.71992,388,0.0173194,13,2.92308,2
13,19,40,1.03916,60,0.0173194,4,2,2
14,0,41,0.623498,36,0.0173194,31,6.64516,6
14,7,42,1.03916,60,0.0173194,25,5.12,5
5,23,43,0.692775,40,0.0173194,8,3,3
24,6,44,1.247,72,0.0173194,7,3,3
14,9,45,0.900608,52,0.0173194,4,2,2
24,8,46,0.692775,40,0.0173194,12,4,4
8,9,47,0.484943,28,0.0173194,4,2,2
1,15,48,0.969886,56,0.0173194,26,4.69231,4
19,4,49,0.27711,16,0.0173194,33,6.72727,6
12,23,50,3.67171,212,0.0173194,8,3,3
22,24,51,1.38555,80,0.0173194,27,5.59259,5
7,0,52,0.762053,44,0.0173194,15,4,4
0,21,53,0.484943,28,0.0173194,20,5,5
11,8,54,1.03916,60,0.0173194,8,2,2
20,21,55,0.831331,48,0.0173194,5,2.2,2
4,17,56,0.692775,40,0.0173194,30,5.76667,5
10,23,57,0.762053,44,0.0173194,19,4.15789,4
6,24,58,1.247,72,0.0173194,7,3,3
15,23,59,0.969886,56,0.0173194,8,3,3
10,6,60,1.73194,100,0.0173194,6,2,2
6,11,61,1.10844,64,0.0173194,2,1,1
10,8,62,3.53315,204,0.0173194,2,1,1
25,4,63,0.484943,28,0.0173194,34,6.35294,5
24,14,64,1.247,72,0.0173194,21,5,5
16,15,65,2.07833,120,0.0173194,4,2,2
19,9,66,0.55422,32,0.0173194,14,4,4
11,20,67,0.484943,28,0.0173194,8,3,3
25,12,68,12.2621,708,0.0173194,10,3,3
4,25,69,0.484943,28,0.0173194,34,6.47059,5
18,12,70,14.6176,844,0.0173194,24,4.375,4
23,6,71,17.8043,1028,0.0173194,10,2.7,2
22,14,72,1.45483,84,0.0173194,7,3,3
21,16,73,1.31627,76,0.0173194,4,2,2
2,20,74,0.692775,40,0.0173194,30,6.1,5
21,8,75,1.38555,80,0.0173194,8,3,3
9,21,76,0.484943,28,0.0173194,27,5,5
11,23,77,0.484943,28,0.0173194,21,3.66667,3
9,13,78,0.969886,56,0.0173194,4,2,2
19,16,79,0.900608,52,0.0173194,11,3.27273,3
2,7,80,0.969886,56,0.0173194,19,3.73684,3
14,24,81,1.247,72,0.0173194,22,5,5
16,2,82,0.762053,44,0.0173194,21,4.38095,4
3,19,83,0.207833,12,0.0173194,33,7.33333,6
20,3,84,0.27711,16,0.0173194,25,4.52,4
7,12,85,1.73194,100,0.0173194,20,4.3,4
4,2,86,3.18677,184,0.0173194,6,1.66667,1
20,8,87,0.55422,32,0.0173194,19,3.63158,3
20,22,88,1.247,72,0.0173194,8,3,3
2,1,89,19.5363,1128,0.0173194,2,1,1
9,1,90,0.969886,56,0.0173194,26,5.03846,5
24,0,91,0.762053,44,0.0173194,28,6,6
8,23,92,0.623498,36,0.0173194,24,3.875,3
8,5,93,0.623498,36,0.0173194,6,2.33333,2
3,11,94,1.10844,64,0.0173194,11,2.72727,2
4,9,95,0.484943,28,0.0173194,8,3,3
10,15,96,3.3946,196,0.0173194,2,1,1
1,22,97,1.31627,76,0.0173194,34,8.38235,7
8,25,98,0.900608,52,0.0173194,24,4.70833,4
16,12,99,2.07833,120,0.0173194,4,2,2
13,6,100,1.10844,64,0.0173194,14,2.92857,2
9,7,101,0.762053,44,0.0173194,21,4,4
11,15,102,0.484943,28,0.0173194,4,2,2
24,5,103,0.969886,56,0.0173194,8,3,3
22,16,104,1.10844,64,0.0173194,22,4,4
7,25,105,1.38555,80,0.0173194,15,4,4
1,7,106,2.56327,148,0.0173194,6,2.33333,2
5,4,107,0.55422,32,0.0173194,4,2,2
3,2,108,0.969886,56,0.0173194,9,2.44444,2
20,12,109,1.87049,108,0.0173194,8,3,3
2,22,110,0.762053,44,0.0173194,34,8.79412,8
21,11,111,0.484943,28,0.0173194,7,3,3
20,10,112,0.762053,44,0.0173194,18,4.05556,4
2,12,113,11.7772,680,0.0173194,28,5.5,5
23,0,114,0.55422,32,0.0173194,30,5.93333,5
15,10,115,3.3946,196,0.0173194,2,1,1
10,22,116,0.762053,44,0.0173194,29,5.44828,5
12,0,117,0.969886,56,0.0173194,28,5.21429,5
12,20,118,1.87049,108,0.0173194,8,3,3
9,19,119,0.55422,32,0.0173194,18,4,4
5,21,120,0.692775,40,0.0173194,4,2,2
8,13,121,0.762053,44,0.0173194,4,2,2
21,3,122,0.27711,16,0.0173194,8,3,3
10,0,123,0.55422,32,0.0173194,9,3.33333,3
0,13,124,0.692775,40,0.0173194,30,5.76667,5
12,22,125,1.66266,96,0.0173194,21,4,4
23,19,126,0.831331,48,0.0173194,17,4.05882,4
25,11,127,0.692775,40,0.0173194,23,4.47826,4
19,0,128,0.484943,28,0.0173194,32,7.84375,7
