source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
17,2,0,0.545721,48,0.0113692,10,6.6,6,0
16,6,1,0.864058,76,0.0113692,2,1,1,2
3,9,2,0.181907,16,0.0113692,10,4.7,4,0
2,21,3,0.40929,36,0.0113692,9,4.44444,4,1
25,23,4,10.3687,912,0.0113692,6,2.66667,2,2
12,2,5,7.73104,680,0.0113692,9,5.33333,5,1
9,23,6,0.40929,36,0.0113692,7,4,4,3
15,6,7,0.727627,64,0.0113692,3,2,2,3
14,5,8,0.500244,44,0.0113692,9,5.22222,5,1
17,4,9,0.454767,40,0.0113692,9,5.44444,5,1
1,0,10,2.7286,240,0.0113692,4,2,2,4
18,11,11,0.909534,80,0.0113692,10,6.3,5,0
4,18,12,0.727627,64,0.0113692,10,7.3,6,0
2,24,13,0.636674,56,0.0113692,9,5.22222,5,1
1,18,14,2.50122,220,0.0113692,10,7.4,6,0
24,21,15,1.31882,116,0.0113692,2,1,1,2
12,24,16,1.09144,96,0.0113692,8,4,4,2
1,4,17,0.909534,80,0.0113692,4,2,2,4
15,9,18,0.500244,44,0.0113692,4,2,2,4
13,10,19,0.727627,64,0.0113692,3,2,2,3
12,3,20,0.318337,28,0.0113692,9,5.22222,5,1
15,20,21,0.591197,52,0.0113692,5,3,3,4
12,9,22,2.04645,180,0.0113692,2,1,1,2
5,8,23,0.40929,36,0.0113692,3,2,2,3
13,15,24,1.59168,140,0.0113692,2,1,1,2
11,7,25,0.500244,44,0.0113692,4,2,2,3
16,9,26,0.500244,44,0.0113692,5,3,3,4
7,6,27,5.59364,492,0.0113692,2,1,1,2
13,18,28,1.63716,144,0.0113692,6,3.33333,3,3
19,13,29,0.682151,60,0.0113692,4,2,2,3
23,7,30,2.50122,220,0.0113692,4,2,2,3
19,3,31,0.13643,12,0.0113692,10,6.6,6,0
2,23,32,0.454767,40,0.0113692,8,5.25,5,2
5,20,33,0.454767,40,0.0113692,7,3.57143,3,3
16,7,34,0.864058,76,0.0113692,4,2,2,4
19,8,35,0.27286,24,0.0113692,10,4.5,4,0
14,22,36,0.955011,84,0.0113692,8,3,3,3
6,14,37,0.636674,56,0.0113692,7,4,4,3
8,18,38,0.773104,68,0.0113692,10,5.4,5,0
4,6,39,4.41124,388,0.0113692,7,2.42857,2,2
13,19,40,0.682151,60,0.0113692,4,2,2,3
14,0,41,0.40929,36,0.0113692,9,6.22222,6,1
14,7,42,0.682151,60,0.0113692,9,5,5,2
5,23,43,0.454767,40,0.0113692,6,3,3,4
24,6,44,0.818581,72,0.0113692,5,3,3,4
14,9,45,0.591197,52,0.0113692,3,2,2,3
24,8,46,0.454767,40,0.0113692,9,4,4,2
8,9,47,0.318337,28,0.0113692,2,2,2,2
1,15,48,0.636674,56,0.0113692,9,4.77778,4,1
19,4,49,0.181907,16,0.0113692,10,6.6,6,0
12,23,50,2.41027,212,0.0113692,6,3,3,3
22,24,51,0.909534,80,0.0113692,9,5.55556,5,1
7,0,52,0.500244,44,0.0113692,8,4,4,2
0,21,53,0.318337,28,0.0113692,9,5,5,2
11,8,54,0.682151,60,0.0113692,5,2,2,3
20,21,55,0.545721,48,0.0113692,4,2,2,3
4,17,56,0.454767,40,0.0113692,10,5.4,5,1
10,23,57,0.500244,44,0.0113692,10,4.1,4,0
6,24,58,0.818581,72,0.0113692,6,3,3,3
15,23,59,0.636674,56,0.0113692,5,3,3,4
10,6,60,1.13692,100,0.0113692,3,2,2,3
6,11,61,0.727627,64,0.0113692,2,1,1,2
10,8,62,2.31931,204,0.0113692,2,1,1,2
25,4,63,0.318337,28,0.0113692,10,6.1,5,0
24,14,64,0.818581,72,0.0113692,10,5,5,1
16,15,65,1.3643,120,0.0113692,4,2,2,4
19,9,66,0.363814,32,0.0113692,9,4,4,1
11,20,67,0.318337,28,0.0113692,5,3,3,4
25,12,68,8.04938,708,0.0113692,5,3,3,2
4,25,69,0.318337,28,0.0113692,10,5.9,5,0
18,12,70,9.59559,844,0.0113692,9,4.11111,4,1
23,6,71,11.6875,1028,0.0113692,6,2.33333,2,4
22,14,72,0.955011,84,0.0113692,6,3,3,3
21,16,73,0.864058,76,0.0113692,4,2,2,4
2,20,74,0.454767,40,0.0113692,9,5.77778,5,1
21,8,75,0.909534,80,0.0113692,4,3,3,3
9,21,76,0.318337,28,0.0113692,9,5,5,1
11,23,77,0.318337,28,0.0113692,8,3.375,3,2
9,13,78,0.636674,56,0.0113692,4,2,2,3
19,16,79,0.591197,52,0.0113692,6,3,3,3
2,7,80,0.636674,56,0.0113692,9,3.44444,3,1
14,24,81,0.818581,72,0.0113692,10,5,5,0
16,2,82,0.500244,44,0.0113692,10,4.3,4,0
3,19,83,0.13643,12,0.0113692,10,6.8,6,0
20,3,84,0.181907,16,0.0113692,10,4.4,4,0
