source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,0,10,0,0,-nan,3,0
0,2,1,0,2,0,0,-nan,4,0
0,3,2,0,9,0,0,-nan,4,0
0,4,3,0,7,0,0,-nan,2,0
0,5,4,0,4,0,0,-nan,5,0
0,6,5,0,2,0,0,-nan,2,0
0,7,6,0,6,0,0,-nan,4,0
0,8,7,0,3,0,0,-nan,3,0
0,9,8,0,4,0,0,-nan,3,0
0,10,9,0,9,0,0,-nan,5,0
0,11,10,0,6,0,0,-nan,3,0
0,12,11,0,7,0,0,-nan,4,0
0,13,12,0,2,0,0,-nan,4,0
0,14,13,0,5,0,0,-nan,4,0
0,15,14,0,4,0,0,-nan,4,0
0,16,15,0,5,0,0,-nan,3,0
0,17,16,0,8,0,0,-nan,3,0
0,18,17,0,6,0,0,-nan,3,0
0,19,18,0,4,0,0,-nan,4,0
0,20,19,0,7,0,0,-nan,2,0
0,21,20,0,6,0,0,-nan,2,0
0,22,21,0,6,0,0,-nan,3,0
0,23,22,0,5,0,0,-nan,4,0
0,24,23,0,1,0,0,-nan,1,0
0,25,24,0,7,0,0,-nan,4,0
0,26,25,0,2,0,0,-nan,3,0
0,27,26,0,7,0,0,-nan,4,0
0,28,27,0,9,0,0,-nan,2,0
0,29,28,0,5,0,0,-nan,2,0
0,30,29,0,8,0,0,-nan,1,0
0,31,30,0,5,0,0,-nan,5,0
0,32,31,0,4,0,0,-nan,1,0
0,33,32,0,8,0,0,-nan,4,0
0,34,33,0,6,0,0,-nan,2,0
1,2,34,0,4,0,0,-nan,3,0
1,3,35,0,10,0,0,-nan,1,0
1,4,36,0,7,0,0,-nan,2,0
1,5,37,0,3,0,0,-nan,3,0
1,6,38,0,4,0,0,-nan,1,0
1,7,39,0,2,0,0,-nan,2,0
1,8,40,0,8,0,0,-nan,2,0
1,9,41,0,10,0,0,-nan,1,0
1,10,42,0,7,0,0,-nan,4,0
1,11,43,0,1,0,0,-nan,2,0
1,12,44,0,4,0,0,-nan,3,0
1,13,45,0,2,0,0,-nan,3,0
1,14,46,0,7,0,0,-nan,1,0
1,15,47,0,2,0,0,-nan,3,0
1,16,48,0,9,0,0,-nan,2,0
1,17,49,0,9,0,0,-nan,2,0
1,18,50,0,6,0,0,-nan,2,0
1,19,51,0,7,0,0,-nan,3,0
1,20,52,0,9,0,0,-nan,4,0
1,21,53,0,1,0,0,-nan,1,0
1,22,54,0,2,0,0,-nan,2,0
1,23,55,0,7,0,0,-nan,2,0
1,24,56,0,7,0,0,-nan,2,0
1,25,57,0,3,0,0,-nan,2,0
1,26,58,0,2,0,0,-nan,3,0
1,27,59,0,3,0,0,-nan,2,0
1,28,60,0,7,0,0,-nan,1,0
1,29,61,0,4,0,0,-nan,3,0
1,30,62,0,4,0,0,-nan,3,0
1,31,63,0,4,0,0,-nan,3,0
1,32,64,0,7,0,0,-nan,2,0
1,33,65,0,8,0,0,-nan,3,0
1,34,66,0,8,0,0,-nan,2,0
2,3,67,0,6,0,0,-nan,2,0
2,4,68,0,6,0,0,-nan,4,0
2,5,69,0,8,0,0,-nan,3,0
2,6,70,0,9,0,0,-nan,3,0
2,7,71,0,2,0,0,-nan,4,0
2,8,72,0,7,0,0,-nan,5,0
2,9,73,0,5,0,0,-nan,4,0
2,10,74,0,3,0,0,-nan,2,0
2,11,75,0,2,0,0,-nan,5,0
2,12,76,0,9,0,0,-nan,1,0
2,13,77,0,2,0,0,-nan,6,0
2,14,78,0,5,0,0,-nan,3,0
2,15,79,0,6,0,0,-nan,1,0
2,16,80,0,4,0,0,-nan,2,0
2,17,81,0,6,0,0,-nan,1,0
2,18,82,0,3,0,0,-nan,5,0
