source,destination,link_id,used_rate,usage,link_capa
10,8,59,0,0,30
10,7,20,21.0762,0.702541,30
10,6,18,14.4893,0.482977,30
10,2,16,20.569,0.685632,30
10,1,14,20.8855,0.696182,30
10,9,5,13.9,0.463332,30
9,8,57,6.47082,0.215694,30
9,7,12,24.6078,0.820259,30
9,6,10,24.8045,0.826816,30
9,2,8,24.8636,0.828788,30
9,1,6,20.739,0.691301,30
9,10,4,25.0759,0.835863,30
9,0,3,0.0458447,0.00152816,30
8,7,66,25.4241,0.847471,30
8,6,64,26.1118,0.870394,30
8,5,62,25.8042,0.86014,30
8,1,60,26.0246,0.867486,30
8,10,58,25.731,0.8577,30
8,9,56,26.0386,0.867954,30
8,0,1,22.876,0.762533,30
7,8,67,3.06349,0.102116,30
7,6,55,9.68516,0.322839,30
7,5,53,17.1128,0.570428,30
7,4,51,14.9477,0.498258,30
7,0,47,0,0,30
7,1,33,14.7769,0.492564,30
7,10,21,13.7218,0.457392,30
7,9,13,4.12681,0.13756,30
6,8,65,4.19483,0.139828,30
6,7,54,21.8963,0.729876,30
6,4,49,21.2515,0.708382,30
6,0,25,0.201866,0.00672887,30
6,10,19,20.8869,0.696231,30
6,9,11,9.66224,0.322075,30
5,8,63,0,0,30
5,7,52,20.6133,0.687111,30
5,4,45,15.5297,0.517656,30
5,3,43,18.1658,0.605526,30
5,2,39,14.7962,0.493206,30
5,1,31,12.6089,0.420297,30
4,7,50,20.444,0.681467,30
4,6,48,4.31832,0.143944,30
4,5,44,17.6719,0.589062,30
4,3,41,18.5518,0.618393,30
4,2,37,17.8582,0.595273,30
4,1,29,5.00008,0.166669,30
3,5,42,11.1101,0.370336,30
3,4,40,14.7696,0.492319,30
3,2,35,1.77613,0.0592043,30
3,1,27,0,0,30
2,5,38,18.4926,0.616421,30
2,4,36,18.7063,0.623544,30
2,3,34,19.5389,0.651298,30
2,1,23,4.99861,0.16662,30
2,10,17,5.13466,0.171155,30
2,9,9,1.71254,0.0570846,30
1,8,61,0.521303,0.0173768,30
1,7,32,24.9531,0.83177,30
1,5,30,24.8977,0.829922,30
1,4,28,24.786,0.8262,30
1,3,26,24.769,0.825633,30
1,2,22,24.8644,0.828813,30
1,10,15,24.8244,0.827481,30
1,9,7,17.8619,0.595396,30
0,7,46,25.3132,0.843773,30
0,6,24,25.2925,0.843083,30
0,9,2,25.1594,0.838647,30
0,8,0,25.9521,0.865071,30
