source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,48.5651,384,0.126472,12,2.58333,1
2,3,1,31.3893,215,0.145997,4,2,1
6,7,2,28.1836,212,0.132941,6,2,1
9,2,3,26.4758,197,0.134395,7,2.71429,1
8,10,4,24.4063,160,0.152539,6,2.33333,1
1,7,5,24.3719,160,0.152324,4,2.25,1
1,4,6,20.444,144,0.141972,12,2.5,1
0,6,7,21.2249,138,0.153803,2,1.5,1
2,4,8,19.0716,124,0.153803,2,1.5,1
5,7,9,16.7257,115,0.145441,2,1.5,1
0,9,10,17.6874,115,0.153803,3,1.66667,1
9,10,11,37.0656,364,0.101829,10,2.7,1
4,7,12,12.9173,108,0.119604,3,2,1
3,4,13,16.1493,105,0.153803,2,1.5,1
8,7,14,8.60998,100,0.0860998,4,1.75,1
10,2,15,15.2265,99,0.153803,1,1,1
4,5,16,14.6113,95,0.153803,2,1.5,1
1,2,17,32.4956,278,0.116891,13,2.84615,1
10,1,18,35.3293,266,0.132817,7,2.28571,1
8,9,19,24.581,263,0.0934639,11,2.45455,1
0,8,20,24.2716,258,0.0940759,4,1.75,1
8,6,21,15.6435,247,0.063334,7,2.42857,1
1,5,22,16.1553,237,0.0681656,12,2.75,1
1,3,23,8.53338,237,0.0360058,17,3.23529,1
