source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,45.4435,384,0.118343,7,2.28571,1
2,3,1,27.2002,215,0.126513,2,1.5,1
6,7,2,26.3016,212,0.124064,4,1.75,1
9,2,3,23.957,197,0.121609,5,2.8,1
8,10,4,17.5,160,0.109375,6,2.5,1
1,7,5,16.7308,160,0.104567,3,1.66667,1
1,4,6,16.7308,144,0.116186,9,2.44444,1
0,6,7,21,138,0.152174,3,2,1
2,4,8,18.4615,124,0.148883,3,2,1
5,7,9,17.9032,115,0.15568,3,2,1
0,9,10,20.7207,115,0.18018,3,1.66667,1
9,10,11,41.336,364,0.113561,3,1.66667,1
4,7,12,17.6471,108,0.163399,2,2,1
3,4,13,18.9189,105,0.18018,2,1.5,1
8,7,14,5.21312,100,0.0521312,2,1.5,1
10,2,15,17.8378,99,0.18018,2,2,1
4,5,16,17.1171,95,0.18018,2,1.5,1
1,2,17,25.1801,278,0.090576,12,2.66667,1
10,1,18,27.6958,266,0.104119,4,2,1
8,9,19,25.8873,263,0.098431,10,2.5,1
0,8,20,33.8917,258,0.131363,6,2.16667,1
8,6,21,19.2759,247,0.0780401,9,2.77778,1
1,5,22,16.7308,237,0.070594,10,2.7,1
1,3,23,24.2081,237,0.102144,11,3.18182,1
