source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,1,0,45.6841,384,0.118969,10,2.6,1,6
2,3,1,25.5783,215,0.118969,2,1.5,1,2
6,7,2,25.2214,212,0.118969,6,2.16667,1,4
9,2,3,23.4369,197,0.118969,3,2.33333,1,3
8,10,4,19.035,160,0.118969,2,2,1,2
1,7,5,19.035,160,0.118969,3,1.66667,1,3
1,4,6,17.1315,144,0.118969,5,2.2,1,1
0,6,7,16.4177,138,0.118969,2,1.5,1,2
2,4,8,14.7522,124,0.118969,2,1.5,1,1
5,7,9,13.6814,115,0.118969,1,1,1,1
0,9,10,13.6814,115,0.118969,2,1.5,1,2
9,10,11,43.3047,364,0.118969,6,2.33333,1,4
4,7,12,12.8487,108,0.118969,1,1,1,1
3,4,13,12.4917,105,0.118969,2,1.5,1,2
8,7,14,11.8969,100,0.118969,3,1.66667,1,3
10,2,15,11.7779,99,0.118969,1,1,1,1
4,5,16,11.3021,95,0.118969,2,1.5,1,1
1,2,17,33.0734,278,0.118969,6,2.16667,1,4
10,1,18,31.6458,266,0.118969,7,2.28571,1,3
8,9,19,31.2888,263,0.118969,6,2.16667,1,5
0,8,20,30.694,258,0.118969,4,1.75,1,4
8,6,21,29.3853,247,0.118969,5,2,1,4
1,5,22,28.1957,237,0.118969,11,3.09091,1,5
1,3,23,28.1957,237,0.118969,6,2.66667,1,5
