source,destination,link_id,used_rate_c,usage,capacity_c
10,8,59,0,0,19.7368
10,7,20,0,0,19.0909
10,6,18,18.2386,0.898715,20.2941
10,2,16,17.8378,0.813655,21.9231
10,1,14,19.5,1,19.5
10,9,5,17.9279,0.853709,21
9,8,57,0,0,19.7368
9,7,12,19.0909,1,19.0909
9,6,10,20.2941,1,20.2941
9,2,8,21.9231,1,21.9231
9,1,6,19.1893,0.984065,19.5
9,10,4,21,1,21
9,0,3,0,0,27.8571
8,7,66,19.0909,1,19.0909
8,6,64,20.2941,1,20.2941
8,5,62,21.4286,1,21.4286
8,1,60,19.5,1,19.5
8,10,58,19.7368,1,19.7368
8,9,56,19.7368,1,19.7368
8,0,1,23.6423,0.848698,27.8571
7,8,67,14.3436,0.751331,19.0909
7,6,55,8.1981,0.403964,20.2941
7,5,53,1.07315,0.0500803,21.4286
7,4,51,4.23408,0.205289,20.625
7,0,47,0,0,27.8571
7,1,33,11.982,0.614462,19.5
7,10,21,5.58552,0.292575,19.0909
7,9,13,5.31546,0.278429,19.0909
6,8,65,0,0,20.2941
6,7,54,20.2941,1,20.2941
6,4,49,19.5,0.945455,20.625
6,0,25,0,0,27.8571
6,10,19,19.0327,0.937845,20.2941
6,9,11,8.19816,0.403967,20.2941
5,8,63,0,0,21.4286
5,7,52,20.7207,0.966966,21.4286
5,4,45,0,0,20.625
5,3,43,8.7387,0.407806,21.4286
5,2,39,1.92857,0.0879699,21.9231
5,1,31,19.5,1,19.5
4,7,50,19.4594,0.943488,20.625
4,6,48,0,0,20.625
4,5,44,17.1171,0.82992,20.625
4,3,41,1.811,0.0878062,20.625
4,2,37,21.9231,1,21.9231
4,1,29,0,0,19.5
3,5,42,0,0,21.4286
3,4,40,18.9189,0.91728,20.625
3,2,35,0,0,21.9231
3,1,27,0,0,19.5
2,5,38,8.7387,0.398607,21.9231
2,4,36,21.9231,1,21.9231
2,3,34,21.9231,1,21.9231
2,1,23,0,0,19.5
2,10,17,0,0,21.9231
2,9,9,1.92857,0.0879699,21.9231
1,8,61,0,0,19.5
1,7,32,19.5,1,19.5
1,5,30,19.5,1,19.5
1,4,28,19.5,1,19.5
1,3,26,19.5,1,19.5
1,2,22,19.5,1,19.5
1,10,15,19.5,1,19.5
1,9,7,1.07315,0.0550333,19.5
0,7,46,27.8571,1,27.8571
0,6,24,27.8571,1,27.8571
0,9,2,27.8571,1,27.8571
0,8,0,27.8571,1,27.8571
