source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,1,0,57.1397,384,0.148801,5,2.2,1,2
2,3,1,32.4048,215,0.15072,3,1.66667,1,3
6,7,2,31.9527,212,0.15072,4,1.75,1,2
9,2,3,28.5698,197,0.145025,2,2,1,1
8,10,4,24.1152,160,0.15072,1,1,1,1
1,7,5,24.1152,160,0.15072,2,1.5,1,1
1,4,6,21.7037,144,0.15072,2,2,1,1
0,6,7,20.7994,138,0.15072,1,1,1,1
2,4,8,18.6893,124,0.15072,2,1.5,1,2
5,7,9,17.3328,115,0.15072,1,1,1,1
0,9,10,17.3328,115,0.15072,2,1.5,1,1
9,10,11,54.8621,364,0.15072,4,1.75,1,4
4,7,12,16.2778,108,0.15072,1,1,1,1
3,4,13,15.8256,105,0.15072,2,1.5,1,1
8,7,14,15.072,100,0.15072,2,1.5,1,1
10,2,15,14.9213,99,0.15072,1,1,1,1
4,5,16,14.3184,95,0.15072,1,1,1,1
1,2,17,41.9002,278,0.15072,6,2.33333,1,2
10,1,18,40.0916,266,0.15072,4,2,1,2
8,9,19,39.6394,263,0.15072,4,2,1,2
0,8,20,38.8858,258,0.15072,4,2,1,2
8,6,21,37.2279,247,0.15072,5,2.2,1,2
1,5,22,35.7207,237,0.15072,4,2.25,1,2
1,3,23,35.7207,237,0.15072,3,2.33333,1,2
