source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,1,0,60.7595,384,0.158228,6,2.33333,1,3
2,3,1,34.019,215,0.158228,3,2,1,2
6,7,2,33.5443,212,0.158228,4,1.75,1,2
9,2,3,31.1709,197,0.158228,4,2.5,1,3
8,10,4,25.3165,160,0.158228,1,1,1,1
1,7,5,25.3165,160,0.158228,2,1.5,1,2
1,4,6,22.7848,144,0.158228,2,2,1,1
0,6,7,21.8354,138,0.158228,2,1.5,1,1
2,4,8,19.6203,124,0.158228,1,1,1,1
5,7,9,18.1962,115,0.158228,1,1,1,1
0,9,10,18.1962,115,0.158228,2,1.5,1,1
9,10,11,57.5949,364,0.158228,5,1.8,1,4
4,7,12,17.0886,108,0.158228,1,1,1,1
3,4,13,16.6139,105,0.158228,2,1.5,1,1
8,7,14,15.8228,100,0.158228,2,1.5,1,1
10,2,15,15.6646,99,0.158228,1,1,1,1
4,5,16,15.0316,95,0.158228,1,1,1,1
1,2,17,43.9873,278,0.158228,3,1.66667,1,2
10,1,18,42.0886,266,0.158228,5,2,1,3
8,9,19,41.6139,263,0.158228,3,1.66667,1,3
0,8,20,40.8228,258,0.158228,3,1.66667,1,2
8,6,21,39.0823,247,0.158228,4,2,1,2
1,5,22,37.5,237,0.158228,4,1.75,1,3
1,3,23,37.5,237,0.158228,4,2.75,1,2
