source,destination,link_id,used_rate,usage,link_capa
10,8,59,0,0,30
10,7,20,16.6166,0.553885,30
10,6,18,9.25934,0.308645,30
10,2,16,16.8635,0.562118,30
10,1,14,17.5649,0.585498,30
10,9,5,11.68,0.389334,30
9,8,57,3.79997,0.126666,30
9,7,12,21.6515,0.721715,30
9,6,10,20.1866,0.672888,30
9,2,8,21.7669,0.725564,30
9,1,6,17.4516,0.58172,30
9,10,4,21.1618,0.705392,30
9,0,3,0,0,30
8,7,66,21.9295,0.730982,30
8,6,64,24.0989,0.803296,30
8,5,62,23.3205,0.77735,30
8,1,60,23.7129,0.79043,30
8,10,58,23.2296,0.77432,30
8,9,56,22.8917,0.763058,30
8,0,1,16.082,0.536065,30
7,8,67,5.62403,0.187468,30
7,6,55,7.79667,0.259889,30
7,5,53,10.9466,0.364885,30
7,4,51,11.3924,0.379747,30
7,0,47,0,0,30
7,1,33,10.9444,0.364814,30
7,10,21,10.0784,0.335945,30
7,9,13,3.94431,0.131477,30
6,8,65,2.63453,0.0878177,30
6,7,54,18.8908,0.629692,30
6,4,49,17.1672,0.57224,30
6,0,25,2.04005,0.0680016,30
6,10,19,15.3816,0.512721,30
6,9,11,6.50399,0.2168,30
5,8,63,0,0,30
5,7,52,15.4928,0.516427,30
5,4,45,11.4427,0.381422,30
5,3,43,13.5715,0.452382,30
5,2,39,11.2449,0.374829,30
5,1,31,9.12034,0.304011,30
4,7,50,16.5898,0.552994,30
4,6,48,2.92963,0.0976543,30
4,5,44,12.3408,0.41136,30
4,3,41,13.9318,0.464393,30
4,2,37,12.6466,0.421553,30
4,1,29,7.67905,0.255968,30
3,5,42,6.226,0.207533,30
3,4,40,11.1144,0.370481,30
3,2,35,2.55327,0.085109,30
3,1,27,0,0,30
2,5,38,15.0448,0.501494,30
2,4,36,14.5637,0.485456,30
2,3,34,16.0616,0.535388,30
2,1,23,7.29627,0.243209,30
2,10,17,3.36373,0.112124,30
2,9,9,0.706747,0.0235582,30
1,8,61,0.456552,0.0152184,30
1,7,32,21.9883,0.732942,30
1,5,30,22.2278,0.740925,30
1,4,28,23.3397,0.777991,30
1,3,26,23.0767,0.769224,30
1,2,22,22.618,0.753934,30
1,10,15,20.1899,0.672995,30
1,9,7,15.2277,0.507589,30
0,7,46,21.1981,0.706604,30
0,6,24,21.6536,0.721787,30
0,9,2,21.413,0.713768,30
0,8,0,22.6993,0.756643,30
