source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,59.0875,384,0.153874,7,2.42857,1
2,3,1,34.1948,215,0.159046,2,1.5,1
6,7,2,33.7177,212,0.159046,5,1.8,1
9,2,3,31.2065,197,0.158409,4,2.5,1
8,10,4,25.4473,160,0.159046,1,1,1
1,7,5,25.4473,160,0.159046,2,1.5,1
1,4,6,22.9026,144,0.159046,2,2,1
0,6,7,21.9483,138,0.159046,2,1.5,1
2,4,8,19.7217,124,0.159046,1,1,1
5,7,9,18.2902,115,0.159046,1,1,1
0,9,10,18.2902,115,0.159046,1,1,1
9,10,11,57.8009,364,0.158794,4,1.75,1
4,7,12,17.1769,108,0.159046,1,1,1
3,4,13,16.6998,105,0.159046,2,1.5,1
8,7,14,15.9046,100,0.159046,2,1.5,1
10,2,15,15.7455,99,0.159046,1,1,1
4,5,16,15.1093,95,0.159046,2,1.5,1
1,2,17,42.1193,278,0.151508,6,2.83333,1
10,1,18,42.3061,266,0.159046,6,2.16667,1
8,9,19,39.3685,263,0.14969,6,2.16667,1
0,8,20,41.0338,258,0.159046,4,1.75,1
8,6,21,33.2706,247,0.134699,5,2.2,1
1,5,22,34.6363,237,0.146145,6,2.16667,1
1,3,23,33.9185,237,0.143116,4,2.75,1
