source,destination,link_id,used_rate_c,usage,capacity_c
10,8,59,0,0,26.509
10,7,20,19.2088,0.733613,26.1839
10,6,18,8.41772,0.312207,26.962
10,2,16,18.8133,0.680736,27.6367
10,1,14,18.9557,0.732717,25.8704
10,9,5,8.41772,0.317542,26.509
9,8,57,0,0,26.509
9,7,12,26.1839,1,26.1839
9,6,10,20.2531,0.751173,26.962
9,2,8,23.212,0.839898,27.6367
9,1,6,19.9367,0.770636,25.8704
9,10,4,26.345,0.993811,26.509
9,0,3,0,0,28.7485
8,7,66,25.3164,0.966871,26.1839
8,6,64,26.962,1,26.962
8,5,62,27.6367,1,27.6367
8,1,60,25.8704,1,25.8704
8,10,58,26.509,1,26.509
8,9,56,26.509,1,26.509
8,0,1,17.5949,0.61203,28.7485
7,8,67,11.0601,0.422402,26.1839
7,6,55,6.91455,0.256455,26.962
7,5,53,15.9496,0.577115,27.6367
7,4,51,11.0098,0.405437,27.1554
7,0,47,0,0,28.7485
7,1,33,13.2595,0.512533,25.8704
7,10,21,6.24999,0.238696,26.1839
7,9,13,3.63924,0.138988,26.1839
6,8,65,2.89556,0.107394,26.962
6,7,54,22.5158,0.835094,26.962
6,4,49,16.1709,0.595494,27.1554
6,0,25,1.43987,0.050085,28.7485
6,10,19,16.8196,0.623825,26.962
6,9,11,8.32278,0.308685,26.962
5,8,63,0,0,27.6367
5,7,52,18.1962,0.658407,27.6367
5,4,45,9.95252,0.366503,27.1554
5,3,43,17.3418,0.603225,28.7485
5,2,39,15.8544,0.573673,27.6367
5,1,31,15.807,0.611005,25.8704
4,7,50,17.0886,0.62929,27.1554
4,6,48,5.09493,0.187621,27.1554
4,5,44,15.0316,0.553542,27.1554
4,3,41,14.4275,0.501853,28.7485
4,2,37,7.19936,0.2605,27.6367
4,1,29,10.0316,0.387764,25.8704
3,5,42,10.8228,0.376465,28.7485
3,4,40,13.2911,0.462325,28.7485
3,2,35,0,0,27.6367
3,1,27,5.26899,0.203668,25.8704
2,5,38,13.6076,0.492374,27.6367
2,4,36,19.6203,0.709935,27.6367
2,3,34,20.4114,0.738561,27.6367
2,1,23,3.14873,0.121711,25.8704
2,10,17,0.981002,0.0354964,27.6367
2,9,9,0,0,27.6367
1,8,61,1.4658,0.0566594,25.8704
1,7,32,25.8704,1,25.8704
1,5,30,25.5854,0.988983,25.8704
1,4,28,25.7278,0.994488,25.8704
1,3,26,25.8704,1,25.8704
1,2,22,25.8704,1,25.8704
1,10,15,21.6456,0.836691,25.8704
1,9,7,13.4781,0.520986,25.8704
0,7,46,23.6709,0.823379,28.7485
0,6,24,25.6329,0.891627,28.7485
0,9,2,23.7183,0.82503,28.7485
0,8,0,26.8671,0.934558,28.7485
